id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
flicker_combination3_l_l_l,targetcombo,Flicker Combination(3),闪刺组合技（三段）,5LK>5LK>5LK,7,7-9,16,1,-8,,600,,500,-1500,-4000,400,High,,
body_blow_combination_m_h,targetcombo,Body Blow Combination,上体组合技,5MP>5HP,13,13-14,23,D,-8,C*,400,Combo scaling 20%,1000,-1000,-4000,400,High,* Can only be canceled into Kill Rush (Backward),只能取消诛杀步（后方）
hitman_combination2_m_m,targetcombo,Hitman Combination(2),杀手组合技（两段）,5MK>5MK,7,7-8,20,0,-6,,300,,1500,-1000,-4000,400,High,,
hitman_combination3_m_m_h,targetcombo,Hitman Combination(3),杀手组合技（三段）,5MK>5MK>5HP,11,11-15,23,D,-11,,600,,1500,-2000,-4000,500,High,,
low_smash_combination_h_h,targetcombo,Low Smash Combination,低重击组合技,2HK>5HP,12,12-16,19,D,-8,SA,700,Combo scaling 30%,3500,-3000,-4000,1200,High,,
psycho_spark,special,Psycho Spark,精神力闪光,236P,14,14-25,8,3,-5,SA3,400,,1000,-2500,-3000,300,High - Projectile,Can transition to Psycho Shoot between frames 22 - 28,22-28帧可以派生精神力放射
od_psycho_spark,special,OD Psycho Spark,OD精神力闪光,236PP,14,14-25,7,D,-2,SA2,400,,0,-2000,-3000,400,High - Projectile,Can transition to Psycho Shoot between frames 18 - 28,18-28帧可以派生精神力放射
l_psycho_shoot_during_psycho_spark_l,special,Psycho Shoot (During Psycho Spark),精神力放射（轻）,236P>LP,12,,42 total frames,3,-8,SA3,600,,1000,-2500,-3000,600,High - Projectile,,
m_psycho_shoot_during_psycho_spark_m,special,Psycho Shoot (During Psycho Spark),精神力放射（中）,236P>MP,12,,42 total frames,3,-8,SA3,600,,1000,-2500,-3000,600,High - Projectile,,
h_psycho_shoot_during_psycho_spark_h,special,Psycho Shoot (During Psycho Spark),精神力放射（重）,236P>HP,12,,42 total frames,3,-8,SA3,600,,1000,-2500,-3000,600,High - Projectile,,
od_l_psycho_shoot_during_od_psycho_spark_l,special,OD Psycho Shoot (During OD Psycho Spark),OD精神力放射（轻）,236PP>LP,12,,40 total frames,D,-2,SA2,800,,0,-2500,-5000,600,High - Projectile,,
od_m_psycho_shoot_during_od_psycho_spark_m,special,OD Psycho Shoot (During OD Psycho Spark),OD精神力放射（中）,236PP>MP,12,,40 total frames,D,-2,SA2,800,,0,-2500,-5000,600,High - Projectile,,
od_h_psycho_shoot_during_od_psycho_spark_h,special,OD Psycho Shoot (During OD Psycho Spark),OD精神力放射（重）,236PP>HP,12,,40 total frames,D,-2,SA2,800,,0,-2500,-5000,600,High - Projectile,,
l_psycho_uppercut_l,special,Psycho Uppercut,精神力上勾拳（轻）,623LP,10,10-17,28,D,-13,SA3,900,Starter scaling 30% Combo scaling 20%,2000,-4000,-5000,800,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 15,1-15帧对空无敌
m_psycho_uppercut_m,special,Psycho Uppercut,精神力上勾拳（中）,623MP,14,14-19,32,D,-20,SA3,1000,,3000,-4000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 19,1-19帧对空无敌
h_psycho_uppercut_h,special,Psycho Uppercut,精神力上勾拳（重）,623HP,16,16-21,33,D,-21,SA3,1200,,4000,-4000,-5000,1200,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 19,1-19帧对空无敌
od_psycho_uppercut,special,OD Psycho Uppercut,OD精神力上勾拳,623PP,13,13-18,36,D,-28,,1600,,0,-4000,0,1500,High,Completely invincible between frames 1 - 16,1-16帧无敌
l_psycho_blitz_l,special,Psycho Blitz,精神力闪攻（轻）,214LP,11,11-29,14,3,-5,SA3,800,,2000,-3000,-5000,900,High,,
m_psycho_blitz_m,special,Psycho Blitz,精神力闪攻（中）,214MP,13,13-36,16,D,-12,SA3,900,,2000,-3000,-5000,1000,High,,
h_psycho_blitz_h,special,Psycho Blitz,精神力闪攻（重）,214HP,15,15-37,23,D,-12,SA3,1100,,2000,-3000,-5000,1100,High,,
od_psycho_blitz,special,OD Psycho Blitz,OD精神力闪攻,214PP,13,13-44,20,D,-4,SA2,1400,Combo scaling 20%,0,-4000,-5000,1200,High,,
l_psycho_flicker_l,special,Psycho Flicker,精神力闪刺拳（轻）,236LK,16,16-19,26,1,-6,SA3,800,,2000,-2500,-8000,600,High - Projectile,Hold the button for more than 26 frames to change properties Can be canceled into Kill Rush (Forward) and Kill Rush (Backward) while the button is held Can be canceled into Kill Rush (Forward) and Kill Rush (Backward) when the attack hits Produces a crumple stun for 21 frames when the attack lands as a Punish Counter Recovery is reduced by 2 frame on hit Clashes with projectiles (Once),蓄力超过26帧切换为蓄力精神力闪刺拳，蓄力时可以取消诛杀步。攻击命中时可以取消诛杀步。确反康造成21帧崩防硬直。命中对手时-2f收招，可以和抵消波动（一次）
l_psycho_flicker_charged_hold_l,special,Psycho Flicker (Charged) Hold,精神力闪刺拳（轻）（蓄力）,236[LK],31,31-35,24,D,4,,1000,Starter scaling 20% Combo scaling 20%,2000,-3000,-5000,800,High - Projectile,Pulls the opponent towards Ed when the attack hits or is blocked Launches the opponent when the attack hits while they are standing on the ground Produces a slam knockdown when hitting a mid-air opponent Clashes with projectiles (Twice),无论打中还是打防都会将对手拖向艾德。命中地面对手时将对手击飞。命中空中对手时造成砸地倒地。可以抵消波动（两段）
m_psycho_flicker_m,special,Psycho Flicker,精神力闪刺拳（中）,236MK,20,20-23,26,3,-6,SA3,900,,2000,-3000,-10000,600,High - Projectile,Hold the button for more than 30 frames to change properties Can be canceled into Kill Rush (Forward) or Kill Rush (Backward) while the button is held Can be canceled into Kill Rush (Forward) and Kill Rush (Backward) when the attack hits Produces a crumple stun for 45 frames when the attack lands as a Punish Counter Recovery is reduced by 1 frame on hit Clashes with projectiles (Once),蓄力超过30帧切换为蓄力精神力闪刺拳，蓄力时可以取消诛杀步。攻击命中时可以取消诛杀步。确反康造成45帧崩防硬直。命中对手时-1f收招，可以和抵消波动（一次）
m_psycho_flicker_charged_hold_m,special,Psycho Flicker (Charged) Hold,精神力闪刺拳（中）（蓄力）,236[MK],35,35-39,24,D,4,,1000,Starter scaling 20% Combo scaling 20%,2000,-3000,-5000,800,High - Projectile,Pulls the opponent towards Ed when the attack hits or is blocked Launches the opponent when the attack hits while they are standing on the ground Produces a slam knockdown when hitting a mid-air opponent Clashes with projectiles (Twice),无论打中还是打防都会将对手拖向艾德。命中地面对手时将对手击飞。命中空中对手时造成砸地倒地。可以抵消波动（两段）
h_psycho_flicker_h,special,Psycho Flicker,精神力闪刺拳（重）,236HK,17,17-24,18,,,SA3,800,,2000,0,-10000,600,High - Projectile,Hold the button for more than 30 frames to change properties Can be canceled into Kill Rush (Forward) or Kill Rush (Backward) while the button is held Can be canceled into Kill Rush (Forward) and Kill Rush (Backward) when the attack hits Does not hit an opponent standing on the ground Clashes with projectiles (Once),蓄力超过30帧切换为蓄力精神力闪刺拳，蓄力时可以取消诛杀步。攻击命中时可以取消诛杀步。不能命中地面对手。命中对手时-1f收招，可以和抵消波动（一次）
h_psycho_flicker_charged_hold_h,special,Psycho Flicker (Charged) Hold,精神力闪刺拳（重）（蓄力）,236[HK],35,35-44,19,,,,1000,Starter scaling 20% Combo scaling 20%,3000,0,-5000,800,High - Projectile,Does not hit an opponent standing on the ground Produces a slam knockdown when hitting a mid-air opponent Clashes with projectiles (Twice),不能命中地面对手，命中空中对手时造成砸地倒地。可以抵消波动（两段）
od_psycho_flicker,special,OD Psycho Flicker,OD精神力闪刺拳,236KK,25,25-28,32,D,4,SA2,*800,Starter scaling 20% Combo scaling 15%,0,-3000,-5000,700,High - Projectile,Pulls the opponent towards Ed when the attack hits or is blocked Launches the opponent when the attack hits while they are standing on the ground Produces a slam knockdown when hitting a mid-air opponent * Damage when hitting a mid-air opponent is 1200 Clashes with projectiles (Once),无论打中还是打防都会将对手拖向艾德。命中地面对手时将对手击飞。命中空中对手时造成砸地倒地，造成1200点伤害，可以抵消波动（一段）
kill_rush_forward,special,Kill Rush (Forward),诛杀步（前方）,KK,,,31 total frames,,,,0,,0,0,0,0,,Can transition to Kill Switch Break between frames 11 - 12 Can transition to Kill Switch Chaser between frames 13 - 24,1-12帧可以派生诛杀开关·破碎；13-24帧可以派生诛杀开关·追逐
kill_switch_break_during_kill_rush_forward,special,Kill Switch Break (During Kill Rush (Forward)),诛杀开关·破碎,KK>6P,11,11-13,20,D,-4,SA3,600,Starter scaling 20% Combo scaling 20%,2000,-5000,-8000,600,High,,
kill_switch_chaser_during_kill_rush_forward,special,Kill Switch Chaser (During Kill Rush (Forward)),诛杀开关·追逐,KK>6P,11,11-13,20,D,-6,SA3,600,Starter scaling 20%,2000,-5000,-8000,600,High,,
kill_rush_backward,special,Kill Rush (Backward),诛杀步（后方）,4KK,,,31 total frames,,,,0,,0,0,0,0,,,
sa1_psycho_storm,super,SA1 Psycho Storm,精神力风暴,236236K,13,13- 67,56,D,-32,,2000,,0,-2500,-5000,0,High,Invincible to strikes and throws between frames 1 - 14 Values do not change when the attack lands as a counter or Punish Counter The minimum guaranteed damage is 30%,1-14帧打投无敌，保底修正30%，伤害不会随打康类型改变
sa2_psycho_cannon,super,SA2 Psycho Cannon,精神力炮弹,214214P,8,,35 total frames,D,65,,1100,,0,-5000,-10000,0,High - Projectile,Values do not change when the attack lands as a counter or Punish Counter The minimum guaranteed damage is 40%,伤害不会随打康类型改变，保底修正40%
sa3_psycho_chamber,super,SA3 Psycho Chamber,精神力空间,236236P,10,10-19,64,D,-49,,4000,*Immediate scaling 10%,0,-7500,-15000,0,High,Completely invincible between frames 1 - 14 The minimum guaranteed damage is 50% Values do not change when the attack lands as a counter or Punish Counter * Can only be canceled into from special moves * 30% Immediate Scaling added when canceled into from a Light or Medium Psycho Flicker,1-14帧无敌，保底修正50%。伤害不会随打康类型改变。只能取消必杀技。如果是从轻或中版本的精神力闪刺拳取消，增加30%立即修正
ca_psycho_chamber_when_under_25_vitality,super,CA Psycho Chamber (when under 25% vitality),CA精神力空间,236236P,10,10-19,64,D,-49,,4500,*Immediate scaling 10%,0,-10000,-20000,0,High,Completely invincible between frames 1 - 14 Minimum guaranteed damage is set to 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves * 30% Immediate Scaling added when canceled into from a Light or Medium Psycho Flicker,1-14帧无敌，保底修正50%。伤害不会随打康类型改变。只能取消必杀技。如果是从轻或中版本的精神力闪刺拳取消，增加30%立即修正
face_buster_when_near_opponent_l_l,throw,Face Buster (When near opponent),脸部炸弹摔,LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
rib_crusher_when_near_opponent_l_l,throw,Rib Crusher (When near opponent),肋骨粉碎摔,4LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
forward_dash,common,Forward Dash,前前,66,,,19 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,23 total frames,,,,0,,0,0,0,0,,Invincible to throws between frames 1 - 15,第1-15帧对投无敌
drive_impact_turn_punch_h_h,common,Drive Impact (Turn Punch),迸放：转拳势,HPHK,26,26-27,35,D,-3,,800,Starter scaling 20%,0,-5000,-15000,0,High,"Super Armor for 2 attacks between frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall On Punish Counter or after a successful hit after Super Armor absorbs a hit, the following properties change: - Produces a crumple stun if the opponent is standing on the ground - Juggle state time is increased if the opponent is in the air - Super Art gauge increases by 3000",第1-27帧两次打击霸体，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_hammer_blow_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Hammer Blow (When blocking or during a successful Drive Parry),斗反（格挡）：捶打,6HPHK,20,20-22,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible between frames 1 - 22 5 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_hammer_blow_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Hammer Blow (During knockdown recovery),斗反（起身）：捶打,6HPHK,18,18-20,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 5 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
drive_parry_m_m,common,Drive Parry,蓝防,MPMK,1,[*2] 1-12,33,,,*1,0,,0,0,0,0,,*1 Can be canceled from the 4th frame via Drive Rush *2 Parry hitbox is extended for as long as the buttons are held Only blocks can be performed during the recovery period Always in Punish Counter state during execution,1，从第4帧开始能被绿冲取消；2，蓝防判定会随着按钮的时间延长，但是在蓝防的收招动作中仅有格挡能够取消蓝防的收招，在蓝防动作的持续中，只要被攻击命中就必定为确反康
perfect_parry_strike_block_direction_m_m,common,Perfect Parry (strike) Block Direction,完美精防（打击）,4/1MPMK,1,,1,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame. (For high and overhead attacks, the player must press the direction away from the opponent. For low attacks, down and back) If no direction is inputted the result will be a regular parry with an additional Drive increase of 3000. Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，（对上段/中段攻击，需同时输入后，对下段攻击需同时输入下后）。如果没有输入任何方向，则判定为普通蓝防，但额外增加3000点斗气槽回复。完美精防结束后获得5f的无敌帧（如果持续按住蓝防则不获得）。被完美精防的一方在动作结束前不能取消招式，且如果在动作结束前被击中则一定是确反康
perfect_parry_projectile_m_m,common,Perfect Parry (projectile),完美精防（波动）,MPMK,1,,10,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame No screen freeze occurs. The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，不会出现屏幕冻结特效，被精防波动的一方不能取消动作，且在动作结束前被命中一定会出确反康
parry_drive_rush_during_a_drive_parry,common,Parry Drive Rush (During a Drive Parry),绿冲,MPMK>66,,,45 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 10th frame * Can be canceled into an attack on the 9th frame of the move Can be canceled into actions other than a parry from the 24th frame,第1-10帧出现屏幕冻结特效，第9帧开始能够被攻击动作取消，第24帧开始能被除了蓝防以外的任何动作取消
cancel_drive_rush_while_connecting_with_a_specialcancelable_move,common,Cancel Drive Rush (While connecting with a special-cancelable move),绿冲取消,MPMK/66,,,46 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 9th frame * Can be canceled into an attack from the 10th frame of the move Can be canceled into actions other than a parry from the 25th frame,第1-9帧出现屏幕冻结特效，第10帧开始可以被攻击动作取消，第25帧开始可以被除了蓝防以外的任何动作取消
