id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
jumping_light_kick_during_a_jump_l,normal,Jumping Light Kick (During a jump),跳轻脚,J>LK,5,5-11,3 frame(s) after landing,,,,300,,500,-1500,-2000,300,Mid,Has cross-up attack properties,有逆向判定
jumping_medium_punch_during_a_jump_m,normal,Jumping Medium Punch (During a jump),跳中拳,J>MP,7,7-11,3 frame(s) after landing,,,C,600,,1000,-2500,-4000,500,Mid,Forces a juggle state when hitting a mid-air opponent,对空中对手命中后会造成强制浮空
jumping_medium_kick_during_a_jump_m,normal,Jumping Medium Kick (During a jump),跳中脚,J>MK,7,7-11,3 frame(s) after landing,,,,500,,1000,-2500,-4000,500,Mid,Has cross-up attack properties,有逆向判定
jumping_heavy_punch_during_a_jump_h,normal,Jumping Heavy Punch (During a jump),跳重拳,J>HP,9,9-13,3 frame(s) after landing,,,,800,,2000,-4000,-5000,1000,Mid,,
jumping_heavy_kick_during_a_jump_h,normal,Jumping Heavy Kick (During a jump),跳重脚,J>HK,10,10-15,3 frame(s) after landing,,,,800,,2000,-4000,-5000,1000,Mid,,
senkotsu_uchi_m,normal,Senkotsu Uchi,扇骨打,6MP,20,20-22,18,2,-3,,600,,1500,-2500,-5000,500,Mid,,
hien_ren_kyaku2_l_l,targetcombo,Hien Ren Kyaku(2),飞燕连脚（二段）,5LK>5LK,7,7-8,20,-2,-10,,400,,250,-500,-2000,300,High,Forces the opponent into a standing position,强制对手进入站姿
hien_ren_kyaku3_l_l_l,targetcombo,Hien Ren Kyaku(3),飞燕连脚（三段）,5LK>LK>5LK,10,10-11,28,3,-10,,500,,250,-500,-2000,300,High,Can transition to Musasabi no Mai (Overdrive included) or Air Chou Hissatsu Shinobi Bachi between frames 18 and 33 Considered airborne from frames 10 - 35,18-33f时可以接鼯鼠之舞或者空中超必杀忍蜂，第10-35f为空中状态
hoshi_kujaku1_h,normal,Hoshi Kujaku(1),星孔雀（一段）,4HK,8,8-12,20,3,-1,,800,,2000,-5000,-10000,1000,High,Forces the opponent into a standing position,强制对手进入站姿
hoshi_kujaku2_h_h,targetcombo,Hoshi Kujaku(2),星孔雀（TC）,4HK>HK,9,9-11,38,D,-11,,1200,Combo scaling 30%,2000,-2500,-10000,1000,High,Fully invincible from frames 10 - 58 on hit only,打中之后第10-58f全无敌
l_kachousen_l,special,Kachousen,花蝶扇（轻）,236LP,16,,48 total frames,-1,-7,SA3,500,,1000,-2500,-3000,600,High - Projectile,Hold down the button for over 19 frames to change its properties,按下LP超过19f变为蓄力扇
l_kachousencharged_hold_l,special,Kachousen(Charged) Hold,花蝶扇（轻）（蓄力）,236[LP],32,,62 total frames,1,-1,SA3,700,,2000,-3500,-3000,900,High - Projectile / High - Mid-air Projectile,"Trajectory changes on hit or block After the trajectory change, properties change to 'High - Mid-air Projectile' After the trajectory and property change, does not hit against moves invincible to mid-air projectiles",扇子轨迹和攻击判定会在击中对手后变化，从普通波动判定变成空中波动判定。对手使用对波动无敌的动作时第二段扇子无法命中。
boostedl_kachousen_l,special,[Boosted]L Kachousen,[强化]花蝶扇（轻）,236LP,16,,45 total frames,1,-3,SA3,600,,1000,-2500,-3000,600,High - Projectile,Hold down the button for over 19 frames to change its properties,按下MP超过19f变为蓄力扇
boostedl_kachousencharged_hold_l,special,[Boosted]L Kachousen(Charged) Hold,[强化]花蝶扇（轻）（蓄力）,236[LP],32,,62 total frames,1,-1,SA3,800,,2000,-3500,-3000,900,High - Projectile / High - Mid-air Projectile,"Trajectory changes on hit or block After the trajectory change, properties change to 'High - Mid-air Projectile' After the trajectory and property change, does not hit against moves invincible to mid-air projectiles",扇子轨迹和攻击判定会在击中对手后变化，从普通波动判定变成空中波动判定。对手使用对波动无敌的动作时第二段扇子无法命中。
m_kachousen_m,special,Kachousen,花蝶扇（中）,236MP,14,,48 total frames,-3,-9,SA3,500,,1000,-2500,-3000,600,High - Projectile,Hold down the button for over 19 frames to change its properties,按下MP超过19f变为蓄力扇
m_kachousencharged_hold_m,special,Kachousen(Charged) Hold,花蝶扇（中）（蓄力）,236[MP],32,,62 total frames,1,-1,SA3,700,,2000,-3500,-3000,900,High - Projectile / High - Mid-air Projectile,"Trajectory changes on hit or block After the trajectory change, properties change to 'High - Mid-air Projectile' After the trajectory and property change, does not hit against moves invincible to mid-air projectiles",扇子轨迹和攻击判定会在击中对手后变化，从普通波动判定变成空中波动判定。对手使用对波动无敌的动作时第二段扇子无法命中。
boostedm_kachousen_m,special,[Boosted]M Kachousen,[强化]花蝶扇（中）,236MP,14,,45 total frames,-1,-5,SA3,600,,1000,-2500,-3000,600,High - Projectile,Hold down the button for over 19 frames to change its properties,按下MP超过19f变为蓄力扇
boostedm_kachousencharged_hold_m,special,[Boosted]M Kachousen(Charged) Hold,[强化]花蝶扇（中）（蓄力）,236[MP],32,,62 total frames,1,-1,SA3,800,,2000,-3500,-3000,900,High - Projectile / High - Mid-air Projectile,"Trajectory changes on hit or block After the trajectory change, properties change to 'High - Mid-air Projectile' After the trajectory and property change, does not hit against moves invincible to mid-air projectiles",扇子轨迹和攻击判定会在击中对手后变化，从普通波动判定变成空中波动判定。对手使用对波动无敌的动作时第二段扇子无法命中。
h_kachousen_h,special,Kachousen,花蝶扇（重）,236HP,12,,48 total frames,-5,-11,SA3,500,,1000,-2500,-3000,600,High - Projectile,Hold down the button for over 19 frames to change its properties,按下HP超过19f变为蓄力扇
h_kachousencharged_hold_h,special,Kachousen(Charged) Hold,花蝶扇（重）（蓄力）,236[HP],32,,62 total frames,1,-1,SA3,700,,2000,-3500,-3000,900,High - Projectile / High - Mid-air Projectile,"Trajectory changes on hit or block After the trajectory change, properties change to 'High - Mid-air Projectile' After the trajectory and property change, does not hit against moves invincible to mid-air projectiles",扇子轨迹和攻击判定会在击中对手后变化，从普通波动判定变成空中波动判定。对手使用对波动无敌的动作时第二段扇子无法命中。
boostedh_kachousen_h,special,[Boosted]H Kachousen,[强化]花蝶扇（重）,236HP,12,,45 total frames,-3,-7,SA3,600,,1000,-2500,-3000,600,High - Projectile,Hold down the button for over 19 frames to change its properties,按下HP超过19f变为蓄力扇
boostedh_kachousencharged_hold_h,special,[Boosted]H Kachousen(Charged) Hold,[强化]花蝶扇（重）（蓄力）,236[HP],32,,62 total frames,1,-1,SA3,800,,2000,-3500,-3000,900,High - Projectile / High - Mid-air Projectile,"Trajectory changes on hit or block After the trajectory change, properties change to 'High - Mid-air Projectile' After the trajectory and property change, does not hit against moves invincible to mid-air projectiles",扇子轨迹和攻击判定会在击中对手后变化，从普通波动判定变成空中波动判定。对手使用对波动无敌的动作时第二段扇子无法命中。
od_kachousen,special,OD Kachousen,OD花蝶扇,236PP,12,,42 total frames,3,-3,SA2,700,Starter scaling 20% Combo scaling 20%,0,-3500,-3000,900,High - Projectile / High - Mid-air Projectile,"Hold down the button for over 19 frames to change its properties Trajectory changes on hit or block After the trajectory change, properties change to 'High - Mid-air Projectile' After the trajectory and property change, does not hit against moves invincible to mid-air projectiles",按下PP超过19f变为花蝶乱扇，扇子轨迹和攻击判定会在击中对手后变化，从普通波动判定变成空中波动判定。对手使用对波动无敌的动作时第二段扇子无法命中。
od_kachousencharged_hold,special,OD Kachousen(Charged) Hold,OD花蝶扇（蓄力）,236[PP],28,,58 total frames,14,12,SA2,600,,0,-2000,-4000,600,High - Projectile,,
boostedod_kachousen,special,[Boosted]OD Kachousen,[强化]OD花蝶扇,236PP,12,,42 total frames,3,1,SA2,800,Starter scaling 20% Combo scaling 20%,0,-3500,-3000,900,High - Projectile / High - Mid-air Projectile,"Hold down the button for over 19 frames to change its properties Trajectory changes on hit or block After the trajectory change, properties change to 'High - Mid-air Projectile' After the trajectory and property change, does not hit against moves invincible to mid-air projectiles",按下PP超过19f变为蓄力扇，扇子轨迹和攻击判定会在击中对手后变化，从普通波动判定变成空中波动判定。对手使用对波动无敌的动作时第二段扇子无法命中。
boostedod_kachousencharged_hold,special,[Boosted]OD Kachousen(Charged) Hold,[强化]OD花蝶扇（蓄力）,236[PP],28,,58 total frames,14,12,SA2,700,,0,-4000,-2000,1200,High - Projectile / High - Mid-air Projectile,"Trajectory changes on hit or block After the trajectory change, properties change to 'High - Mid-air Projectile' After the trajectory and property change, does not hit against moves invincible to mid-air projectiles",按下PP超过19f变为蓄力扇，扇子轨迹和攻击判定会在击中对手后变化，从普通波动判定变成空中波动判定。对手使用对波动无敌的动作时第二段扇子无法命中。
midare_kachousen_after_a_held_overdrive_kachousen,special,Midare Kachousen (After a held Overdrive Kachousen),花蝶乱扇,236[PP]>6P,15,,39 total frames,D,0,,900,,0,-2000,-2000,300,High - Projectile / High - Mid-air Projectile,"Trajectory changes on hit or block After the trajectory change, properties change to 'High - Mid-air Projectile' After the trajectory and property change, does not hit against moves invincible to mid-air projectiles",按下PP超过19f变为花蝶乱扇，扇子轨迹和攻击判定会在击中对手后变化，从普通波动判定变成空中波动判定。对手使用对波动无敌的动作时第二段扇子无法命中。
boostedmidare_kachousen_after_a_held_overdrive_kachousen,special,[Boosted]Midare Kachousen (After a held Overdrive Kachousen),[强化]花蝶乱扇,236[PP]>6P,15,,39 total frames,D,0,,1000,,0,-2000,-2000,300,High - Projectile / High - Mid-air Projectile,"Trajectory changes on hit or block After the trajectory change, properties change to 'High - Mid-air Projectile' After the trajectory and property change, does not hit against moves invincible to mid-air projectiles",按下PP超过19f变为花蝶乱扇，扇子轨迹和攻击判定会在击中对手后变化，从普通波动判定变成空中波动判定。对手使用对波动无敌的动作时第二段扇子无法命中。
l_hishou_ryuuenjin_l,special,Hishou Ryuuenjin,飞翔龙炎阵（轻）,623LK,5,5-22,15+15 frame(s) after landing,D,-29,,900,,2000,-8000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 14 Considered airborne from frames 7 - 37,第1-14帧对空无敌，第7-37帧为浮空状态
boostedl_hishou_ryuuenjin_l,special,[Boosted]L Hishou Ryuuenjin,[强化]飞翔龙炎阵（轻）,623LK,5,5-22,15+15 frame(s) after landing,D,-29,,1000,,2000,-6000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 14 Considered airborne from frames 7 - 37,第1-14帧对空无敌，第7-37帧为浮空状态
m_hishou_ryuuenjin_m,special,Hishou Ryuuenjin,飞翔龙炎阵（中）,623MK,6,6-23,14+15 frame(s) after landing,D,-28,,1100,,2000,-8000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 10 Considered airborne from frames 8 - 37,第1-10帧对空无敌，第8-37帧为浮空状态
boostedm_hishou_ryuuenjin_m,special,[Boosted]M Hishou Ryuuenjin,[强化]飞翔龙炎阵（中）,623MK,6,6-24,13+15 frame(s) after landing,D,-28,,1200,,2000,-6000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 10 Considered airborne from frames 8 - 37,第1-10帧对空无敌，第8-37帧为浮空状态
h_hishou_ryuuenjin_h,special,Hishou Ryuuenjin,飞翔龙炎阵（重）,623HK,7,7-24,14+15 frame(s) after landing,D,-31,,1200,,2000,-4000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 11 Considered airborne from frames 9 - 38,第1-11帧对空无敌，第9-38帧为浮空状态
boostedh_hishou_ryuuenjin_h,special,[Boosted]H Hishou Ryuuenjin,[强化]飞翔龙炎阵（重）,623HK,7,7-24,14+15 frame(s) after landing,D,-31,,1300,,2000,-4000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 11 Considered airborne from frames 9 - 38,第1-11帧对空无敌，第9-38帧为浮空状态
od_hishou_ryuuenjin,special,OD Hishou Ryuuenjin,OD飞翔龙炎阵,623KK,6,6-22,19+16 frame(s) after landing,D,-40,,1600,,0,-4000,0,1000,High,Completely invincible between frames 1 - 8 Considered airborne from frames 8 - 41 7 frame of recovery added when blocked,第1-8帧无敌，第9-38帧为浮空状态。打防增加7f收招
boostedod_hishou_ryuuenjin,special,[Boosted]OD Hishou Ryuuenjin,[强化]OD飞翔龙炎阵,623KK,6,6-23,18+16 frame(s) after landing,D,-40,,1700,,0,-3000,0,1000,High,Completely invincible between frames 1 - 8 Considered airborne from frames 8 - 41 7 frame of recovery added when blocked,第1-8帧无敌，第9-38帧为浮空状态。打防增加7f收招
l_ryuuenbu_l,special,Ryuuenbu,龙炎舞（轻）,214LP,14,14-20,15,3,-4,SA3,800,Starter scaling 20% Combo scaling 20%,2000,-2000,-2500,600,High,Recovery added by 5 frames on super armor hit,打中霸体时收招+5f
boostedl_ryuuenbu_l,special,[Boosted]L Ryuuenbu,[强化]龙炎舞（轻）,214LP,14,14-20,15,D,-2,SA3,900,Starter scaling 20% Combo scaling 20%,2000,-2000,-2500,600,High,Recovery added by 5 frames on super armor hit,打中霸体时收招+5f
m_ryuuenbu_m,special,Ryuuenbu,龙炎舞（中）,214MP,14,"14-15,25-31",16,D,-6,SA3,1000,,3000,-4000,-5000,1200,High,,
boostedm_ryuuenbu_m,special,[Boosted]M Ryuuenbu,[强化]龙炎舞（中）,214MP,14,"14-15,25-31",16,D,-6,SA3,1100,Combo scaling 20%,2000,-4000,-5000,1200,High,,
h_ryuuenbu_h,special,Ryuuenbu,龙炎舞（重）,214HP,15,"15-17,27-36",12,D,-6,SA3,800,Combo scaling 20%,2000,-4000,-5000,1200,High,,
boostedh_ryuuenbu_h,special,[Boosted]H Ryuuenbu,[强化]龙炎舞（重）,214HP,15,"15-17,27-36",12,D,-6,SA3,900,,2000,-4000,-5000,1200,High,,
od_ryuuenbu,special,OD Ryuuenbu,OD龙炎舞,214PP,16,"16-17,30-34,42-46",16,D,-12,SA2,1000,,0,-4000,-5000,1200,High,8 frame of recovery added when blocked,打防收招+8f
boostedod_ryuuenbu,special,[Boosted]OD Ryuuenbu,[强化]OD龙炎舞,214PP,16,"16-17,30-34,42-46",16,D,-12,SA2,1100,,0,-4000,-5000,1200,High,8 frame of recovery added when blocked,打防收招+8f
l_hissatsu_shinobi_bachi_l,special,Hissatsu Shinobi Bachi,必杀·忍蜂（轻）,236LK,10,"10-11,23-39",16,D,-10,SA3,800,,2000,-5000,-5000,1000,High,,
boostedl_hissatsu_shinobi_bachi_l,special,[Boosted]L Hissatsu Shinobi Bachi,[强化]必杀·忍蜂（轻）,236LK,10,"10-11,23-39",16,D,-10,SA3,900,,2000,-5000,-5000,1000,High,,
m_hissatsu_shinobi_bachi_m,special,Hissatsu Shinobi Bachi,必杀·忍蜂（中）,236MK,15,"15-16,28-44",20,D,-12,SA3,900,,2000,-5000,-5000,1000,High,,
boostedm_hissatsu_shinobi_bachi_m,special,[Boosted]M Hissatsu Shinobi Bachi,[强化]必杀·忍蜂（中）,236MK,15,"15-16,28-44",20,D,-12,SA3,1000,,2000,-5000,-5000,1000,High,,
h_hissatsu_shinobi_bachi_h,special,Hissatsu Shinobi Bachi,必杀·忍蜂（重）,236HK,18,"18-19,31-47",21,D,-13,SA3,1000,,2000,-5000,-5000,1000,High,,
boostedh_hissatsu_shinobi_bachi_h,special,[Boosted]H Hissatsu Shinobi Bachi,[强化]必杀·忍蜂（重）,236HK,18,"18-19,31-47",21,D,-13,SA3,1100,,2000,-5000,-5000,1000,High,,
od_hissatsu_shinobi_bachi,special,OD Hissatsu Shinobi Bachi,OD必杀·忍蜂,236KK,14,"14-15,29-45",32,D,-12,SA2,800,Combo scaling 20%,0,-4500,-5000,1000,High,Can perform moves from frame 53 Considered airborne from frames 31 - 74,第53帧开始人物可以进行动作，第31-74帧为空中判定
boostedod_hissatsu_shinobi_bachi,special,[Boosted]OD Hissatsu Shinobi Bachi,[强化]OD必杀·忍蜂,236KK,14,14-45,32,D,-12,SA2,900,,0,-4500,-5000,1000,High,Can perform moves from frame 53 Considered airborne from frames 31 - 74,第53帧开始人物可以进行动作，第31-74帧为空中判定
musasabi_no_mai,special,Musasabi no Mai,鼯鼠之舞,9>214P,21,21-until landing,18 frame(s) after landing,D,-7～1,,1000,,2000,-4000,-5000,1000,High,7 frames of recovery added when the attack misses 10 frames of recovery added when the attack misses and characters switch sides Recovery on block changes depending on the height of the attack when it is blocked,攻击挥空增加7f收招，攻击挥空并且换边增加10f收招。打防帧数会随着打点高度改变。
boostedmusasabi_no_mai,special,[Boosted]Musasabi no Mai,[强化]鼯鼠之舞,9>214P,21,21-until landing,18 frame(s) after landing,D,-4～2,,1100,,2000,-4000,-5000,1000,High,7 frames of recovery added when the attack misses 10 frames of recovery added when the attack misses and characters switch sides Recovery on block changes depending on the height of the attack when it is blocked,攻击挥空增加7f收招，攻击挥空并且换边增加10f收招。打防帧数会随着打点高度改变。
od_musasabi_no_mai,special,OD Musasabi no Mai,OD鼯鼠之舞,9>214PP,21,21-until landing,18 frame(s) after landing,D,-7～1,SA2,1200,Starter scaling 30%,0,-4000,-5000,1000,High,7 frames of recovery added when the attack misses 10 frames of recovery added when the attack misses and characters switch sides Recovery on block changes depending on the height of the attack when it is blocked,攻击挥空增加7f收招，攻击挥空并且换边增加10f收招。打防帧数会随着打点高度改变。
boostedod_musasabi_no_mai,special,[Boosted]OD Musasabi no Mai,[强化]OD鼯鼠之舞,9>214PP,21,21-until landing,18 frame(s) after landing,D,-4～2,SA2,1300,Starter scaling 30%,0,-4000,-5000,1000,High,7 frames of recovery added when the attack misses 10 frames of recovery added when the attack misses and characters switch sides Recovery on block changes depending on the height of the attack when it is blocked Produces a floor bound during a mid-air hit,攻击挥空增加7f收招，攻击挥空并且换边增加10f收招。打防帧数会随着打点高度改变。打中会有弹地效果
sa1_kagerou_no_mai,super,SA1 Kagerou no Mai,阳炎之舞,236236P,6,6-39,51,D,-31,,2000,,0,-2500,-5000,0,High - Projectile,Invincible to strikes and throws between frames 1 - 8 Values do not change when the attack lands as a counter or Punish Counter The minimum guaranteed damage is 30%,第1-8帧打投无敌，伤害不会因为打康类型改变，保底修正30%。
boostedsa1_kagerou_no_mai,super,[Boosted]SA1 Kagerou no Mai,[强化]阳炎之舞,236236P,6,6-95,46,D,-26,,2300,,0,-2500,-5000,0,High - Projectile,Invincible to strikes and throws between frames 1 - 6 Values do not change when the attack lands as a counter or Punish Counter The minimum guaranteed damage is 30%,第1-6帧打投无敌，伤害不会因为打康类型改变，保底修正30%。
sa2_chou_hissatsu_shinobi_bachi,super,SA2 Chou Hissatsu Shinobi Bachi,超必杀·忍蜂,236236K,7,7-42,26,D,-24,,2800,Starter scaling 40% Combo scaling 20%,0,-5000,-10000,0,High,Completely invincible on frames 1 - 8 Minimum guaranteed damage is set to 40% Values do not change on counter or Punish Counter,第1-8帧无敌，保底修正40%，伤害不会因为打康类型改变。
boostedsa2_chou_hissatsu_shinobi_bachi,super,[Boosted]SA2 Chou Hissatsu Shinobi Bachi,[强化]超必杀·忍蜂,236236K,7,7-42,31,D,-24,,3000,Starter scaling 40% Combo scaling 20%,0,-5000,-10000,0,High,Completely invincible on frames 1 - 8 Projectile invincibility from frames 9 - 12 Minimum guaranteed damage is set to 40% Values do not change on counter or Punish Counter,第1-8帧无敌，第9-12帧对波无敌。保底修正40%，伤害不会因为打康类型改变。
sa2_air_chou_hissatsu_shinobi_bachi,super,SA2 Air Chou Hissatsu Shinobi Bachi,空中超必杀·忍蜂,J>236236K,3,3-22,24 frame(s) after landing,D,,,2800,Combo scaling 20%,0,-5000,-10000,0,High,Minimum guaranteed damage is set to 40% Values do not change on counter or Punish Counter,保底修正40%，伤害不会因为打康类型改变。
boostedsa2_air_chou_hissatsu_shinobi_bachi,super,[Boosted]SA2 Air Chou Hissatsu Shinobi Bachi,[强化]空中超必杀·忍蜂,J>236236K,3,3-26,24 frame(s) after landing,D,,,3000,Combo scaling 20%,0,-5000,-10000,0,High,Minimum guaranteed damage is set to 40% Values do not change on counter or Punish Counter,保底修正40%，伤害不会因为打康类型改变。
sa3_shiranui_ryuu_enbu_ada_zakura,super,SA3 Shiranui Ryuu: Enbu Ada Zakura,不知火流：炎舞仇樱,214214P,10,10-48,46,D,-33,,4000,*Immediate scaling 10% Starter scaling 50%,0,-7500,-15000,0,High,Completely invincible between frames 1 - 11 The minimum guaranteed damage is 50% Values do not change when the attack lands as a counter or Punish Counter * Can only be canceled into from special moves,第1-11帧无敌，保底修正50%，伤害不会因为打康类型改变。只能取消必杀技
ca_shiranui_ryuu_enbu_ada_zakura,super,CA Shiranui Ryuu: Enbu Ada Zakura,CA不知火流：炎舞仇樱,214214P,10,10-48,46,D,-33,,4500,*Immediate scaling 10% Starter scaling 50％,0,-10000,-20000,0,High,Completely invincible between frames 1 - 11 The minimum guaranteed damage is 50% Values do not change when the attack lands as a counter or Punish Counter * Can only be canceled into from special moves,第1-11帧无敌，保底修正50%，伤害不会因为打康类型改变。只能取消必杀技
shiranui_gourin_when_near_opponent_l_l,throw,Shiranui Gourin (When near opponent),不知火刚临,LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
fuusha_kuzushi_when_near_opponent_l_l,throw,Fuusha Kuzushi (When near opponent),风车崩,4LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
yume_zakura_during_a_jump_when_near_opponent_l_l,throw,Yume Zakura (During a jump) (When near opponent),梦樱,J>LPLK,5,5-7,3 frame(s) after landing,D,,,1200,,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
forward_dash,common,Forward Dash,前前,66,,,18 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,23 total frames,,,,0,,0,0,0,0,,Invincible to throws between frames 1 - 15,第1-15帧对投无敌
drive_impact_botan_ichige_h_h,common,Drive Impact: Botan Ichige,迸放：牡丹一华,HPHK,26,26-27,35,D,-3,,800,Starter scaling 20%,0,-5000,-15000,0,High,"Super Armor for 2 attacks between frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall On Punish Counter or after a successful hit after Super Armor absorbs a hit, the following properties change: - Produces a crumple stun if the opponent is standing on the ground - Juggle state time is increased if the opponent is in the air - Super Art gauge increases by 3000",第1-27帧两次打击霸体，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_yusura_ume_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Yusura Ume (When blocking or during a successful Drive Parry),斗反（防守中）：山樱桃,6HPHK,20,20-22,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible between frames 1 - 22 5 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_yusura_ume_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Yusura Ume (During knockdown recovery),斗反（起身中）：山樱桃,6HPHK,18,18-20,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 5 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
drive_parry_m_m,common,Drive Parry,蓝防,MPMK,1,[*2] 1-12,33,,,*1,0,,0,0,0,0,,*1 Can be canceled from the 4th frame via Drive Rush *2 Parry hitbox is extended for as long as the buttons are held Only blocks can be performed during the recovery period Always in Punish Counter state during execution,1，从第4帧开始能被绿冲取消；2，蓝防判定会随着按钮的时间延长，但是在蓝防的收招动作中仅有格挡能够取消蓝防的收招，在蓝防动作的持续中，只要被攻击命中就必定为确反康
perfect_parry_strike_block_direction_m_m,common,Perfect Parry (strike) Block Direction,完美精防（打击）,4/1MPMK,1,,1,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame. (For high and overhead attacks, the player must press the direction away from the opponent. For low attacks, down and back) If no direction is inputted the result will be a regular parry with an additional Drive increase of 3000. Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，（对上段/中段攻击，需同时输入后，对下段攻击需同时输入下后）。如果没有输入任何方向，则判定为普通蓝防，但额外增加3000点斗气槽回复。完美精防结束后获得5f的无敌帧（如果持续按住蓝防则不获得）。被完美精防的一方在动作结束前不能取消招式，且如果在动作结束前被击中则一定是确反康
