id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
crouching_heavy_kick_h,normal,Crouching Heavy Kick,下重脚,2HK,10,10-12,21,D,-6,,900,,2000,-5000,-10000,1000,Low,"Knockdown time extended when the attack lands as a Punish Counter, and changes to Hard Knockdown",确反康强制倒地，演唱倒地时间
jumping_light_punch_during_a_jump_l,normal,Jumping Light Punch (During a jump),跳轻拳,J>LP,5,5-14,3 frame(s) after landing,,,,300,,500,-1500,-2000,300,Mid,,
jumping_light_kick_during_a_jump_l,normal,Jumping Light Kick (During a jump),跳轻脚,J>LK,6,6-13,3 frame(s) after landing,,,,300,,500,-1500,-2000,300,Mid,Has cross-up attack properties,有逆向判定
jumping_medium_punch_during_a_jump_m,normal,Jumping Medium Punch (During a jump),跳中拳,J>MP,12,12-14,3 frame(s) after landing,,,,700,,1000,-2500,-4000,500,Mid,,
jumping_medium_kick_during_a_jump_m,normal,Jumping Medium Kick (During a jump),跳中脚,J>MK,7,7-12,3 frame(s) after landing,,,,600,,1000,-2500,-4000,500,Mid,Forces a juggle state when hitting a mid-air opponent,命中空中对手时有浮空硬直
jumping_heavy_punch_during_a_jump_h,normal,Jumping Heavy Punch (During a jump),跳重拳,J>HP,9,9-13,3 frame(s) after landing,,,,800,,2000,-4000,-5000,1000,Mid,Forces a slam knockdown on counter or Punish Counter when hitting a mid-air opponent,打康确反康命中空中对手时造成砸地倒地
jumping_heavy_kick_during_a_jump_h,normal,Jumping Heavy Kick (During a jump),跳重脚,J>HK,11,11-16,3 frame(s) after landing,,,,800,,2000,-4000,-5000,1000,Mid,,
guillotinna_m,normal,Guillotinna,断头台,6MK,22,22-23,19,3,-3,,700,,1500,-2500,-5000,500,Mid,,
malice_h,normal,Malice,恶作剧,3HP,16,16-18,31,D,-14,,900,,3000,-4000,-10000,1000,Low,Knockdown time extended when attack lands as a counter or Punish Counter,确反康倒地时间增加
bylina_h,normal,Bylina,壮士歌,6HK,11,11-16,24,D,-5,C,900,,2500,-5000,-10000,1000,High,Forces a juggle state when hitting a mid-air opponent,命中空中对手时有浮空硬直
grom_strelka1_m,normal,Grom Strelka(1),雷剑,4MP,8,8-10,16,5,-1,C,500,,1500,-3000,-4000,400,High,,
grom_strelka2_m_m,targetcombo,Grom Strelka(2),雷剑（二段）,4MP>5MP,10,10-12,20,3,-6,C,500,Combo scaling 20%,800,-2000,-3000,400,High,,
zilant_h_h,targetcombo,Zilant,龙兽吉兰特,5HK>5HP,20,20-22,20,3,-3,C,500,,1000,-2500,-4000,500,High,,
zilant_mid_h_h_h,targetcombo,Zilant Mid,龙兽吉兰特·中,5HK>5HP>5HP,21,21-23,22,3,-4,,1000,,2000,-5000,-10000,1000,Mid,,
zilant_low_h_h_h,targetcombo,Zilant Low,龙兽吉兰特·下,5HK>5HP>5HK,21,21-23,22,3,-4,,1000,,2000,-5000,-10000,1000,Low,,
l_triglav_l,special,Triglav,三头神特里格拉夫（轻）,22LP,22,22-31,55 total frames,D,-2,SA3,800,,1000,-2500,-3000,800,High - Projectile,,
m_triglav_m,special,Triglav,三头神特里格拉夫（中）,22MP,22,22-31,55 total frames,D,-2,SA3,800,,1000,-2500,-3000,800,High - Projectile,,
h_triglav_h,special,Triglav,三头神特里格拉夫（重）,22HP,22,22-31,55 total frames,D,-2,SA3,800,,1000,-2500,-3000,800,High - Projectile,,
od_l_triglav_l_m,special,OD Triglav,OD三头神特里格拉夫（轻）,22LPMP,20,20-39,53 total frames,D,3,SA2,1000,Starter scaling 20％,0,-3000,-5000,1000,High - Projectile,,
od_m_triglav_l_h,special,OD Triglav,OD三头神特里格拉夫（中）,22LPHP,20,20-39,53 total frames,D,3,SA2,1000,Starter scaling 20％,0,-3000,-5000,1000,High - Projectile,,
od_h_triglav_m_h,special,OD Triglav,OD三头神特里格拉夫(重),22MPHP,20,20-39,53 total frames,D,3,SA2,1000,Starter scaling 20％,0,-3000,-5000,1000,High - Projectile,,
l_stribog_l,special,Stribog,风神斯特利伯格（轻）,236LP,16,16-21,49 total frames,D,-10,SA3,1000,,2000,-3500,-5000,800,High,"Increases the Drive Gauge by 10,000 during a Perfect Parry Clashes with projectiles (Once)",精防后+10000斗气，能抵消波动（一段）
m_stribog_m,special,Stribog,风神斯特利伯格（中）,236MP,20,20-26,53 total frames,D,-8,SA3,1200,,2000,-3500,-5000,800,High,"Increases the Drive Gauge by 10,000 during a Perfect Parry Clashes with projectiles (Once)",精防后+10000斗气，能抵消波动（一段）
h_stribog_h,special,Stribog,风神斯特利伯格（重）,236HP,28,28-42,61 total frames,D,4,SA3,800,,2000,-3500,-5000,800,High,"Increases the Drive Gauge by 10,000 during a Perfect Parry Clashes with projectiles (Once) 3 frames of recovery added on Perfect Parry",精防后+10000斗气，能抵消波动（一段）。被精防后+3f收招
od_stribog,special,OD Stribog,OD风神斯特利伯格,236PP,19,19-30,52 total frames,D,2,SA2,1000,,0,-3500,-5000,800,High,"Increases the Drive Gauge by 10,000 during a Perfect Parry Clashes with projectiles (Once) 3 frames of recovery added on Perfect Parry Only the first attack can be canceled into Super Art 2/Super Art 3/Critical Art",精防后+10000斗气，能抵消波动（一段）。被精防后+3f收招
l_departure_l,special,Departure,出行（轻）,214LP,150,150-159,50 total frames,,,,800,Starter scaling 20％,1000,-2500,-3000,1000,High - Projectile,,
m_departure_m,special,Departure,出行（中）,214MP,150,150-159,50 total frames,,,,800,Starter scaling 20％,1000,-2500,-3000,1000,High - Projectile,,
h_departure_h,special,Departure,出行（重）,214HP,150,150-159,50 total frames,,,,800,Starter scaling 20％,1000,-2500,-3000,1000,High - Projectile,,
od_l_departure_l_m,special,OD Departure,OD出行（轻）,214LPMP,110,110-149,40 total frames,,,,1000,Starter scaling 20％,0,-3000,-5000,800,High - Projectile,,
od_m_departure_l_h,special,OD Departure,OD出行（中）,214LPHP,110,110-149,40 total frames,,,,1000,Starter scaling 20％,0,-3000,-5000,800,High - Projectile,,
od_h_departure_m_h,special,OD Departure,OD出行（重）,214MPHP,110,110-149,40 total frames,,,,1000,Starter scaling 20％,0,-3000,-5000,800,High - Projectile,,
departure_window_while_departure_is_active_l_m,special,Departure: Window (While Departure is active),出行·窗口,214P>214LP/MP,,,44 total frames,,,,0,,0,0,0,0,,Completely invincible from frames 6 - 25 Considered airborne from frame 26 Can perform moves from frame 31,6-25帧无敌，第26帧起浮空，第31帧开始可以行动
departure_shadow_while_departure_is_active_h,special,Departure: Shadow (While Departure is active),出行·暗影,214P>214HP,,,40 total frames,,,,0,,0,0,0,0,,,
amnesia,special,Amnesia,失忆,22K,3,3-20,35,,,,800,Starter scaling 50％※ Immediate scaling 60％,1000,-2500,-3000,1000,High - Projectile,"Drive Gauge increases by 10,000 if the move is successful Fires a projectile if the move is successful * Combo scaling occurs after the 3rd hit",如果摊手成功+10000点斗气，在对手身上装炸弹（波动判定），修正计算从第三段开始
od_amnesia,special,OD Amnesia,OD失忆,22KK,1,1-20,35,,,,1200,Starter scaling 50％※ Immediate scaling 60％,0,-3000,-5000,1200,High - Projectile,Fires a projectile if the move is successful * Combo scaling occurs after the 3rd hit,摊手成功在对手身上装炸弹（波动判定），修正计算从第三段开始
l_torbalan_l,special,Torbalan,怪物托尔巴兰（轻）,236LK,22,,50 total frames,D,-6,SA3,800,,1000,-2500,-3000,600,High - Projectile,Start up value listed is when the attack is performed at close range,发动帧为近距离
m_torbalan_m,special,Torbalan,怪物托尔巴兰（中）,236MK,26,,50 total frames,6,-8,SA3,1000,Starter scaling 20%,1000,-2500,-3000,600,Mid - Projectile,Start up value listed is when the attack is performed at close range,发动帧为近距离
h_torbalan_h,special,Torbalan,怪物托尔巴兰（重）,236HK,26,,50 total frames,6,-8,SA3,1000,Starter scaling 20%,1000,-2500,-3000,600,Low - Projectile,Start up value listed is when the attack is performed at close range,发动帧为近距离
od_torbalan,special,OD Torbalan,OD怪物托尔巴兰,236KK,22,,50 total frames,D,25,SA2,800,Starter scaling 20%,0,-5000,-5000,800,High - Projectile,Start up value listed is when the attack is performed at close range Only the first attack can be canceled into Super Art 2/Super Art 3/Critical Art,发动帧为近距离。只有第一段能取消SA2/SA3
embrace,special,Embrace,抱拥,214K,26,,72 total frames,,,,1800,Immediate scaling 10%,2500,0,-10000,3000,Throw,With Classic Controls Does 2070 individual damage when the attack lands as a Punish Counter Start up value listed is when the attack is performed at close range With Modern Controls Does 1656 individual damage when the attack lands as a Punish Counter,经典操作：确反康伤害为2070。现代模式：确反康伤害为1656。发动帧为近距离
od_embrace,special,OD Embrace,OD抱拥,214KK,26,,72 total frames,,,,2600,Immediate scaling 10%,0,0,-10000,3000,Throw,With Classic Controls Does 2990 individual damage when the attack lands as a Punish Counter Start up value listed is when the attack is performed at close range With Modern Controls Does 2392 individual damage when the attack lands as a Punish Counter,经典操作：确反康伤害为2990。现代模式：确反康伤害为2392。发动帧为近距离
sa1_chornobog,super,SA1 Chornobog,黑神切尔纳伯格,236236P,8,,84 total frames,D,-33,,2000,,0,-2500,-5000,0,High,Invincible to strikes and throws from frames 1 - 10 Minimum guaranteed damage is 30% Values do not change on counter or Punish Counter,1-10帧打投无敌，保底修正30%，伤害不会随打康类型改变
sa2_lovushka,super,SA2 Lovushka,陷阱,214214P,29,,13 total frames,,,,2000,Starter scaling 25％※ Immediate scaling 25％,0,-4000,-10000,0,HighMidLowMid,Minimum guaranteed damage is 40% Values do not change on counter or Punish Counter * Combo scaling occurs after the 3rd hit,保底修正40%，伤害不会随打康类型改变，修正从第3段攻击开始计算
sa3_interdiction,super,SA3 Interdiction,禁止,236236K,18,18-23,62,D,-50,,4000,*Immediate scaling 10%,0,-7500,-15000,0,High,Completely invincible from frames 1 - 23 Minimum guaranteed damage is 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves,1-23帧无敌，保底修正50%，伤害不会随打康类型改变，只能取消必杀技
ca_interdiction_when_under_25_vitality,super,CA Interdiction (when under 25% vitality),禁止,236236K,18,18-23,62,D,-50,,4500,*Immediate scaling 10%,0,-10000,-20000,0,High,Completely invincible from frames 1 - 23 Minimum guaranteed damage is 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves,1-23帧无敌，保底修正50%，伤害不会随打康类型改变，只能取消必杀技
ravina_when_near_opponent_l_l,throw,Ravina (When near opponent),雪崩,LPLK,5,5-7,23,D,,,1200,Starter scaling 40% Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
uragan_when_near_opponent_l_l,throw,Uragan (When near opponent),暴风,4LPLK,5,5-7,23,D,,,1200,Starter scaling 40% Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
tornado_during_a_jump_when_near_opponent_l_l,throw,Tornado (During a jump) (When near opponent),龙卷风,J>LPLK,5,5-7,3 frame(s) after landing,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
forward_dash,common,Forward Dash,前前,66,,,22 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,23 total frames,,,,0,,0,0,0,0,,Invincible to throws from frame 1 to frame 15.,第1-15帧对投无敌
drive_impact_espada_h_h,common,Drive Impact: Espada,迸放：斗剑,HPHK,26,26-27,35,D,-3,,800,Starter scaling 20%,0,-5000,-15000,0,High,"Super Armor for 2 attacks from frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall On Punish Counter or after a successful hit after Super Armor absorbs a hit, the following properties change: - Produces a crumple stun if the opponent is standing on the ground - Forces a spinning knockdown when hitting a mid-air opponent - Super Art gauge increases by 3000",第1-27帧两次打击霸体，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_exilio_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Exilio (When blocking or during a successful Drive Parry),斗反（格挡）：流放,6HPHK,20,20-22,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 22 5 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_exilio_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Exilio (During knockdown recovery),斗反（起身）：流放,6HPHK,18,18-20,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 5 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
drive_parry_m_m,common,Drive Parry,蓝防,MPMK,1,[*2] 1-12,33,,,*1,0,,0,0,0,0,,*1 Can be canceled from the 4th frame via Drive Rush *2 Parry hitbox is extended for as long as the buttons are held Only blocks can be performed during the recovery period Always in Punish Counter state during execution.,1，从第4帧开始能被绿冲取消；2，蓝防判定会随着按钮的时间延长，但是在蓝防的收招动作中仅有格挡能够取消蓝防的收招，在蓝防动作的持续中，只要被攻击命中就必定为确反康
perfect_parry_strike_block_direction_m_m,common,Perfect Parry (strike) Block Direction,完美精防（打击）,4/1MPMK,1,,1,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame. (For high and overhead attacks, the player must press the direction away from the opponent. For low attacks, down and back) If no direction is inputted the result will be a regular parry with an additional Drive increase of 3000. Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，（对上段/中段攻击，需同时输入后，对下段攻击需同时输入下后）。如果没有输入任何方向，则判定为普通蓝防，但额外增加3000点斗气槽回复。完美精防结束后获得5f的无敌帧（如果持续按住蓝防则不获得）。被完美精防的一方在动作结束前不能取消招式，且如果在动作结束前被击中则一定是确反康
perfect_parry_projectile_m_m,common,Perfect Parry (projectile),完美精防（波动）,MPMK,1,,10,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame No screen freeze occurs. The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，不会出现屏幕冻结特效，被精防波动的一方不能取消动作，且在动作结束前被命中一定会出确反康
parry_drive_rush_during_a_drive_parry,common,Parry Drive Rush (During a Drive Parry),绿冲,MPMK>66,,,45 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 10th frame * Can be canceled into an attack on the 9th frame of the move Can be canceled into actions other than a parry from the 24th frame,第1-10帧出现屏幕冻结特效，第9帧开始能够被攻击动作取消，第24帧开始能被除了蓝防以外的任何动作取消
cancel_drive_rush_while_connecting_with_a_specialcancelable_move_m_m,common,Cancel Drive Rush (While connecting with a special-cancelable move) ( ),绿冲取消,MPMK/66,,,46 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 9th frame * Can be canceled into an attack from the 10th frame of the move Can be canceled into actions other than a parry from the 25th frame.,第1-9帧出现屏幕冻结特效，第10帧开始可以被攻击动作取消，第25帧开始可以被除了蓝防以外的任何动作取消
