id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
crouching_heavy_kick_h,normal,Crouching Heavy Kick,下重脚,2HK,11,11-13,26,D,-12,,900,,3000,-4000,-10000,1000,Low,"Knockdown time extended when the attack lands as a Punish Counter, and changes to Hard Knockdown",确反康强制倒地，倒地时间增加。
jumping_light_punch_during_a_jump_l,normal,Jumping Light Punch (During a jump),跳轻拳,J>LP,5,5-8,3 frame(s) after landing,,,,300,,500,-1500,-2000,300,Mid,,
jumping_light_kick_during_a_jump_l,normal,Jumping Light Kick (During a jump),跳轻脚,J>LK,5,5-11,3 frame(s) after landing,,,,300,,500,-1500,-2000,300,Mid,Has cross-up attack properties,有逆向判定
jumping_medium_punch_during_a_jump_m,normal,Jumping Medium Punch (During a jump),跳中拳,J>MP,8,8-11,3 frame(s) after landing,,,,700,,1000,-3000,-4000,500,Mid,Forces a juggle state when hitting a mid-air opponent,命中空中对手造成浮空硬直
jumping_medium_kick_during_a_jump_m,normal,Jumping Medium Kick (During a jump),跳中脚,J>MK,7,7-13,3 frame(s) after landing,,,,500,,1000,-2500,-4000,500,Mid,Has cross-up attack properties,有逆向判定
jumping_heavy_punch_during_a_jump_h,normal,Jumping Heavy Punch (During a jump),跳重拳,J>HP,9,9-14,3 frame(s) after landing,,,,800,,2000,-4000,-5000,1000,Mid,Forces a slam knockdown on counter or Punish Counter when hitting a mid-air opponent,打康或确反康命中对手空中造成砸地倒地
jumping_heavy_kick_during_a_jump_h,normal,Jumping Heavy Kick (During a jump),跳重脚,J>HK,10,10-15,3 frame(s) after landing,,,,800,,2000,-4000,-5000,1000,Mid,,
psycho_hammer_h,normal,Psycho Hammer,精神重锤,6HP,22,22-24,20,3,-3,,800,,2000,-5000,-7000,1000,Mid,Adds a floor bounding effect during a mid-air hit,命中空中对手有弹地效果
evil_knee_h,normal,Evil Knee,邪恶之膝,4HK,10,10-13,17,4,1,C,800,,3000,-3000,-8000,1000,High,,
hover_kick_h,normal,Hover Kick,滑铲踢,3HK,15,15-24,23,D,-15,,900,,3000,-4000,-10000,1000,Low,Knockdown time extended when attack lands as a counter or Punish Counter,打康或确反康延长倒地时间
shadow_hammer_m_h,targetcombo,Shadow Hammer,重影锤,5MP>6HP,22,22-24,20,3,-3,,800,,2000,-5000,-7000,500,Mid,Adds a floor bounding effect during a mid-air hit,命中空中对手有弹地效果
shadow_spear_m_h,targetcombo,Shadow Spear,邪影矛,5MP>2HK,16,16-19,20,3,-3,,700,,3000,-3000,-4000,600,Low,,
hell_attack_during_a_jump_m_m,targetcombo,Hell Attack (During a jump),地狱攻击,J>5MP>5MP,7,7-10,3 frame(s) after landing,,,,700,,1000,-3000,-4000,500,High,,
l_psycho_crusher_attack_l,special,Psycho Crusher Attack,精神力旋冲（轻）,[4]6LP,14,14-29,24,D,-20,SA3,1200,Starter scaling 30%,2000,-6000,-10000,1200,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 6 - 15 Considered airborne from frames 20 - 29 Clashes with projectiles (Once),6-15帧对空无敌，20-29帧浮空，可以抵消波动（一段）
when_psycho_mine_is_embeddedl_psycho_crusher_attack_l,special,[when Psycho Mine is embedded]L Psycho Crusher Attack,精神力旋冲（轻）（炸弹）,[4]6LP,14,14-29,24,D,6,SA3,1700,Starter scaling 30%,4000,-9000,-10000,1700,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 6 - 15 Considered airborne from frames 20 - 29 Clashes with projectiles Detonates a Psycho Mine on block or on hit (Once),6-15帧对空无敌，20-29帧浮空，可以抵消波动（一段）打中或打防后引爆炸弹
m_psycho_crusher_attack_m,special,Psycho Crusher Attack,精神力旋冲（中）,[4]6MP,20,20-35,24,D,-20,SA3,1400,Starter scaling 30%,3500,-7000,-10000,1300,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 6 - 21 Considered airborne from frames 26 - 45 Clashes with projectiles (Once),6-21帧对空无敌，26-45帧浮空，可以抵消波动（一段）
when_psycho_mine_is_embeddedm_psycho_crusher_attack_m,special,[when Psycho Mine is embedded]M Psycho Crusher Attack,精神力旋冲（中）（炸弹）,[4]6MP,20,20-35,24,D,6,SA3,1900,Starter scaling 30%,5500,-10000,-10000,1800,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 6 - 21 Considered airborne from frames 26 - 45 Clashes with projectiles Detonates a Psycho Mine on block or on hit (Once),6-21帧对空无敌，26-45帧浮空，可以抵消波动（一段）打中或打防后引爆炸弹
h_psycho_crusher_attack_h,special,Psycho Crusher Attack,精神力旋冲（重）,[4]6HP,24,24-49,24,D,-23,SA3,1600,Starter scaling 30%,5000,-8000,-10000,1500,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 6 - 25 Considered airborne from frames 30 - 49 Clashes with projectiles (Once),6-25帧对空无敌，30-49帧浮空，可以抵消波动（一段）
when_psycho_mine_is_embeddedh_psycho_crusher_attack_h,special,[when Psycho Mine is embedded]H Psycho Crusher Attack,精神力旋冲（重）（炸弹）,[4]6HP,24,24-49,24,D,5,SA3,2100,Starter scaling 30%,7000,-11000,-10000,2000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 6 - 25 Considered airborne from frames 30 - 49 Clashes with projectiles Detonates a Psycho Mine on block or on hit (Once),6-25帧对空无敌，30-49帧浮空，可以抵消波动（一段）打中或打防后引爆炸弹
od_psycho_crusher_attack,special,OD Psycho Crusher Attack,OD精神力旋冲,[4]6PP,16,16-31,20,D,-3,SA2,1300,Starter scaling 30%,0,-5000,-7000,1200,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 7 - 17 Projectile invincible from frames 13 - 31 Considered airborne from frames 20 - 31,7-17帧对空无敌，13-31帧对波无敌，20-31帧浮空
when_psycho_mine_is_embeddedod_psycho_crusher_attack,special,[when Psycho Mine is embedded]OD Psycho Crusher Attack,OD精神力旋冲（炸弹）,[4]6PP,16,16-31,20,D,10,,1600,Starter scaling 30%,0,-8000,-7000,2800,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 7 - 17 Projectile invincible from frames 13 - 31 Considered airborne from frames 20 - 31 Detonates a Psycho Mine on block or on hit,7-17帧对空无敌，13-31帧对波无敌，20-31帧浮空。打中或打防后引爆炸弹
l_double_knee_press_l,special,Double Knee Press,双膝爆（轻）,236LK,13,13-17,20,2,-5,SA3,800,Starter scaling 30%,1500,-5000,-5000,800,High,,
m_double_knee_press_m,special,Double Knee Press,双膝爆（中）,236MK,17,17-21,20,3,-5,SA3,900,Starter scaling 20%,2000,-5000,-5000,1000,High,,
h_double_knee_press_h,special,Double Knee Press,双膝爆（重）,236HK,22,22-26,20,3,-4,SA3,1200,,2500,-5000,-5000,1200,High,,
od_double_knee_press,special,OD Double Knee Press,OD双膝爆,236KK,17,17-41,28,D,-15,SA2,800,Combo scaling 20%,0,-3000,-5000,1000,High,,
l_backfist_combo_l,special,Backfist Combo,反手拳连招（轻）,214LP,13,13-29,25,D,-14,SA3,700,,2000,-6000,-5000,800,High,3 frames of recovery added on hit Implants a Psycho Mine into the opponent on hit,命中+3f收招，上炸弹
when_psycho_mine_is_embeddedl_backfist_combo_l,special,[when Psycho Mine is embedded]L Backfist Combo,反手拳连招（轻）（炸弹）,214LP,13,13-29,25,D,6,SA3,1300,,4000,-9000,-8000,1300,High,Detonates a Psycho Mine on block or on hit,打中或打防后引爆炸弹
m_backfist_combo_m,special,Backfist Combo,反手拳连招（中）,214MP,17,17-33,26,D,-15,SA3,800,,2500,-6000,-5000,1200,High,3 frames of recovery added on hit Implants a Psycho Mine into the opponent on hit,命中+3f收招，上炸弹
when_psycho_mine_is_embeddedm_backfist_combo_m,special,[when Psycho Mine is embedded]M Backfist Combo,反手拳连招（中）（炸弹）,214MP,17,17-33,26,D,6,SA3,1400,,4500,-9000,-8000,1700,High,Detonates a Psycho Mine on block or on hit,打中或打防后引爆炸弹
h_backfist_combo_h,special,Backfist Combo,反手拳连招（重）,214HP,22,22-39,26,D,-15,SA3,900,,2500,-6000,-5000,1000,High,Implants a Psycho Mine into the opponent on hit,命中+3f收招，上炸弹
when_psycho_mine_is_embeddedh_backfist_combo_h,special,[when Psycho Mine is embedded]H Backfist Combo,反手拳连招（重）（炸弹）,214HP,22,22-39,26,D,6,SA3,1500,,4500,-9000,-8000,1500,High,Detonates a Psycho Mine on block or on hit,打中或打防后引爆炸弹
od_backfist_combo,special,OD Backfist Combo,OD反手拳连招,214PP,14,14-63,44,D,-25,SA2,1200,,0,-9000,-7000,1000,High,Adds a floor bounding effect on the final attack,最后一段攻击有弹地效果
when_psycho_mine_is_embeddedod_backfist_combo,special,[when Psycho Mine is embedded]OD Backfist Combo,OD反手拳连招（炸弹）,214PP,14,14-63,44,D,-3,SA2,1700,,0,-12000,-10000,1500,High,Detonates a Psycho Mine on block or on hit,打中或打防后引爆炸弹
psycho_mine_selfdetonation,special,Psycho Mine (self-detonation) -,精神力炸弹,,,,,,,,500,,2000,-3000,-5000,500,High - Projectile,,
l_shadow_rise_l,special,Shadow Rise,影升（轻）,[2]8LK,,,53 total frames,,,,0,,0,0,0,0,,Can transition to Headpress and Devil Reverse (including Overdrive versions) from frames 18-46 Is considered airborne from frame 9,18-46帧可以派生踩头或恶魔倒转（包括OD版本）。第9帧开始浮空
m_shadow_rise_m,special,Shadow Rise,影升（中）,[2]8MK,,,58 total frames,,,,0,,0,0,0,0,,Can transition to Headpress and Devil Reverse (including Overdrive versions) from frames 18-46 Is considered airborne from frame 9,18-46帧可以派生踩头或恶魔倒转（包括OD版本）。第9帧开始浮空
h_shadow_rise_h,special,Shadow Rise,影升（重）,[2]8HK,,,63 total frames,,,,0,,0,0,0,0,,Can transition to Headpress and Devil Reverse (including Overdrive versions) from frames 18-46 Is considered airborne from frame 9,18-46帧可以派生踩头或恶魔倒转（包括OD版本）。第9帧开始浮空
od_shadow_rise,special,OD Shadow Rise,OD影升,[2]8KK,,,55 total frames,,,,0,,0,0,0,0,,Can transition to Overdrive Headpress and Devil's Reverse from frames 16-42 Invincible to throws from frames 1 - 8 Is considered airborne from frame 9,16-42帧可以派生踩头或恶魔倒转。第9帧开始浮空，1-8帧打投无敌
head_press_during_shadow_rise,special,Head Press (During Shadow Rise),头部踏压,[2]8K>K,15,15-until landing,26 frame(s) after landing,-28～-23,-39～-33,,800,,2500,-6000,-5000,1200,Mid,Recovery changes depending on the height of the attack when it hits or is blocked Can transition to Somersault Skull Diver from frame 23 until landing when this attack hits or is blocked.,收招时间取决于打点，第23帧之后都可以派生
od_head_press_during_shadow_rise_during_od_shadow_rise,special,OD Head Press (During Shadow Rise) / (During OD Shadow Rise),OD头部踏压,[2]8K>KK/[2]8KK>K,15,15-until landing,12 frame(s) after landing,D,5～7,,2000,,0,-6000,-10000,1800,Mid,Recovery changes depending on the height of the attack when it hits or is blocked Adds a floor bounding effect during a mid-air hit,收招时间取决于打点，命中空中对手有弹地效果
somersault_skull_diver_after_head_press,special,Somersault Skull Diver (After Head Press),空翻头骨落,[2]8K>K>P,12,12-21,29,,,,800,,2500,-6000,-5000,1200,Mid,,
devil_reverse_during_shadow_rise,special,Devil Reverse (During Shadow Rise),逆魔破,[2]8K>P,16,16-until landing,10 frame(s) after landing,D,2～8,,800,,2500,-6000,-5000,1200,Mid,Recovery changes depending on the height of the attack when it hits or is blocked,收招时间取决于打点
when_psycho_mine_is_embeddeddevil_reverse_during_shadow_rise,special,[when Psycho Mine is embedded]Devil Reverse (During Shadow Rise),逆魔破（炸弹）,[2]8K>P,16,16-until landing,10 frame(s) after landing,D,22～28,,2000,,5750,-12000,-10500,2300,MidHigh,Recovery changes depending on the height of the attack when it hits or is blocked Detonates a Psycho Mine on block or on hit,收招时间取决于打点，可以引爆炸弹
od_devil_reverse_during_shadow_rise_during_od_shadow_rise,special,OD Devil Reverse (During Shadow Rise) / (During OD Shadow Rise),OD逆魔破,[2]8K>PP/[2]8KK>P,21,21-until landing,10 frame(s) after landing,D,4,,1400,,0,-8000,-7000,1600,MidHigh,,
when_psycho_mine_is_embeddedod_devil_reverse_during_shadow_rise_during_od_shadow_rise,special,[when Psycho Mine is embedded]OD Devil Reverse (During Shadow Rise) / (During OD Shadow Rise),OD逆魔破（炸弹）,[2]8K>PP/[2]8KK>P,21,21-until landing,10 frame(s) after landing,D,24,,2600,,0,-13000,-13000,2100,MidHigh,Detonates a Psycho Mine on block or on hit,打防或命中都可以引爆炸弹
sa1_knee_press_nightmare,super,SA1 Knee Press Nightmare,膝爆梦魇,236236K,10,10-51,62,D,-41,,2000,,0,-2500,-5000,0,High,Invincible to strikes and throws between frames 1 - 11 Values do not change when the attack lands as a counter or Punish Counter The minimum guaranteed damage is 30%,1-11帧打投无敌，伤害不会随打康类型改变，保底修正30%
sa2_psycho_punisher,super,SA2 Psycho Punisher,精神力惩罚者,214214K,26,26-32,52,D,-34,,3000,,0,-5000,-10000,0,High,Completely invincible on frames 1 - 25 Values do not change when the attack lands as a counter or Punish Counter The minimum guaranteed damage is 40%,1-25帧无敌，伤害不会随打康类型改变，保底修正40%
sa3_unlimited_psycho_crusher,super,SA3 Unlimited Psycho Crusher,终级精神力旋冲,236236P,10,10-15,65,D,-46,,4000,*Immediate scaling 10%,0,-7500,-15000,0,High,Completely invincible between frames 1 - 15 The minimum guaranteed damage is 50% Values do not change when the attack lands as a counter or Punish Counter * Can only be canceled into from special moves,1-15帧无敌，保底修正50%，伤害不会随打康类型改变，只能取消必杀
ca_unlimited_psycho_crusher_when_under_25_vitality,super,CA Unlimited Psycho Crusher (when under 25% vitality),CA终级精神力旋冲,236236P,10,10-15,65,D,-46,,4500,*Immediate scaling 10%,0,-10000,-20000,0,High,Completely invincible between frames 1 - 15 The minimum guaranteed damage is 50% Values do not change when the attack lands as a counter or Punish Counter * Can only be canceled into from special moves,1-15帧无敌，保底修正50%，伤害不会随打康类型改变，只能取消必杀
deadly_throw_when_near_opponent_l_l,throw,Deadly Throw (When near opponent),夺命摔,LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
death_tower_when_near_opponent_l_l,throw,Death Tower (When near opponent),死亡之塔,4LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
forward_dash,common,Forward Dash,前前,66,,,19 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,23 total frames,,,,0,,0,0,0,0,,Invincible to throws between frames 1 - 15,第1-15帧对投无敌
drive_impact_hell_twist_h_h,common,Drive Impact: Hell Twist,迸放：地狱螺旋腿,HPHK,26,26-27,35,D,-3,,800,Starter scaling 20%,0,-5000,-15000,0,High,"Super Armor for 2 attacks between frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall On Punish Counter or after a successful hit after Super Armor absorbs a hit, the following properties change: - Produces a crumple stun if the opponent is standing on the ground - Juggle state time is increased if the opponent is in the air - Super Art gauge increases by 3000",第1-27帧两次打击霸体，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_hell_drive_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Hell Drive (When blocking or during a successful Drive Parry),斗反（格挡）：地狱突进,6HPHK,20,20-22,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible between frames 1 - 22 5 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_hell_drive_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Hell Drive (During knockdown recovery),斗反（倒地）：地狱突进,6HPHK,18,18-20,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 5 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
drive_parry_m_m,common,Drive Parry,蓝防,MPMK,1,[*2] 1-12,33,,,*1,0,,0,0,0,0,,*1 Can be canceled from the 4th frame via Drive Rush *2 Parry hitbox is extended for as long as the buttons are held Only blocks can be performed during the recovery period Always in Punish Counter state during execution,1，从第4帧开始能被绿冲取消；2，蓝防判定会随着按钮的时间延长，但是在蓝防的收招动作中仅有格挡能够取消蓝防的收招，在蓝防动作的持续中，只要被攻击命中就必定为确反康
perfect_parry_strike_block_direction_m_m,common,Perfect Parry (strike) Block Direction,完美精防（打击）,4/1MPMK,1,,1,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，（对上段/中段攻击，需同时输入后，对下段攻击需同时输入下后）。如果没有输入任何方向，则判定为普通蓝防，但额外增加3000点斗气槽回复。完美精防结束后获得5f的无敌帧（如果持续按住蓝防则不获得）。被完美精防的一方在动作结束前不能取消招式，且如果在动作结束前被击中则一定是确反康
perfect_parry_projectile_m_m,common,Perfect Parry (projectile),完美精防（波动）,MPMK,1,,10,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame. (For high and overhead attacks, the player must press the direction away from the opponent. For low attacks, down and back) If no direction is inputted the result will be a regular parry with an additional Drive increase of 3000. Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，不会出现屏幕冻结特效，被精防波动的一方不能取消动作，且在动作结束前被命中一定会出确反康
parry_drive_rush_during_a_drive_parry,common,Parry Drive Rush (During a Drive Parry),绿冲,MPMK>66,,,45 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 10th frame * Can be canceled into an attack on the 9th frame of the move Can be canceled into actions other than a parry from the 24th frame,第1-10帧出现屏幕冻结特效，第9帧开始能够被攻击动作取消，第24帧开始能被除了蓝防以外的任何动作取消
cancel_drive_rush_while_connecting_with_a_specialcancelable_move,common,Cancel Drive Rush (While connecting with a special-cancelable move),绿冲取消,MPMK/66,,,46 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 9th frame * Can be canceled into an attack from the 10th frame of the move Can be canceled into actions other than a parry from the 25th frame,第1-9帧出现屏幕冻结特效，第10帧开始可以被攻击动作取消，第25帧开始可以被除了蓝防以外的任何动作取消
