id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
sa2_yoga_sunburstlv2_hold,super,SA2 Yoga Sunburst(Lv2) Hold,瑜伽日炙（一段蓄力）,214214[K],7,,80 total frames,,,,3100,,0,-3500,-14000,0,High - Projectile,Completely invincible from frames 1 - 9 Minimum guaranteed damage is 40% Values do not change on counter or Punish Counter Hold the button for over 140 frames to activate the Level 2 version,1-9帧无敌，保底修正40%，伤害不会随打康种类改变。按键时长超过140帧触发该版本
sa2_yoga_sunburstlv3_hold,super,SA2 Yoga Sunburst(Lv3) Hold,瑜伽日炙（两段蓄力）,214214[K],7,,128 total frames,,,,4000,,0,-4500,-18000,0,High - Projectile,Completely invincible from frames 1 - 9 Minimum guaranteed damage is 40% Values do not change on counter or Punish Counter Hold the button for over 188 frames to activate the Level 2 version,1-9帧无敌，保底修正40%，伤害不会随打康种类改变。按键时长超过188帧触发该版本
sa3_merciless_yoga,super,SA3 Merciless Yoga,瑜伽忘慈悲,236236K,10,10-14,75,D,-62,,4000,*Immediate scaling 10%,0,-7500,-15000,0,High,Completely invincible from frames 1 - 14 Minimum guaranteed damage is 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves,1-14帧无敌，保底修正50%，伤害不会随打康种类改变。只能取消必杀
ca_merciless_yoga_when_under_25_vitality,super,CA Merciless Yoga (when under 25% vitality),CA瑜伽忘慈悲,236236K,10,10-14,75,D,-62,,4500,*Immediate scaling 10%,0,-10000,-20000,0,High,Completely invincible from frames 1 - 14 Minimum guaranteed damage is 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves,1-14帧无敌，保底修正50%，伤害不会随打康种类改变。只能取消必杀
yoga_smash_when_near_opponent_l_l,throw,Yoga Smash (When near opponent) L L,瑜伽猛击,LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
yoga_throw_when_near_opponent_l_l,throw,Yoga Throw (When near opponent) L L,瑜伽摔,4LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
yoga_splash_when_near_opponent_l_l,throw,Yoga Splash (When near opponent) L L,瑜伽泼,2LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
forward_dash,common,Forward Dash,前前,66,,,25 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,23 total frames,,,,0,,0,0,0,0,,Invincible to throws from frame 1 to frame 15.,第1-15帧对投无敌
drive_impact_yoga_rise_h_h,common,Drive Impact: Yoga Rise H H,迸放：瑜伽升,HPHK,26,26-27,35,D,-3,,800,Starter scaling 20%,0,-5000,-15000,0,High,"Super Armor for 2 attacks from frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall On Punish Counter or after a successful hit after Super Armor absorbs a hit, the following properties change: - Produces a crumple stun if the opponent is standing on the ground - Forces a spinning knockdown when hitting a mid-air opponent - Super Art gauge increases by 3000",第1-27帧两次打击霸体，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_yoga_illusion_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Yoga Illusion (When blocking or during a successful Drive Parry) H H,斗反（格挡）：瑜伽幻,6HPHK,20,20-31,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 22 6 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_yoga_illusion_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Yoga Illusion (During knockdown recovery) H H,斗反（起身）：瑜伽幻,6HPHK,18,18-29,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 6 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
drive_parry_m_m,common,Drive Parry M M,蓝防,MPMK,1,[*2] 1-12,33,,,*1,0,,0,0,0,0,,*1 Can be canceled from the 4th frame via Drive Rush *2 Parry hitbox is extended for as long as the buttons are held Only blocks can be performed during the recovery period Always in Punish Counter state during execution.,1，从第4帧开始能被绿冲取消；2，蓝防判定会随着按钮的时间延长，但是在蓝防的收招动作中仅有格挡能够取消蓝防的收招，在蓝防动作的持续中，只要被攻击命中就必定为确反康
perfect_parry_strike_block_direction_m_m,common,Perfect Parry (strike) Block Direction M M,完美精防（打击）,4/1MPMK,1,,1,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame. (For high and overhead attacks, the player must press the direction away from the opponent. For low attacks, down and back) If no direction is inputted the result will be a regular parry with an additional Drive increase of 3000. Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，（对上段/中段攻击，需同时输入后，对下段攻击需同时输入下后）。如果没有输入任何方向，则判定为普通蓝防，但额外增加3000点斗气槽回复。完美精防结束后获得5f的无敌帧（如果持续按住蓝防则不获得）。被完美精防的一方在动作结束前不能取消招式，且如果在动作结束前被击中则一定是确反康
perfect_parry_projectile_m_m,common,Perfect Parry (projectile) M M,完美精防（波动）,MPMK,1,,10,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame No screen freeze occurs. The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，不会出现屏幕冻结特效，被精防波动的一方不能取消动作，且在动作结束前被命中一定会出确反康
parry_drive_rush_during_a_drive_parry,common,Parry Drive Rush (During a Drive Parry),绿冲,MPMK>66,,,45 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 10th frame * Can be canceled into an attack on the 9th frame of the move Can be canceled into actions other than a parry from the 24th frame,第1-10帧出现屏幕冻结特效，第9帧开始能够被攻击动作取消，第24帧开始能被除了蓝防以外的任何动作取消
cancel_drive_rush_while_connecting_with_a_specialcancelable_move_m_m,common,Cancel Drive Rush (While connecting with a special-cancelable move) ( ) M M,绿冲取消,MPMK/66,,,46 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 9th frame * Can be canceled into an attack from the 10th frame of the move Can be canceled into actions other than a parry from the 25th frame,第1-9帧出现屏幕冻结特效，第10帧开始可以被攻击动作取消，第25帧开始可以被除了蓝防以外的任何动作取消
