id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
jumping_light_punch_during_a_jump_l,normal,Jumping Light Punch (During a jump) L,跳轻拳,J>LP,5,5-13,3 frame(s) after landing,,,,300,,500,-1500,-2000,300,Mid,,
jumping_light_kick_during_a_jump_l,normal,Jumping Light Kick (During a jump) L,跳轻脚,J>LK,6,6-11,3 frame(s) after landing,,,,300,,500,-1500,-2000,300,Mid,Has cross-up attack properties,有逆向判定
jumping_medium_punch_during_a_jump_m,normal,Jumping Medium Punch (During a jump) M,跳中拳,J>MP,9,9-12,3 frame(s) after landing,,,C,700,,1000,-2500,-4000,500,Mid,Forces a juggle state when hitting a mid-air opponent,命中空中对手造成浮空硬直
jumping_medium_kick_during_a_jump_m,normal,Jumping Medium Kick (During a jump) M,跳中脚,J>MK,8,8-12,3 frame(s) after landing,,,,500,,1000,-2500,-4000,500,Mid,Has cross-up attack properties,有逆向判定
jumping_heavy_punch_during_a_jump_h,normal,Jumping Heavy Punch (During a jump) H,跳重拳,J>HP,10,10-15,3 frame(s) after landing,,,,800,,2000,-4000,-5000,1000,Mid,Forces a slam knockdown when hitting a mid-air opponent,命中空中对手造成砸地倒地
jumping_heavy_kick_during_a_jump_h,normal,Jumping Heavy Kick (During a jump) H,跳重脚,J>HK,11,11-16,3 frame(s) after landing,,,,800,,2000,-4000,-5000,1000,Mid,,
ridge_thrust_h,normal,Ridge Thrust H,冲断岭,3HP,25,25-27,18,2,-3,,900,,2000,-5000,-5000,1000,Mid,Invincible to low attacks from frames 5 - 19,5-19帧对下段无敌
horn_breaker_h,normal,Horn Breaker H,角骨破,4HP,14,14-17,18,5,-2,C,1000,,2000,-5000,-8000,1000,High,,
great_spin_during_a_jump_h,normal,Great Spin (During a jump) H,大回旋,J>2HP,9,9-19,3 frame(s) after landing,,,,800,,2000,-4000,-5000,1000,Mid,Has cross-up attack properties,有逆向判定
double_arrow_during_a_jump_m_m,targetcombo,Double Arrow (During a jump) M M,双发剑,J>MP>MP,10,10-12,3 frame(s) after landing,,,*,700,,1000,-2500,-4000,500,Mid,Forces a juggle state on a mid-air hit * Can only be canceled by Level 2 Super Art Thunderbird,命中空中对手造成浮空硬直，只能被SA2取消
desert_storm1_h,normal,Desert Storm(1) H,前重拳,6HP,16,16-17,24,2,-4,C,900,,3000,-5000,-8000,1000,High,Forces a juggle state when hitting a mid-air opponent,命中空中对手造成浮空硬直
desert_storm2_h_h,targetcombo,Desert Storm(2) H H,沙漠风暴（二段）,6HP>HP,20,20-21,27,0,-9,,500,,2000,-2000,-5000,1000,High,Forces a juggle state when hitting a mid-air opponent,命中空中对手造成浮空硬直
desert_storm3_h_h_h,targetcombo,Desert Storm(3) H H H,沙漠风暴（三段）,6HP>HP>HP,20,20-24,39,D,-23,,800,,2000,-2000,-5000,1000,High,,
l_condor_wind_l,special,L Condor Wind L,秃鹰风（轻）,214LP,,,47 total frames,,,,0,,0,0,0,0,,"Adds 1 stock of Windclad on frame 46 if the button is released in the fastest situation. Adds 1 stock on frames 71 and 91 if the button is held. Changes the properties of Condor Spire, Tomahawk Buster, Condor Dive, Thunderbird and Sky Thunderbird after a stock is added.",第46帧蓄一层风，如果按住按钮在第71和第91帧分别蓄一层风，有风buff时改变必杀技性能。
m_condor_wind_m,special,M Condor Wind M,秃鹰风（中）,214MP,23,23-26,25,2,-8,SA3,900,,2000,-4000,-8000,1000,High,"Adds 1 stock of Windclad on the 1st active frame of the attack if the button is released by frame 45. If the button is held, adds a Windclad stock on frames 46, 71 and 91. Changes the properties of Condor Spire, Tomahawk Buster, Condor Dive, Thunderbird and Sky Thunderbird after a stock is added. Forces a juggle state when hitting a mid-air opponent",在第一帧打击帧蓄一层风，如果按住按钮则在第46，71，91帧分别蓄一层风，有风buff时改变必杀性能，命中空中对手造成浮空硬直
h_condor_wind_h,special,H Condor Wind H,秃鹰风（重）,214HP,25,25-28,25,D,-8,SA3,1100,,2000,-4000,-8000,1000,High,"Adds 1 stock of Windclad on the 1st active frame of the attack if the button is released by frame 45. If the button is held, adds a Windclad stock on frames 46, 71 and 91. Changes the properties of Condor Spire, Tomahawk Buster, Condor Dive, Thunderbird and Sky Thunderbird after a stock is added.",在第一帧打击帧蓄一层风，如果按住按钮则在第46，71，91帧分别蓄一层风，有风buff时改变必杀性能
od_condor_wind,special,OD Condor Wind,OD秃鹰风,214PP,19,19-22,23,D,-5,SA2,1200,Starter scaling 20% Combo scaling 20%,0,-4000,-8000,1000,High,"Adds 1 stock of Windclad on the 1st active frame of the attack if the button is released by frame 25. If the button is held, adds a Windclad stock on frames 38, or for the full 40 frames of the move. Changes the properties of Condor Spire, Tomahawk Buster, Condor Dive, Thunderbird and Sky Thunderbird after a stock is added.",在第一帧打击帧蓄一层风，如果按住按钮则在第38蓄一层风，有风buff时改变必杀性能
l_condor_spire_l,special,L Condor Spire L,秃鹰尖（轻）,236LK,17,17-29,16,D,-8,,800,,2000,-5000,-7000,1000,High,Considered airborne from frames 8 - 30,8-30帧浮空
m_condor_spire_m,special,M Condor Spire M,秃鹰尖（中）,236MK,21,21-33,16,D,-8,,900,,2000,-5000,-7000,1000,High,Considered airborne from frames 9 - 35,9-35帧浮空
h_condor_spire_h,special,H Condor Spire H,秃鹰尖（重）,236HK,25,25-37,16,D,-8,,1000,,2000,-5000,-7000,1000,High,Considered airborne from frames 11 - 39,11-39帧浮空
od_condor_spire,special,OD Condor Spire,OD秃鹰尖,236KK,15,15-27,16,D,-8,*,1000,Starter scaling 20% Combo scaling 20%,0,-5000,-7000,1000,High,Considered airborne from frames 7 - 29 * Can only be canceled by Level 2 Super Art Thunderbird,7-29帧浮空，只能被SA2取消
windcladl_condor_spire_l,special,[Windclad]L Condor Spire L,秃鹰尖（带风）（轻）,236LK,9,9-37,14,D,1,,1000,Starter scaling 20% Combo scaling 20%,2000,-5000,-7000,1100,High,Considered airborne from frames 9 - 39,9-39帧浮空
windcladm_condor_spire_m,special,[Windclad]M Condor Spire M,秃鹰尖（带风）（中）,236MK,13,13-41,14,D,1,,1100,Starter scaling 20% Combo scaling 20%,2000,-5000,-7000,1100,High,Considered airborne from frames 13 - 43,13-43帧浮空
windcladh_condor_spire_h,special,[Windclad]H Condor Spire H,秃鹰尖（带风）（重）,236HK,17,17-45,14,D,1,,1200,Starter scaling 20% Combo scaling 20%,2000,-5000,-7000,1100,High,Considered airborne from frames 17 - 47,17-47帧浮空
windcladod_condor_spire,special,[Windclad]OD Condor Spire,OD秃鹰尖（带风）,236KK,9,9-32,14,D,2,*,1200,Starter scaling 20% Combo scaling 20%,0,-5000,-7000,1100,High,Considered airborne from frames 9 - 34 Invincible to projectiles from frames 9 - 32 * Can only be canceled by level 2 Super Art Sky Thunderbird,9-34帧浮空，9-32帧对波无敌，只能被SA2取消
l_tomahawk_buster_l,special,L Tomahawk Buster L,战斧灭（轻）,623LP,6,6-16,20+12 frame(s) after landing,D,-27,,900,,2000,-4000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 10 Considered airborne from frames 7 - 37,1-10帧对空无敌，7-37帧浮空
m_tomahawk_buster_m,special,M Tomahawk Buster M,战斧灭（中）,623MP,8,8-19,24+12 frame(s) after landing,D,-32,,1000,,2000,-4000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 12 Considered airborne from frames 9 - 44,1-12帧对空无敌，9-44帧浮空
h_tomahawk_buster_h,special,H Tomahawk Buster H,战斧灭（重）,623HP,10,10-23,25+12 frame(s) after landing,D,-35,,1200,,2000,-4000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1- 14 Considered airborne from frames 11 - 49,1-14帧对空无敌，11-49帧浮空
od_tomahawk_buster,special,OD Tomahawk Buster,OD战斧灭,623PP,6,6-17,27+15 frame(s) after landing,D,-35,*,1400,Starter scaling 20% Combo scaling 20%,0,-4000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 11 - 14 Invincible to throws from frames 1 - 10 Considered airborne from frames 7 - 45 Can only transition into Overdrive Condor Dive,11-14帧对空无敌，7-45帧浮空，1-10帧对投无敌，只能接ODJ>PP
windcladl_tomahawk_buster_l,special,[Windclad]L Tomahawk Buster L,战斧灭（带风）（轻）,623LP,4,4-16,20+12 frame(s) after landing,D,-25,,1000,,2000,-4000,-5000,1100,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 10 Considered airborne from frames 7 - 37,1-10帧对空无敌，7-37帧浮空
windcladm_tomahawk_buster_m,special,[Windclad]M Tomahawk Buster M,战斧灭（带风）（中）,623MP,6,6-9 10-19,24+12 frame(s) after landing,D,-30,,1200,,2000,-4000,-5000,1100,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 12 Considered airborne from frames 9 - 44,1-12帧对空无敌，9-44帧浮空
windcladh_tomahawk_buster_h,special,[Windclad]H Tomahawk Buster H,战斧灭（带风）（重）,623HP,8,8-23,25+12 frame(s) after landing,D,-33,,1400,,3000,-4000,-5000,1100,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 14 Considered airborne from frames 11 - 49,1-14帧对空无敌，11-49帧浮空
windcladod_tomahawk_buster,special,[Windclad]OD Tomahawk Buster,OD战斧灭（带风）,623PP,4,4-17,27+15 frame(s) after landing,D,-35,*,1600,Starter scaling 20% Combo scaling 20%,0,-4000,-5000,1100,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 10 Invincible to throws from frames 1 - 10 Considered airborne from frames 7 - 45 * Can only transition into Overdrive Condor Dive,11-14帧对空无敌，7-45帧浮空，1-10帧对投无敌，只能接ODJ>PP
condor_dive_during_a_neutral_or_forward_jump,special,Condor Dive (During a neutral or forward jump),秃鹰潜,8/9>PP,12,12-until landing,24 frame(s) after landing,D,-24,,800,,2000,-4000,-5000,1000,High,Has cross-up attack properties,有逆向判定
od_condor_dive_during_a_neutral_or_forward_jumpduring_od_tomahawk_buster,special,OD Condor Dive (During a neutral or forward jump)(During OD Tomahawk Buster),OD秃鹰潜,8/9/623PP>PPP,12,12-until landing,24 frame(s) after landing,D,-24,,1400,*,0,-4000,-5000,1000,High,"Has cross-up attack properties * If transitioned from Overdrive Tomahawk Buster, combo scaling is 35%",有逆向判定，如果接623PP，修正为35%
windcladcondor_dive_during_a_neutral_or_forward_jump,special,[Windclad]Condor Dive (During a neutral or forward jump),秃鹰潜（带风）,8/9>PP,12,12-until landing,24 frame(s) after landing,D,-23,,1000,,3000,-5000,-5000,1100,High,"Has cross-up attack properties When the first attack hits, the 2nd hit will happen on the next frame",有逆向判定，第一段攻击命中时，第二段攻击会在第二帧发动
windcladod_condor_dive_during_a_neutral_or_forward_jumpduring_od_tomahawk_buster,special,[Windclad]OD Condor Dive (During a neutral or forward jump)(During OD Tomahawk Buster),OD秃鹰潜（带风）,8/9/623PP>PPP,12,12-until landing,24 frame(s) after landing,D,-23,,1600,*,0,-5000,-5000,1100,High,"Has cross-up attack properties When the first attack hits, the 2nd hit will happen on the next frame * If transitioned from Overdrive Tomahawk Buster, combo scaling is 35%",有逆向判定，第一段攻击命中时，第二段攻击会在第二帧发动。如果接623PP，修正为35%
l_mexican_typhoon_when_near_opponent_l,special,L Mexican Typhoon (When near opponent) L,墨西哥台风（轻）,{360}>LP,5,5-7,53,D,,,2000,Immediate scaling 10%,5000,0,-10000,3000,,Damage set to 2300 on Punish Counter,确反康2300伤害
m_mexican_typhoon_when_near_opponent_m,special,M Mexican Typhoon (When near opponent) M,墨西哥台风（中）,{360}>MP,5,5-7,53,D,,,2400,Immediate scaling 10%,5000,0,-10000,3000,,Damage set to 2760 on Punish Counter,确反康2760伤害
h_mexican_typhoon_when_near_opponent_h,special,H Mexican Typhoon (When near opponent) H,墨西哥台风（重）,{360}>HP,5,5-7,53,D,,,2800,Immediate scaling 10%,5000,0,-10000,3000,,With Classic Controls Does 3220 individual damage when the attack lands as a Punish Counter With Modern Controls Does 3220 individual damage when the attack lands as a Punish Counter *Does 2576 individual damage using simplified inputs,经典：确反康伤害为3220。现代：确反康伤害为2576
od_mexican_typhoon_when_near_opponent,special,OD Mexican Typhoon (When near opponent),OD墨西哥台风,{360}>PP,5,5-7,53,D,,,2900,Immediate scaling 10%,5000,0,-10000,3000,,With Classic Controls Does 3350 individual damage when the attack lands as a Punish Counter With Modern Controls Does 3350 individual damage when the attack lands as a Punish Counter *Does 2680 individual damage using simplified inputs,经典：确反康伤害为3350。现代：确反康上海为2680
sa1_breezing_hawk,super,SA1 Breezing Hawk,清风鹰,236236P,10,10-47,54,D,-36,,2200,,0,-2500,-5000,0,High,Invincible to strikes and throws from frames 1 - 11 Transitions to the full animation on the 2nd hit Values do not change on counter or Punish Counter Minimum guaranteed damage is set to 30%,1-11帧打投无敌。第二段攻击命中后过渡到后续。伤害不会随打康类型改变，保底修正30%
sa2_thunderbird,super,SA2 Thunderbird,雷鸟,236236K,9,9-41,39+24 frame(s) after landing,D,-60,,2600,,0,-7000,-10000,0,High,Fully invincible from frames 1 - 12 Invincible to projectiles from frames 13 - 41 Considered airborne from frames 13 - 80 Values do not change on counter or Punish Counter Minimum guaranteed damage is set to 40%,1-12帧无敌，13-41帧对波无敌，13-80帧浮空，伤害不会随打康类型改变，保底修正40%
windcladsa2_thunderbird,super,[Windclad]SA2 Thunderbird,雷鸟（带风）,236236K,9,9-41,39+24 frame(s) after landing,D,-59,,2900,,0,-8250,-10000,0,High,Fully invincible from frames 1 - 12 Invincible to projectiles from frames 13 - 41 Considered airborne from frames 13 - 80 Values do not change on counter or Punish Counter Minimum guaranteed damage is set to 40%,1-12帧无敌，13-41帧对波无敌，13-80帧浮空，伤害不会随打康类型改变，保底修正40%
sa2_soaring_thunderbird_during_a_jump,super,SA2 Soaring Thunderbird (During a jump),空中雷鸟,J>236236K,9,9-41,25 frame(s) after landing,D,,,2600,,0,-5000,-10000,0,High,Fully invincible from frames 1 - 12 Invincible to projectiles from frames 13 - 41 Values do not change on counter or Punish Counter Minimum guaranteed damage is set to 40%,1-12帧无敌，13-41帧对波无敌，伤害不会随打康类型改变，保底修正40%
windcladsa2_soaring_thunderbird_during_a_jump,super,[Windclad]SA2 Soaring Thunderbird (During a jump),空中雷鸟（带风）,J>236236K,9,9-41,25 frame(s) after landing,D,,,2900,,0,-6000,-10000,0,High,Fully invincible from frames 1 - 12 Invincible to projectiles from frames 13 - 41 Values do not change on counter or Punish Counter Minimum guaranteed damage is set to 40%,1-12帧无敌，13-41帧对波无敌，伤害不会随打康类型改变，保底修正40%
sa3_raging_typhoon_when_near_opponent,super,SA3 Raging Typhoon (When near opponent),暴怒台风,214214P,7,7-8,106,D,,,4500,*Immediate scaling 10%,0,0,-15000,0,Throw,Fully invincible from frames 1 - 8 Values do not change on counter or Punish Counter Minimum guaranteed damage is set to 50% *Adds immediate scaling of 20% when canceling from a special move,1-8帧无敌，13-41帧浮空，伤害不会随打康类型改变，保底修正50%。取消必杀时增加20%即时修正
ca_raging_typhoon_when_near_opponentwhen_under_25_vitality,super,CA Raging Typhoon (When near opponent)(when under 25% vitality),CA暴怒台风,214214P,7,7-8,106,D,,,5000,*Immediate scaling 10%,0,0,-20000,0,Throw,Fully invincible from frames 1 - 8 Values do not change on counter or Punish Counter Minimum guaranteed damage is set to 50% *Adds immediate scaling of 20% when canceling from a special move,1-8帧无敌，13-41帧浮空，伤害不会随打康类型改变，保底修正50%。取消必杀时增加20%即时修正
canyon_throw_when_near_opponent_l_l,throw,Canyon Throw (When near opponent) L L,峡谷摔,LPLK,5,5-7,23,D,,,1200,Immediate scaling 20％,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
falling_cliff_when_near_opponent_l_l,throw,Falling Cliff (When near opponent) L L,落崖坠,4LPLK,5,5-7,23,D,,,1200,Immediate scaling 20％,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
forward_dash,common,Forward Dash,前前,66,,,21 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,24 total frames,,,,0,,0,0,0,0,,Invincible to throws from frame 1 to frame 15.,第1-15帧对投无敌
drive_impact_earths_rage_h_h,common,Drive Impact: Earth's Rage H H,迸放：大地之怒,HPHK,26,26-27,35,D,-3,,800,Starter scaling 20%,0,-5000,-15000,0,High,"Super Armor for 2 attacks from frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall On Punish Counter or after a successful hit after Super Armor absorbs a hit, the following properties change: - Produces a crumple stun if the opponent is standing on the ground - Juggle state time is increased if the opponent is in the air - Super Art gauge increases by 3000",第1-27帧两次打击霸体，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_cross_hammer_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Cross Hammer (When blocking or during a successful Drive Parry) H H,斗反（格挡）：十字锤,6HPHK,20,20-22,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 22 5 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_cross_hammer_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Cross Hammer (During knockdown recovery) H H,斗反（起身）：十字锤,6HPHK,18,18-20,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 5 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
drive_parry_m_m,common,Drive Parry M M,蓝防,MPMK,1,[*2] 1-12,33,,,*1,0,,0,0,0,0,,*1 Can be canceled from the 4th frame via Drive Rush *2 Parry hitbox is extended for as long as the buttons are held Only blocks can be performed during the recovery period Always in Punish Counter state during execution.,1，从第4帧开始能被绿冲取消；2，蓝防判定会随着按钮的时间延长，但是在蓝防的收招动作中仅有格挡能够取消蓝防的收招，在蓝防动作的持续中，只要被攻击命中就必定为确反康
perfect_parry_strike_block_direction_m_m,common,Perfect Parry (strike) Block Direction M M,完美精防（打击）,4/1MPMK,1,,1,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame. (For high and overhead attacks, the player must press the direction away from the opponent. For low attacks, down and back) If no direction is inputted the result will be a regular parry with an additional Drive increase of 3000. Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，（对上段/中段攻击，需同时输入后，对下段攻击需同时输入下后）。如果没有输入任何方向，则判定为普通蓝防，但额外增加3000点斗气槽回复。完美精防结束后获得5f的无敌帧（如果持续按住蓝防则不获得）。被完美精防的一方在动作结束前不能取消招式，且如果在动作结束前被击中则一定是确反康
perfect_parry_projectile_m_m,common,Perfect Parry (projectile) M M,完美精防（波动）,MPMK,1,,10,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame No screen freeze occurs. The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，不会出现屏幕冻结特效，被精防波动的一方不能取消动作，且在动作结束前被命中一定会出确反康
parry_drive_rush_during_a_drive_parry,common,Parry Drive Rush (During a Drive Parry),绿冲,MPMK>66,,,45 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 10th frame * Can be canceled into an attack on the 9th frame of the move Can be canceled into actions other than a parry from the 24th frame,第1-10帧出现屏幕冻结特效，第9帧开始能够被攻击动作取消，第24帧开始能被除了蓝防以外的任何动作取消
cancel_drive_rush_while_connecting_with_a_specialcancelable_move_m_m,common,Cancel Drive Rush (While connecting with a special-cancelable move) ( ) M M,绿冲取消,MPMK/66,0,0,0,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 9th frame * Can be canceled into an attack from the 10th frame of the move Can be canceled into actions other than a parry from the 25th frame,第1-9帧出现屏幕冻结特效，第10帧开始可以被攻击动作取消，第25帧开始可以被除了蓝防以外的任何动作取消
