id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
crouching_light_punch_l,normal,Crouching Light Punch,下轻拳,2LP,4,4-6,8,4,-1,C,300,Starter scaling 20%,250,-500,-2000,300,High,Can be rapid canceled,可以连击取消
chain_combocrouching_light_punch_l,normal,[Chain combo]Crouching Light Punch,下轻拳（风水连段中）,2LP,4,4-6,8,4,-1,C,100,Starter scaling 20%,62,-125,-500,0,High,Can be rapid canceled Forces a juggle state when hitting a mid-air opponent,可以连击取消，命中空中对手时造成浮空硬直
crouching_light_kick_l,normal,Crouching Light Kick,下轻脚,2LK,5,5-7,8,3,-1,,200,Starter scaling 20%,250,-500,-2000,300,Low,Can be rapid canceled,可以连击取消
chain_combocrouching_light_kick_l,normal,[Chain combo]Crouching Light Kick,下轻脚（风水连段中）,2LK,5,5-7,8,3,-1,C,100,Starter scaling 20%,62,-125,-500,0,Low,Can be rapid canceled Forces a juggle state when hitting a mid-air opponent,可以连击取消，命中空中对手时造成浮空硬直
crouching_medium_punch_m,normal,Crouching Medium Punch,下中拳,2MP,6,6-9,14,5,-2,C,600,,1500,-3000,-4000,500,High,1 frames of recovery added when the attack misses,攻击挥空后+1f收招
chain_combocrouching_medium_punch_m,normal,[Chain combo]Crouching Medium Punch,下中拳（风水连段中）,2MP,6,6-9,14,5,-2,C,400,,375,-750,-1000,0,High,1 frames of recovery added when the attack misses Forces a juggle state when hitting a mid-air opponent,攻击挥空后+1f收招，命中空中对手时造成浮空硬直
crouching_medium_kick_m,normal,Crouching Medium Kick,下中脚,2MK,8,8-10,19,1,-6,C,500,Starter scaling 20%,1000,-2000,-4000,600,Low,,
chain_combocrouching_medium_kick_m,normal,[Chain combo]Crouching Medium Kick,下中脚（风水连段中）,2MK,8,8-10,19,1,-6,C,300,Starter scaling 20%,250,-500,-1000,0,Low,Forces a juggle state when hitting a mid-air opponent,命中空中对手时造成浮空硬直
crouching_heavy_punch_h,normal,Crouching Heavy Punch,下重拳,2HP,8,8-11,23,3,-11,C,900,,2000,-5000,-8000,1000,High,Forces the opponent into a standing position Forces a juggle state on Punish Counter when hitting a mid-air opponent,强制对手站立，确反康命中空中对手时造成浮空硬直
chain_combocrouching_heavy_punch_h,normal,[Chain combo]Crouching Heavy Punch,下重拳（风水连段中）,2HP,8,8-11,23,D,-11,C,700,,500,-1250,-2000,0,High,Can be canceled into a jump if the attack hits,攻击命中可以取消跳
crouching_heavy_kick_h,normal,Crouching Heavy Kick,下重脚,2HK,10,10-12,23,D,-11,,900,,3000,-4000,-10000,1000,Low,"Knockdown time extended when the attack lands as a Punish Counter, and changes to Hard Knockdown",确反康强制倒地，倒地时间增加
chain_combocrouching_heavy_kick_h,normal,[Chain combo]Crouching Heavy Kick,下重脚（风水连段中）,2HK,10,10-12,23,D,-11,C,700,,750,-1000,-2500,0,Low,"Knockdown time extended when the attack lands as a Punish Counter, and changes to Hard Knockdown",确反康强制倒地，倒地时间增加
jumping_light_punch_during_a_jump_l,normal,Jumping Light Punch (During a jump),跳轻拳,J>LP,5,5-10,3 frame(s) after landing,,,,300,,500,-1500,-2000,300,Mid,,
chain_combojumping_light_punch_during_a_jump_l,normal,[Chain combo]Jumping Light Punch (During a jump),跳轻拳（风水连段中）,J>LP,5,5-10,3 frame(s) after landing,,,C,100,,125,-375,-500,0,Mid,Forces a juggle state when hitting a mid-air opponent,命中空中对手时造成浮空硬直
jumping_light_kick_during_a_jump_l,normal,Jumping Light Kick (During a jump),跳轻脚,J>LK,4,4-9,3 frame(s) after landing,,,,300,,500,-1500,-2000,300,Mid,Has cross-up attack properties,有逆向判定
chain_combojumping_light_kick_during_a_jump_l,normal,[Chain combo]Jumping Light Kick (During a jump),跳轻脚（风水连段中）,J>LK,4,4-9,3 frame(s) after landing,,,C,100,,125,-375,-500,0,Mid,Has cross-up attack properties Forces a juggle state when hitting a mid-air opponent,有逆向判定，命中空中对手时造成浮空硬直
jumping_medium_punch_during_a_jump_m,normal,Jumping Medium Punch (During a jump),跳中拳,J>MP,7,7-11,3 frame(s) after landing,,,C,500,,1000,-2500,-4000,500,Mid,Forces a juggle state when hitting a mid-air opponent,命中空中对手时造成浮空硬直
chain_combojumping_medium_punch_during_a_jump_m,normal,[Chain combo]Jumping Medium Punch (During a jump),跳中拳（风水连段中）,J>MP,7,7-11,3 frame(s) after landing,,,C,300,,250,-625,-1000,0,Mid,Forces a juggle state when hitting a mid-air opponent,命中空中对手时造成浮空硬直
jumping_medium_kick_during_a_jump_m,normal,Jumping Medium Kick (During a jump),跳中脚,J>MK,6,6-11,3 frame(s) after landing,,,,500,,1000,-2500,-4000,500,Mid,Has cross-up attack properties,有逆向判定
chain_combojumping_medium_kick_during_a_jump_m,normal,[Chain combo]Jumping Medium Kick (During a jump),跳中脚（风水连段中）,J>MK,6,6-11,3 frame(s) after landing,,,C,300,,250,-625,-1000,0,Mid,Has cross-up attack properties Forces a juggle state when hitting a mid-air opponent,有逆向判定，命中空中对手时造成浮空硬直
jumping_heavy_punch_during_a_jump_h,normal,Jumping Heavy Punch (During a jump),跳重拳,J>HP,12,12-17,3 frame(s) after landing,,,,900,,2000,-4000,-5000,1000,Mid,Has cross-up attack properties Produces a slam knockdown,有逆向判定，造成砸地倒地
chain_comboneutral_jumping_heavy_kick_during_a_jump_h,normal,[Chain combo]Neutral Jumping Heavy Kick (During a jump),直跳重脚P（风水连段中）,8>HP,12,12-17,3 frame(s) after landing,,,C,700,,500,-1000,-1250,0,Mid,Has cross-up attack properties Produces a slam knockdown,有逆向判定，造成砸地倒地
jumping_heavy_kick_during_a_jump_h,normal,Jumping Heavy Kick (During a jump),跳重脚,J>HK,10,10-15,3 frame(s) after landing,,,,800,,2000,-4000,-5000,1000,Mid,,
chain_combojumping_heavy_kick_during_a_jump_h,normal,[Chain combo]Jumping Heavy Kick (During a jump),跳重脚（风水连段中）,J>HK,10,10-15,3 frame(s) after landing,,,C,600,,500,-1000,-1250,0,Mid,Forces a juggle state when hitting a mid-air opponent,命中空中对手时造成浮空硬直
neutral_jumping_heavy_kick_during_a_neutral_jump_h,normal,Neutral Jumping Heavy Kick (During a neutral jump),直跳重脚,8>HK,10,10-13,3 frame(s) after landing,,,,800,,2000,-4000,-5000,1000,Mid,,
chain_comboneutral_jumping_heavy_kick_during_a_neutral_jump_h,normal,[Chain combo]Neutral Jumping Heavy Kick (During a neutral jump),直跳重脚（风水连段中）,8>HK,10,10-13,3 frame(s) after landing,,,C,600,,500,-1000,-1250,0,Mid,Forces a juggle state when hitting a mid-air opponent,命中空中对手时造成浮空硬直
kyosesho_m,normal,Kyosesho,狂背掌,6MP,8,8-10,17,4,-3,C,600,,1500,-3000,-4000,500,High,,
chain_combokyosesho_m,normal,[Chain combo]Kyosesho,狂背掌（风水连段中）,6MP,8,8-10,17,4,-3,C,400,,375,-750,-1000,0,High,Forces a juggle state when hitting a mid-air opponent,命中空中对手时造成浮空硬直
senkai_kick_m,normal,Senkai Kick,歼回腿,6MK,21,21-22,*23,2,-3,,600,,1500,-2500,-5000,700,Mid,* 2 frames of recovery added when the attack misses,攻击挥空时+2f收招
chain_combosenkai_kick_m,normal,[Chain combo]Senkai Kick,歼回腿（风水连段中）,6MK,21,21-22,*23,D,-3,C,400,,375,-625,-1250,0,Mid,* 2 frames of recovery added when the attack misses Produces a slam knockdown,攻击挥空时+2f收招，命中造成砸地倒地
renko_kicks_h,normal,Renko Kicks,连克腿,6HP,15,15-25,20,2,-4,C,1000,,2500,-5000,-10000,1000,High,Forces a juggle state when hitting a mid-air opponent,命中空中对手时造成浮空硬直
chain_comborenko_kicks_h,normal,[Chain combo]Renko Kicks,连克腿（风水连段中）,6HP,15,15-25,20,D,-4,C,800,,625,-1250,-2500,0,High,,
korenzan_h,normal,Korenzan,钩镰斩,4HK,10,10-21,19,2,-6,C,800,,3500,-3000,-8000,1000,High,Second attack produces a ground bound when hitting a mid-air opponent,第二段攻击命中空中对手时造成弹地效果
chain_combokorenzan_h,normal,[Chain combo]Korenzan,钩镰斩（风水连段中）,4HK,10,10-21,19,D,-6,C,600,,875,-750,-2000,0,High,Second attack produces a ground bound when hitting a mid-air opponent,第二段攻击命中空中对手时造成弹地效果
death_crest2_m_h,targetcombo,Death Crest(2),死纹踢（二段）,5MP>4HP,12,12-14,19,D,-3,,500,,1000,-2000,-7000,1000,High,,
death_crest3_m_h_h,targetcombo,Death Crest(3),死纹踢（三段）,5MP>4HP>5HP,17,17-19,27,D,-16,SA*,600,,1000,-1000,-7000,500,High,*Can only be canceled into a Super Art on hit,命中可以取消SA
l_fuhajin_l,special,Fuhajin,风破刃（轻）,214LK,10,10-13,*21,D,-4,SA3,600,,2000,-2500,-5000,600,High,Clashes with projectiles (Once) Adds 1 Fuha stock on frame 10 * 2 frames of recovery added when the attack misses.,可以抵消波动（一段），第10帧增加一段风破buff。攻击挥空+2f收招
m_fuhajin_m,special,Fuhajin,风破刃（中）,214MK,13,13-16,21,D,-6,SA3,600,,2000,-2500,-5000,600,High,Clashes with projectiles (Once) Adds 1 Fuha stock on frame 13,可以抵消波动（一段），第13帧增加一段风破buff。
h_fuhajin_h,special,Fuhajin,风破刃（重）,214HK,25,25-29,19,D,-8,SA3,500,,2000,-2500,-5000,600,High,Clashes with projectiles (Once) Adds 1 Fuha stock on frame 25,可以抵消波动（一段），第25帧增加一段风破buff。
od_fuhajin,special,OD Fuhajin,OD风破刃,214KK,12,12-17,21,D,-12,SA2,600,,0,-2500,-5000,600,High,Clashes with projectiles (Once) Adds 1 Fuha stock on frame 16,可以抵消波动（一段），第16帧增加一段风破buff。
saihasho_l,special,Saihasho,岁破冲,236LK,16,,45 total frames,-2,-8,SA3,400,,1000,-2500,-3000,600,High - Projectile,,
boostedsaihasho_l,special,[Boosted]Saihasho,岁破冲（风水连段中）,236LK,16,,45 total frames,1,-3,SA3*,600,Starter scaling 20% Combo scaling 20%,1000,-2500,-3000,600,High - Projectile,* Can transition to boosted Ankenstatsu or boosted Go Ohsatsu when Fuha is stocked Cannot use the same attack twice,有风破buff时可以取消暗剑杀或者OD五黄杀。不能使用两次相同的攻击
od_saihasho_l_m,special,OD Saihasho,OD岁破冲,236LKMK,11,,38 total frames,D,-2,SA2*,800,Starter scaling 20% Combo scaling 20%,0,-3000,-5000,600,High - Projectile,* Can transition to Overdrive Ankensatsu or Overdrive Go Ohsatsu when Fuha is stocked Cannot use the same attack twice,有风破buff时可以取消暗剑杀或者OD五黄杀。不能使用两次相同的攻击
ankensatsu_m,special,Ankensatsu,暗剑杀,236MK,24,24-27,19,5,-10,SA3,600,Starter scaling 20% Combo scaling 20%,2000,-3000,-5000,800,High,Invincible to mid-air attacks from frames 8 - 27 Produces a slam knockdown on a mid-air hit,8-27帧对空福地，命中空中对手造成砸地倒地
boostedankensatsu_m,special,[Boosted]Ankensatsu,暗剑杀（风水连段中）,236MK,24,24-27,19,8,-10,SA3*,600,Starter scaling 20% Combo scaling 20%,2000,-3000,-5000,800,High,Considered airborne from frames 8 - 27 * Can transition to boosted Saihasho or boosted Go Ohsatsu when Fuha is stocked Cannot use the same attack twice Produces a floor bound during a mid-air hit,8-27帧浮空，有风破buff时可以取消岁破冲（风水）或者OD五黄杀。不能使用两次相同的攻击，命中空中对手时造成砸地效果
od_ankensatsu_l_h,special,OD Ankensatsu,OD暗剑杀,236LKHK,24,24-27,19,9,-10,SA2*,800,Starter scaling 20% Combo scaling 20%,0,-3000,-5000,800,High,Considered airborne from frames 8 - 27 * Can transition to Overdrive Saihasho or Overdrive Go Ohsatsu when Fuha is stocked Cannot use the same attack twice Produces a floor bound during a mid-air hit,8-27帧浮空，有风破buff时可以取消岁破冲（风水）或者OD五黄杀。不能使用两次相同的攻击，命中空中对手时造成砸地效果
go_ohsatsu_h,special,Go Ohsatsu,五黄杀,236HK,18,18-21,27,D,-11,SA3,1000,,1000,-4000,-5000,700,High,,
boostedgo_ohsatsu_h,special,[Boosted]Go Ohsatsu,五黄杀（风水连段中）,236HK,18,18-36,27,D,-10,SA3*,1200,,2000,-5000,-5000,700,High,* Can transition to boosted Saihasho or boosted Ankensatsu when Fuha is stocked Cannot use the same attack twice,有风破buff时可以接岁破冲（风水）或暗剑杀（风水），不能使用两次相同攻击
od_go_ohsatsu_m_h,special,OD Go Ohsatsu,OD五黄杀,236MKHK,18,18-69,28,D,-16,SA2*,1200,Starter scaling 20%,0,-6000,-5000,800,High,* Can transition to Overdrive Saihasho or Overdrive Ankensatsu when Fuha is stocked Cannot use the same attack twice,有风破buff时可以接岁破冲（风水）或暗剑杀（风水），不能使用两次相同攻击
l_tensenrin_l,special,Tensenrin,天穿轮（轻）,623LP,11,11-17,22,D,-8,SA3,800,,2000,-4000,-5000,1000,High,,
m_tensenrin_m,special,Tensenrin,天穿轮（中）,623MP,5,5-24,14 frame(s) after landing,D,-37,,1200,,2000,-4000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 8 Considered airborne from frames 8 - 48,1-8帧对空无敌，8-48帧浮空
h_tensenrin_h,special,Tensenrin,天穿轮（重）,623HP,5,5-24,14 frame(s) after landing,D,-37,,1200,,2000,-4000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 8 Considered airborne from frames 8 - 48,1-8帧对空无敌，8-48帧浮空
od_tensenrin,special,OD Tensenrin,OD天穿轮,623PP,6,6-24,19 frame(s) after landing,D,-48,,1600,,0,-4000,0,900,High,Completely invincible from frames 1 - 9 Only transitions to the final attack if the attack hits,1-9帧无敌，只有前序攻击命中才会过渡倒最后一段攻击
shikusen_during_a_forward_jump,special,Shiku-sen (During a forward jump),疾空闪,9>214K,18,18-until landing,18 frame(s) after landing,,,,400,,2000,-3000,-5000,600,High,,
od_shikusen_during_a_forward_jump,special,OD Shiku-sen (During a forward jump),OD疾空闪,9>214KK,16,16-until landing,18 frame(s) after landing,,,,300,,0,-3000,-5000,600,High,,
shirensen_after_shikusen,special,Shiren-sen (After Shiku-sen),死连闪,214K>K,6,6-38,12 frame(s) after landing,,,,1200,,1800,,,600,High,,
od_shirensen_after_shikusen,special,OD Shiren-sen (After Shiku-sen),OD死连闪,214KK>K,6,6-38,7 frame(s) after landing,,,,900,Combo scaling 20%,0,,,600,High,,
sa1_sakkai_fuhazan,super,SA1 Sakkai Fuhazan,杀界风破斩,236236K,7,,201 total frames,D,-32,,1800,,0,-2500,-5000,0,High - Projectile,Invincible to strikes and throws from frames 1 - 8 Minimum guaranteed damage is set to 30% Values do not change on counter or Punish Counter Hold down the button to increase damage by 300,1-8帧打投无敌，保底修正30%，伤害不会随打康种类改变，按住按钮增加300伤害
sa2_feng_shui_engine,super,SA2 Feng Shui Engine,风水引擎,214214P,,,7 total frames,,,,0,,0,0,0,0,High,"Allows you to perform chain combos on the ground or in the air while the technique is active Can use the same strength attack button or a stronger attack button, but cannot chain down to weaker attacks All normal attacks and some unique attacks can now cancel into special moves Hold down the button during startup to rush forward",风水引擎发动时可以打风水连，用更强的攻击可以取消更弱或相同强度的攻击，更弱的攻击无法取消更强的攻击。几乎所有的普通拳脚可以取消必杀。按住按钮可以取消必杀
sa2_feng_shui_enginerush_during_feng_shui_engines_activation_startuphold,super,SA2 Feng Shui Engine(Rush) (During Feng Shui Engine's activation start-up)Hold,风水引擎（前冲）,214214[P],9,9-19,26,-4,-17,*,300,,0,-5000,-10000,0,High,Minimum guaranteed damage is set to 40% Values do not change on counter or Punish Counter Hold down the button to rush forward Forces a juggle state knockdown when hitting a mid-air opponent,最低修正40%，伤害不会随打康种类改变，按住按钮前冲，击中空中对手时造成浮空硬直。
sa3_kaisen_dankai_raku,super,SA3 Kaisen Dankai Raku,回旋断界落,214214K,10,10-13,52,D,-31,,4000,*Immediate scaling 10％,0,-7500,-15000,0,High,Completely invincible from frames 1 - 13 Minimum guaranteed damage is set to 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves,1-13帧无敌，保底修正50%，伤害不会随打康种类改变，只能取消必杀技
ca_kaisen_dankai_raku_when_under_25_vitality,super,CA Kaisen Dankai Raku (when under 25% vitality),CA回旋断界落,214214K,10,10-13,52,D,-31,,4500,*Immediate scaling 10％,0,-10000,-20000,0,High,Completely invincible from frames 1 - 13 Minimum guaranteed damage is set to 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves,1-13帧无敌，保底修正50%，伤害不会随打康种类改变，只能取消必杀技
spider_fang_throw_when_near_opponent_l_l,throw,Spider Fang Throw (When near opponent),蜘穿腿,LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
shadow_kick_throw_when_near_opponent_l_l,throw,Shadow Kick Throw (When near opponent),苛影腿,4LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
zankasen_during_a_jump_when_near_opponent_l_l,throw,Zanka-sen (During a jump) (When near opponent),斩架闪,LPLK,5,5-7,3 frame(s) after landing,D,,,1200,,2000,0,-10000,2000,,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
forward_dash,common,Forward Dash,前前,66,,,22 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,23 total frames,,,,0,,0,0,0,0,,Invincible to throws from frame 1 to frame 15.,第1-15帧对投无敌
drive_impact_sekkan_kick_h_h,common,Drive Impact: Sekkan Kick,迸放：杀环踢,HPHK,26,26-27,35,D,-3,,800,Starter scaling 20%,0,-5000,-15000,0,High,"Super Armor for 2 attacks from frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall On Punish Counter or after a successful hit after Super Armor absorbs a hit, the following properties change: - Produces a crumple stun if the opponent is standing on the ground - Forces a spinning knockdown when hitting a mid-air opponent - Super Art gauge increases by 3000",第1-27帧两次打击霸体，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_kaita_raid_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Kaita Raid (When blocking or during a successful Drive Parry),斗反（格挡）：回躲袭,6HPHK,20,20-22,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 22 5 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_kaita_raid_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Kaita Raid (During knockdown recovery),斗反（起身）：回躲袭,6HPHL,18,18-20,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 5 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
drive_parry_m_m,common,Drive Parry,蓝防,MPMK,1,[*2] 1-12,33,,,*1,0,,0,0,0,0,,*1 Can be canceled from the 4th frame via Drive Rush *2 Parry hitbox is extended for as long as the buttons are held Only blocks can be performed during the recovery period Always in Punish Counter state during execution.,1，从第4帧开始能被绿冲取消；2，蓝防判定会随着按钮的时间延长，但是在蓝防的收招动作中仅有格挡能够取消蓝防的收招，在蓝防动作的持续中，只要被攻击命中就必定为确反康
perfect_parry_strike_block_direction_m_m,common,Perfect Parry (strike) Block Direction,完美精防（打击）,4/1MPMK,1,,1,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame. (For high and overhead attacks, the player must press the direction away from the opponent. For low attacks, down and back) If no direction is inputted the result will be a regular parry with an additional Drive increase of 3000. Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，（对上段/中段攻击，需同时输入后，对下段攻击需同时输入下后）。如果没有输入任何方向，则判定为普通蓝防，但额外增加3000点斗气槽回复。完美精防结束后获得5f的无敌帧（如果持续按住蓝防则不获得）。被完美精防的一方在动作结束前不能取消招式，且如果在动作结束前被击中则一定是确反康
perfect_parry_projectile_m_m,common,Perfect Parry (projectile),完美精防（波动）,MPMK,1,,10,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame No screen freeze occurs. The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，不会出现屏幕冻结特效，被精防波动的一方不能取消动作，且在动作结束前被命中一定会出确反康
parry_drive_rush_during_a_drive_parry,common,Parry Drive Rush (During a Drive Parry),绿冲,MPMK>66,,,45 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 10th frame * Can be canceled into an attack on the 9th frame of the move Can be canceled into actions other than a parry from the 24th frame,第1-10帧出现屏幕冻结特效，第9帧开始能够被攻击动作取消，第24帧开始能被除了蓝防以外的任何动作取消
cancel_drive_rush_while_connecting_with_a_specialcancelable_move_m_m,common,Cancel Drive Rush (While connecting with a special-cancelable move) ( ),绿冲取消,66/MPMK,,,46 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 9th frame * Can be canceled into an attack from the 10th frame of the move Can be canceled into actions other than a parry from the 25th frame,第1-9帧出现屏幕冻结特效，第10帧开始可以被攻击动作取消，第25帧开始可以被除了蓝防以外的任何动作取消
