id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
elbow_drop_at_the_peak_of_a_forward_jump_m,normal,Elbow Drop (At the peak of a forward jump) M,肘落,9>2MP,13,13-25,8 frame(s) after landing,,,,540,,1000,-2500,-4000,500,High,Forces a slam knockdown when hitting a mid-air opponent,命中空中对手造成砸地倒地
bushin_tiger_fangs_m_h,targetcombo,Bushin Tiger Fangs M H,武神虎连牙,5MP>5HP,10,10-12,26,D,-12,C,360,,1500,-4000,-8000,800,High,,
bushin_prism_strikes2_l_m,targetcombo,Bushin Prism Strikes(2) L M,武神天架拳（两段）,5LP>5MP,6,6-8,18,1,-6,,360,,800,-2000,-4000,400,High,,
bushin_prism_strikes3_l_m_h,targetcombo,Bushin Prism Strikes(3) L M H,武神天架拳（三段）,5LP>5MP>5HP,12,12-13,25,D,-10,,440,,1500,-2000,-4000,700,High,,
bushin_prism_strikes4_l_m_h_h,targetcombo,Bushin Prism Strikes(4) L M H H,武神天架拳（四段）,5LP>5MP>5HP>5HK,26,26-28,24,D,-12,,520,,1500,-2000,-4000,800,High,Forces a juggle state when hitting a mid-air opponent Recovery is reduced by 5 frame on hit,命中空中对手造成浮空硬直，命中对手-5f收招
bushin_hellchain3_l_m_h,targetcombo,Bushin Hellchain(3) L M H,武神狱锁拳（三段）,5LP>5MP>2HP,10,10-11,25,2,-10,,580,,1500,-2000,-4000,700,High,,
bushin_hellchain4_l_m_h_h,targetcombo,Bushin Hellchain(4) L M H H,武神狱锁拳（四段）,5LP>5MP>2HP>5HK,15,15-17,24,D,-12,,750,,1500,-2000,-4000,800,High,,
bushin_hellchain_throw_l_m_h_h,targetcombo,Bushin Hellchain Throw L M H H,武神狱锁摔,5LP>5MP>2HP>2HK,15,15-17,23,D,-12,,750,,1500,-2000,0,700,High,,
l_bushin_senpukyaku_l,special,L Bushin Senpukyaku L,武神旋风腿（轻）,214HK,6,6-36,17 frame(s) after landing,D,-30,,990,,2000,-1000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 6 - 11 Considered airborne from frames 7 - 42 Invincible to throws from frames 7 - 11,6-11帧对空无敌，7-42帧浮空，7-11帧对投无敌
m_bushin_senpukyaku_m,special,M Bushin Senpukyaku M,武神旋风腿（中）,214MK,7,7-37,17 frame(s) after landing,D,-32,,1080,,2000,-1000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 7 - 12 Considered airborne from frames 8 - 45 Invincible to throws from frames 8 - 12,7-12帧对空无敌，8-45帧浮空，8-12帧对投无敌
h_bushin_senpukyaku_h,special,H Bushin Senpukyaku H,武神旋风腿（重）,214HK,8,8-38,17 frame(s) after landing,D,-35,,1170,,2000,-1000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 8 - 13 Considered airborne from frames 9 - 49 Invincible to throws from frames 9 - 13,8-13帧对空无敌，9-49帧浮空，9-13帧对投无敌
od_bushin_senpukyaku,special,OD Bushin Senpukyaku,OD武神旋风腿,214KK,6,6-35,17 frame(s) after landing,D,-40,,1410,Starter scaling 30%,0,-1000,-5000,1200,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 11 Considered airborne from frames 7 - 47 Invincible to throws from frames 7 - 11 Only the 4th hit can be canceled into a Level 2 Super Art,1-11帧对空无敌，7-47帧浮空，7-11帧对投无敌。只有第4段攻击能被SA2取消
aerial_bushin_senpukyaku_during_a_forward_jump,special,Aerial Bushin Senpukyaku (During a forward jump),空中武神旋风腿,9>214K,8,8-27,12 frame(s) after landing,5,1,,900,Starter scaling 20%,2000,-4000,-5000,1000,High,,
od_aerial_bushin_senpukyaku_during_a_forward_jump,special,OD Aerial Bushin Senpukyaku (During a forward jump),OD空中武神旋风腿,9>214KK,8,8-27,12 frame(s) after landing,5,1,SA2,990,Starter scaling 20% Combo scaling 20%,0,-3000,-5000,1200,High,Has cross-up attack properties,有逆向判定
sprint,special,Sprint,疾行,236K,,,55 total frames,,,,0,,0,0,0,0,,"Kimberly can transition to branching attacks from the 8th frame After the 16th frame, if the opponent is within a certain distance, Kimberly will automatically perform Arc Step",第8帧开始可以派生攻击，第16帧后，如果对手在较近距离，自动派生弧空
od_sprint,special,OD Sprint,OD疾行,236KK,,,54 total frames,,,,0,,0,0,0,0,,"Kimberly can transition to Emergency Stop from the 6th frame Kimberly can transition to Torso Cleaver, Shadow Slide and Neck Hunter from the 8th frame After the 14th frame, if the opponent is within a certain distance, Kimberly will automatically perform Arc Step",第6帧派生急停，第8帧派生其他攻击，第14帧后，如果对手在较近距离，自动派生弧空
emergency_stop_during_sprint,special,Emergency Stop (During Sprint),急停止,236K>P,,,14 total frames,,,,0,,0,0,0,0,,,
od_emergency_stop_during_od_sprint,special,OD Emergency Stop (During OD Sprint),OD急停止,236KK>P,,,13 total frames,,,,0,,0,0,0,0,,,
torso_cleaver_during_sprint_l,special,Torso Cleaver (During Sprint) L,体砍,236K>LK,21,21-27,16,D,1,SA3,900,,2000,-4000,-6000,1200,High,,
od_torso_cleaver_during_od_sprint_l,special,OD Torso Cleaver (During OD Sprint) L,OD体砍,236KK>LK,17,17-23,16,D,3,SA2,1080,,0,-6000,-8000,1200,High,,
shadow_slide_during_sprint_m,special,Shadow Slide (During Sprint) M,影捞,236K>MK,10,10-21,19,D,-12,SA3,720,Starter scaling 20%,2000,-4000,-8000,1000,Low,,
od_shadow_slide_during_od_sprint_m,special,OD Shadow Slide (During OD Sprint) M,OD影捞,236KK>MK,8,8-19,19,D,-10,SA2,900,Starter scaling 20%,0,-5000,-8000,1000,LowLow,,
neck_hunter_during_sprint_h,special,Neck Hunter (During Sprint) H,猎首,236K>HK,19,19-23,19,D,-3,SA3,900,,2000,-4000,-8000,1200,Mid,,
od_neck_hunter_during_od_sprint_h,special,OD Neck Hunter (During OD Sprint) H,OD猎首,236KK>HK,15,15-19,19,D,-1,SA2,1080,,0,-5000,-8000,1200,MidMid,Adds a floor bounding effect during a mid-air hit,命中空中对手造成弹地效果
arc_step_automatically_activates_after_getting_close_with_sprint,special,Arc Step (Automatically activates after getting close with Sprint),弧空,,6,6-15,26+4 frame(s) after landing,3,-6,,450,,1000,-3000,-5000,200,High,Considered airborne from frames 7 - 41 Can transition into branching attacks from frame 33,7-41帧浮空，33帧派生后续
od_arc_step_automatically_activates_after_getting_close_with_od_sprint,special,OD Arc Step (Automatically activates after getting close with OD Sprint),OD弧空,,6,6-15,26+4 frame(s) after landing,3,-6,,270,,0,-3000,-5000,200,High,Considered airborne from frames 7 - 41 Can transition into branching attacks from frame 33,7-41帧浮空，33帧派生后续
bushin_izuna_otoshi_during_arc_step,special,Bushin Izuna Otoshi (During Arc Step),武神饭岗落,236K>P,13,13-18,40 frame(s) after landing,D,,,1440,,2000,0,-10000,3000,Throw,With Classic Controls Does 1656 individual damage when the attack lands as a Punish Counter With Modern Controls Does 1324 individual damage when the attack lands as a Punish Counter,经典，确反康1656伤害，现代确反康1324伤害
od_bushin_izuna_otoshi_during_od_arc_step,special,OD Bushin Izuna Otoshi (During OD Arc Step),OD武神饭岗落,236KK>P,13,13-18,40 frame(s) after landing,D,,,900,Starter scaling 20％,0,0,-10000,1000,Throw,With Classic Controls Does 1035 individual damage when the attack lands as a Punish Counter With Modern Controls Does 828 individual damage when the attack lands as a Punish Counter,经典，确反康1035伤害，现代，确反康828伤害
bushin_hojin_kick_during_arc_step,special,Bushin Hojin Kick (During Arc Step),武神矛刃腿,236K>K,13,13-18,20 frame(s) after landing,D,-8,,630,,2000,-5000,-10000,1000,High,,
od_bushin_hojin_kick_during_od_arc_step,special,OD Bushin Hojin Kick (During OD Arc Step),OD武神矛刃腿,236K>KK>K,13,13-18,20 frame(s) after landing,D,-8,SA2,630,,0,-2500,-10000,1000,High,Only transitions to the 2nd attack on hit Produces a wall splat on hit,只有第二段命中才能过渡到后续，命中产生墙崩
l_vagabond_edge_l,special,L Vagabond Edge L,流转一文字（轻）,236LP,10,10-12,21,3,-4,SA3,810,Starter scaling 20%,2000,-4000,-6000,800,High,,
m_vagabond_edge_m,special,M Vagabond Edge M,流转一文字（中）,236MP,17,17-43*,28,D,-12,SA3,1080,,2400,-4000,-8000,1200,High,* Will only transition to 2nd attack if the first attack hits,只有第2段攻击命中才能过渡后续
h_vagabond_edge_h,special,H Vagabond Edge H,流转一文字（重）,236HP,24,24- 45*,28,D,-12,SA3,540,,2000,-4000,-6000,1000,High,* Will only transition to 2nd attack if the first attack hits The 2nd attack can be canceled by a jump,只有第2段攻击命中才能过渡后续，第二段攻击能取消跳
od_vagabond_edge,special,OD Vagabond Edge,OD流转一文字,236PP,17,17- 38,28,D,-12,SA2,540,,0,-4000,-6000,1000,High,* Will only transition to 2nd attack if the first attack hits The 2nd attack can be canceled by a jump,只有第2段攻击命中才能过渡后续，第二段攻击能取消跳
hidden_variable,special,Hidden Variable,彩隐形,214P,,,43 total frames,,,,0,,0,0,0,0,,"Completely invincible from frames 19 - 26 Can be canceled into anything except walk/dashes, Drive Parry, Block and Hidden Variable from the 34th frame",19-26帧无敌，34f后可以被除了移动/前前/后后，蓝防，格挡以及彩隐形以外的任何动作取消
od_hidden_variable,special,OD Hidden Variable,OD彩隐形,214PP,,,3 frame(s) after landing,,,,0,,0,0,0,0,,Completely invincible from frames 20 - 27 Can be canceled into a mid-air attack from the 34th frame * Landing recovery can be canceled by anything except walk/dashes,20-27帧无敌，34f后可以被除了移动/前前/后后，蓝防，格挡以及彩隐形以外的任何动作取消
genius_at_play,special,Genius at Play,招雷改造弹,22P,,,44 total frames,,,,0,,0,0,0,0,,Adds a Shuriken Bomb stock on frame 43,43帧加一个炸弹
od_genius_at_play,special,OD Genius at Play,OD招雷改造弹,22PP,,,44 total frames,,,,0,,0,0,0,0,,Adds 2 Shuriken Bomb stock on frame 43,43帧加一个炸弹
l_shuriken_bomb_with_at_least_1_shuriken_bomb_stock_l,special,L Shuriken Bomb (With at least 1 Shuriken Bomb stock) L,手里剑炸弹（轻）,22LP,122*,122-131*,44 total frames,,,,450,Starter scaling 10％,1000,-4000,-6000,600,High - Projectile,Fires a projectile on the 18th frame Decreases the Shuriken Bomb stock by 1 * Values represent when the attack is performed in the middle of the screen,第18帧投炸弹，炸弹存量-1。数据为版中
m_shuriken_bomb_with_at_least_1_shuriken_bomb_stock_m,special,M Shuriken Bomb (With at least 1 Shuriken Bomb stock) M,手里剑炸弹（中）,22MP,124*,124-133*,44 total frames,,,,450,Starter scaling 10％,1000,-4000,-6000,600,High - Projectile,Fires a projectile on the 18th frame Decreases the Shuriken Bomb stock by 1 * Values represent when the attack is performed in the middle of the screen,第18帧投炸弹，炸弹存量-1。数据为版中
h_shuriken_bomb_with_at_least_1_shuriken_bomb_stock_h,special,H Shuriken Bomb (With at least 1 Shuriken Bomb stock) H,手里剑炸弹（重）,22HP,128*,128-137*,44 total frames,,,,450,Starter scaling 10％,1000,-4000,-6000,600,High - Projectile,Fires a projectile on the 18th frame Decreases the Shuriken Bomb stock by 1 * Values represent when the attack is performed in the middle of the screen,第18帧投炸弹，炸弹存量-1。数据为版中
l_shuriken_bomb_spread_with_at_least_2_shuriken_bomb_stocks_l_m,special,L Shuriken Bomb Spread (With at least 2 Shuriken Bomb stocks) L M,OD手里剑炸弹（轻）,22LPMP,122*,122-131、170-179*,44 total frames,,,,450,Starter scaling 10％,1000,-4000,-6000,600,High - Projectile,Fires 2 projectiles on the 18th frame Decreases the Shuriken Bomb stock by 2 * Values represent when the attack is performed in the middle of the screen,第18帧投2个炸弹，炸弹存量-2。数据为版中
m_shuriken_bomb_spread_with_at_least_2_shuriken_bomb_stocks_l_h,special,M Shuriken Bomb Spread (With at least 2 Shuriken Bomb stocks) L H,OD手里剑炸弹（中）,22LPHP,122*,122-131、128-137*,44 total frames,,,,450,Starter scaling 10％,1000,-4000,-6000,600,High - Projectile,Fires 2 projectiles on the 18th frame Decreases the Shuriken Bomb stock by 2 * Values represent when the attack is performed in the middle of the screen,第18帧投2个炸弹，炸弹存量-2。数据为版中
h_shuriken_bomb_spread_with_at_least_2_shuriken_bomb_stocks_m_h,special,H Shuriken Bomb Spread (With at least 2 Shuriken Bomb stocks) M H,OD手里剑炸弹（重）,22MPHP,124*,124-133、174-183*,44 total frames,,,,450,Starter scaling 10％,1000,-4000,-6000,600,High - Projectile,Fires 2 projectiles on the 18th frame Decreases the Shuriken Bomb stock by 2 * Values represent when the attack is performed in the middle of the screen,第18帧投2个炸弹，炸弹存量-2。数据为版中
nue_twister_during_a_jump_when_near_opponent,special,Nue Twister (During a jump) (When near opponent),荒妖捻,J>236P,5,5-7,20 frame(s) after landing,D,,,1440,,2000,0,-10000,2500,Throw,*Does 1656 individual damage when the attack lands as a Punish Counter,确反康伤害为1656
od_nue_twister_during_a_jump_when_near_opponent,special,OD Nue Twister (During a jump) (When near opponent),OD荒妖捻,J>236PP,5,5-7,20 frame(s) after landing,D,,,900,Starter scaling 20％ Combo scaling 20％,0,0,-10000,1000,Throw,*Does 1035 individual damage when the attack lands as a Punish Counter,确反康伤害为1656
sa1_bushin_beats,super,SA1 Bushin Beats,武神乱拍舞,236236K,10,10-24,40,D,-25,,1800,,0,-2500,-5000,0,High,Invincible to strikes and throws on frames 1 - 14 Minimum guaranteed damage is 30% Values do not change on counter or Punish Counter,1-14帧打投无敌，保底修正30%，伤害不会随打康类型改变
sa1_bushin_thunderous_beats_with_at_least_1_shuriken_bomb_stock_hold,super,SA1 Bushin Thunderous Beats (With at least 1 Shuriken Bomb stock) Hold,武神乱拍舞·雷谱,236236[K],10,10-24,40,D,-25,,2200,,0,-2500,-5001,0,High,Invincible to strikes and throws on frames 1 - 14 Minimum guaranteed damage is 30% Values do not change on counter or Punish Counter,1-14帧打投无敌，保底修正30%，伤害不会随打康类型改变
sa2_bushin_scramble,super,SA2 Bushin Scramble,武神天翔亢龙,214214P,13,13-20,39 frame(s) after landing,D,-25,,2800,,0,-5000,-10000,0,High,Completely invincible on the 1st frame Considered airborne from frames 1- 20 Minimum guaranteed damage is 40% Values do not change on counter or Punish Counter,第1帧无敌，1-20帧浮空，最低修正40%，伤害不会随打康类型改变
sa2_soaring_bushin_scramble_during_a_forward_jump,super,SA2 Soaring Bushin Scramble (During a forward jump),空中武神天翔亢龙,9>214214P,13,13-until landing,39 frame(s) after landing,D,,,2800,,0,-5000,-10000,0,High,Completely invincible on the 1st frame Considered airborne from frame 1 and on Minimum guaranteed damage is 40% Values do not change on counter or Punish Counter,第1帧无敌，1-20帧浮空，最低修正40%，伤害不会随打康类型改变
sa3_bushin_ninjastar_cypher,super,SA3 Bushin Ninjastar Cypher,武神降神舞,236236P,8,8-13,51,D,-35,,4000,*Immediate scaling 10%,0,-7500,-15000,0,High,"Completely invincible from frames 1 - 13 On the first frame, the following boosts are activated and remain until the end of the match - Attack damage up 111% - Walk speed increased Minimum guaranteed damage is 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves",1-13帧无敌，第一帧之后以下增强持续到比赛结束：1，修正改为111%；2，移动速度增加。保底修正50%，伤害不会随打康种类改变，只能取消必杀技
ca_bushin_ninjastar_cypher_when_under_25_vitality,super,CA Bushin Ninjastar Cypher (when under 25% vitality),CA武神降神舞,236236P,8,8-13,51,D,-35,,4500,*Immediate scaling 10%,0,-10000,-20000,0,High,"Completely invincible from frames 1 - 13 On the first frame, the following boosts are activated and remain until the end of the match - Attack damage up 111% - Walk speed increased Minimum guaranteed damage is 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves",1-13帧无敌，第一帧之后以下增强持续到比赛结束：1，修正改为111%；2，移动速度增加。保底修正50%，伤害不会随打康种类改变，只能取消必杀技
ripcord_throw_when_near_opponent_l_l,throw,Ripcord Throw (When near opponent) L L,绳缚背负投,LPLK,5,5-7,23,D,,,1082,Immediate scaling 20％,2000,0,-10000,2000,Throw,Punish Counter properties - Damage set to 1838 (1839) - Super Art gauge increases by 4000 - Produces a Hard Knockdown,确反康性质：伤害为1838（1839，实际数据以游戏内为准，2040/1.11）超级必杀槽增加4000，强制倒地
bell_ringer_when_near_opponent_l_l,throw,Bell Ringer (When near opponent) L L,敲钟巴投,4LPLK,5,5-7,23,D,,,1082,Immediate scaling 20％,2000,0,-10000,2000,Throw,Punish Counter properties - Damage set to 1838 (1839) - Super Art gauge increases by 4000 - Produces a Hard Knockdown,确反康性质：伤害为1838（1839，实际数据以游戏内为准，2040/1.11）超级必杀槽增加4000，强制倒地
forward_dash,common,Forward Dash,前前,66,,,18 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,23 total frames,,,,0,,0,0,0,0,,Invincible to throws from frame 1 to frame 15.,第1-15帧对投无敌
drive_impact_steadfast_strike_h_h,common,Drive Impact: Steadfast Strike H H,迸放：不动咎,HPHK,26,26-27,35,D,-3,,720,Starter scaling 20%,0,-5000,-15000,0,High,"Super Armor for 2 hits from frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall Properties change to the following when the attack lands as a Punish Counter, or after the Super Armor absorbs a hit: - Produces a crumple stun if the opponent is standing on the ground - Forces a spinning knockdown when hitting a mid-air opponent - Super Art gauge increases by 3000",第1-27帧两次打击霸体，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_shapeless_state_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Shapeless State (When blocking or during a successful Drive Parry) H H,斗反（格挡）：转,6HPHK,20,20-22,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 22 5 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_shapeless_state_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Shapeless State (During knockdown recovery) H H,斗反（起身）：转,6HPHK,18,18-20,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 5 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
drive_parry_m_m,common,Drive Parry M M,蓝防,MPMK,1,[*2] 1-12,33,,,*1,0,,0,0,0,0,,*1 Can be canceled from the 4th frame via Drive Rush *2 Parry hitbox is extended for as long as the buttons are held Only blocks can be performed during the recovery period Always in Punish Counter state during execution.,1，从第4帧开始能被绿冲取消；2，蓝防判定会随着按钮的时间延长，但是在蓝防的收招动作中仅有格挡能够取消蓝防的收招，在蓝防动作的持续中，只要被攻击命中就必定为确反康
perfect_parry_strike_block_direction_m_m,common,Perfect Parry (strike) Block Direction M M,完美精防（打击）,4/1MPMK,1,,1,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame. (For high and overhead attacks, the player must press the direction away from the opponent. For low attacks, down and back) If no direction is inputted the result will be a regular parry with an additional Drive increase of 3000. Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，（对上段/中段攻击，需同时输入后，对下段攻击需同时输入下后）。如果没有输入任何方向，则判定为普通蓝防，但额外增加3000点斗气槽回复。完美精防结束后获得5f的无敌帧（如果持续按住蓝防则不获得）。被完美精防的一方在动作结束前不能取消招式，且如果在动作结束前被击中则一定是确反康
perfect_parry_projectile_m_m,common,Perfect Parry (projectile) M M,完美精防（波动）,MPMK,1,,10,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame No screen freeze occurs. The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，不会出现屏幕冻结特效，被精防波动的一方不能取消动作，且在动作结束前被命中一定会出确反康
parry_drive_rush_during_a_drive_parry,common,Parry Drive Rush (During a Drive Parry),绿冲,MPMK66,,,45 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 10th frame * Can be canceled into an attack on the 9th frame of the move Can be canceled into actions other than a parry from the 24th frame,第1-10帧出现屏幕冻结特效，第9帧开始能够被攻击动作取消，第24帧开始能被除了蓝防以外的任何动作取消
cancel_drive_rush_while_connecting_with_a_specialcancelable_move_m_m,common,Cancel Drive Rush (While connecting with a special-cancelable move) ( ) M M,绿冲取消,MPMK/66,,,46 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 9th frame * Can be canceled into an attack from the 10th frame of the move Can be canceled into actions other than a parry from the 25th frame,第1-9帧出现屏幕冻结特效，第10帧开始可以被攻击动作取消，第25帧开始可以被除了蓝防以外的任何动作取消
