id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
double_impact1_h,normal,Double Impact(1) H,双联冲击（一段）,6HP,16,16-18,*15,3,-3,,800,,2000,-4000,-7000,500,High,* 4 frames of recovery added when the attack misses,攻击挥空+4f收招
double_impact2_h_h,targetcombo,Double Impact(2) H H,双联冲击（二段）,6HP>5HP,11,11-12,34,D,-19,C,600,Combo scaling 20%,1000,-2000,-7000,500,High,,
triple_impact2_l_m,targetcombo,Triple Impact(2) L M,三联冲击（二段）,5LP>5MP,8,8-11,20,-2,-9,,400,,500,-1000,-4000,400,High,,
triple_impact3_l_m_h,targetcombo,Triple Impact(3) L M H,三联冲击（三段）,5LP>5MP>5HP,10,10-12,27,D,-14,C,800,,500,-1500,-4000,400,High,,
snapback_combo2_m_m,targetcombo,Snapback Combo(2) M M,回返连击（二段）,5MP>5MP,12,12-13,23,0,-8,SA,300,,400,-1000,-4000,300,High,,
nose_breaker_m_h,targetcombo,Nose Breaker M H,鼻破,2MK>2HP,9,9-11,25,2,-8,,600,,1000,-3000,-4000,600,High,,
snapback_combo3_m_m_m,targetcombo,Snapback Combo(3) M M M,回返连击（三段）,5MP>5MP>5MP,11,11-12,29,-6,-14,,300,,1000,-1000,-4000,300,High,,
snapback_combo4_m_m_m_m,targetcombo,Snapback Combo(4) M M M M,回返连击（四段）,5MP>5MP>5MP>5MP,11,11-12,27,D,-12,,500,,2000,-1500,-4000,500,High,,
l_sand_blast_l,special,L Sand Blast L,砂爆（轻）,236LP,14,14-18,47 total frames,-3,-8,SA3,600,,1000,-3000,-2000,600,High - Projectile,,
m_sand_blast_m,special,M Sand Blast M,砂爆（中）,236MP,17,17-23,47 total frames,0,-5,SA3,600,,1000,-3000,-2000,600,High - Projectile,,
h_sand_blast_h,special,H Sand Blast H,砂爆（重）,236HP,20,20-29,47 total frames,3,-2,SA3,600,,1000,-3000,-2000,600,High - Projectile,,
od_sand_blast,special,OD Sand Blast,OD砂爆,236PP,16,,40 total frames,D,-2,SA2,800,Starter scaling 20％ Combo scaling 20％,0,-3000,-5000,600,High - Projectile,,
fatal_shot_after_an_od_sand_blast,special,Fatal Shot (After an OD Sand Blast),致命发射,236PP>PP,8,,50 total frames,D,-21,SA2,1000,,0,-1000,-7000,1000,High - Projectile,Consumes 10000 of the Drive gauge on activation.,额外消耗一格斗气
l_flash_knuckle_l,special,L Flash Knuckle L,迅闪指节拳（轻）,214LP,13,13-15,31,D,-18,SA3,700,,2000,-3000,-5000,500,High,Hold the button for more than 18 frames to change properties Perform the Perfect version by releasing the button between frames 18 - 20,按住按钮18帧以上触发蓄力，蓄力18-20帧时松开按钮触发完美蓄力
l_flash_knucklecharged_hold_l,special,L Flash Knuckle(Charged) Hold L,迅闪指节拳（轻）（蓄力）,214[LP],26,26-29,25,D,-8,SA3,800,,2250,-4000,-6000,600,High,Clashes with projectiles (Once) Combo scaling added to 2nd hit.,可以抵消波动（一段），上海修正从第二段攻击开始
l_flash_knuckleperfect_hold_l,special,L Flash Knuckle(Perfect) Hold L,迅闪指节拳（轻）（完美蓄力）,214[LP],26,26-29,25,D,-8,SA3,900,,2250,-4000,-6000,700,High,Clashes with projectiles (Once) Combo scaling added to 2nd hit.,可以抵消波动（一段），上海修正从第二段攻击开始
m_flash_knuckle_m,special,M Flash Knuckle M,迅闪指节拳（中）,214MP,19,19-21,27,3,-8,SA3,900,,2000,-5000,-7000,700,High,Hold the button for more than 18 frames to change properties Perform the Perfect version by releasing the button between frames 18 - 20,按住按钮18帧以上触发蓄力，蓄力18-20帧时松开按钮触发完美蓄力
m_flash_knucklecharged_hold_m,special,M Flash Knuckle(Charged) Hold M,迅闪指节拳（中）（蓄力）,214[MP],29,29-32,26,D,-3,SA3,1000,,2000,-6000,-8000,800,High,Clashes with projectiles (Once) Combo scaling added to 2nd hit.,可以抵消波动（一段），上海修正从第二段攻击开始
m_flash_knuckleperfect_hold_m,special,M Flash Knuckle(Perfect) Hold M,迅闪指节拳（中）（完美蓄力）,214[MP],29,29-32,26,D,-3,SA3,1100,,2000,-6000,-8000,900,High,Clashes with projectiles (Once),可以抵消波动（一段），上海修正从第二段攻击开始
h_flash_knuckle_h,special,H Flash Knuckle H,迅闪指节拳（重）,214HP,22,22-24,21,D,-4,SA3,1000,,2500,-6000,-8000,800,High,Hold the button for more than 18 frames to change properties Perform the Perfect version by releasing the button between frames 18 - 20,按住按钮18帧以上触发蓄力，蓄力18-20帧时松开按钮触发完美蓄力
h_flash_knucklecharged_hold_h,special,H Flash Knuckle(Charged) Hold H,迅闪指节拳（重）（蓄力）,214[HP],33,33-36,24,D,4,SA3,1300,,3000,-7000,-9000,1100,High,Clashes with projectiles (Once),可以抵消波动（一段），上海修正从第二段攻击开始
h_flash_knuckleperfect_hold_h,special,H Flash Knuckle(Perfect) Hold H,迅闪指节拳（重）（完美蓄力）,214[HP],33,33-36,24,D,4,SA3,1600,,3000,-7000,-9000,1200,High,Clashes with projectiles (Once),可以抵消波动（一段），上海修正从第二段攻击开始
od_flash_knuckle,special,OD Flash Knuckle,OD迅闪指节拳,214PP,15,15,39,-,-22,SA2,400,,0,-4000,-3000,500,High,Transitions to 2nd attack on hit Can only be canceled into DDT on the 1st hit,击中对手派生第二段，第一段击中只能取消DDT
od_flash_knuckle2,special,OD Flash Knuckle(2),OD迅闪指节拳（二段）,214PP,33,33-36,16,D,,SA2,400,,0,0,-3000,350,High,,
ddt_after_an_od_flash_knuckle,special,DDT (After an OD Flash Knuckle),DDT,214PP>PP,1,1,,D,,,2500,,0,0,0,3000,High,Consumes 10000 of the Drive gauge on activation.,额外消耗一格斗气
aerial_flash_knuckle_during_a_neutral_or_forward_jump,special,Aerial Flash Knuckle (During a neutral or forward jump),空中迅闪指节拳,8/9>214P,14,14-18,13 frame(s) after landing,D,,,700,,2000,-6000,-8000,800,High,*+7 frames of recovery added when whiffing the attack high in the air.,挥空+7f收招
aerial_flash_knucklecharged_during_a_neutral_or_forward_jump_hold,special,Aerial Flash Knuckle(Charged) (During a neutral or forward jump) Hold,空中迅闪指节拳（蓄力）,8/9>214[P],23,23-28,15 frame(s) after landing,D,,,1000,,2000,-7000,-9000,800,High,,
od_aerial_flash_knuckle_during_a_neutral_or_forward_jump,special,OD Aerial Flash Knuckle (During a neutral or forward jump),OD空中迅闪指节拳,8/9>214PP,14,14-19,15 frame(s) after landing,D,,,1300,,0,-7000,-5000,800,High,,
avenger,special,Avenger,复仇者,236K,,,45 total frames,,,,0,,0,0,0,0,,Can transition to branching attacks from frames 13 - 31,13-31帧可以派生后续
od_avenger,special,OD Avenger,OD复仇者,236KK,,,45 total frames,,,,0,,0,0,0,0,,Super Armor for 1 attack from frames 3 - 35 Can transition to branching attacks from frames 12 - 31,3-35帧有一段霸体，12-31帧开征后续
no_chaser_during_avenger,special,No Chaser (During Avenger),勇往直前,236K>P,12,12-21,16,D,-6,SA3,900,,2000,-5000,-5000,1000,High,,
od_chaser_during_od_avenger,special,OD Chaser (During OD Avenger),OD勇往直前,236KK>P,12,12-21,16,D,-6,SA2,1300,Starter scaling 50%,0,-5000,-5000,1250,High,,
impaler_during_avenger,special,Impaler (During Avenger),穿刺者,236K>K,13,13,22,D,-8,,1200,,2200,-4000,-5000,1200,Mid,5 frames of recovery added when the attack misses,攻击挥空+5f收招
od_impaler_during_od_avenger,special,OD Impaler (During OD Avenger),OD穿刺者,236KK>K,13,13,19,D,-3,,1200,Starter scaling 50%,0,-4000,-5000,1250,Mid,,
l_rising_uppercut_l,special,L Rising Uppercut L,上升勾拳（轻）,623LP,5,5-14,22+12 frame(s) after landing,D,-27,SA3,*900,,2000,-4000,-5000,800,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 14 Considered airborne from frames 8 - 36 * Does 800 individual damage from the 3rd active frame and on,1-14帧对空无敌，8-36帧浮空，第三段攻击造成800伤害
m_rising_uppercut_m,special,M Rising Uppercut M,上升勾拳（中）,623MP,6,6-15,24+12 frame(s) after landing,D,-29,SA3,*1000,,2000,-4000,-5000,800,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 8 Considered airborne from frames 9 - 39 * Does 800 individual damage from the 3rd active frame and on,1-8帧对空无敌，9-39帧浮空，第三段攻击造成800伤害
h_rising_uppercut_h,special,H Rising Uppercut H,上升勾拳（重）,623HP,9,9-18,25+15 frame(s) after landing,D,-33,SA3,*1200,,2000,-4000,-5000,800,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 9 Considered airborne from frames 11 - 43 * Does 800 individual damage from the 3rd active frame and on,1-9帧对空无敌，11-43帧浮空，第三段攻击造成800伤害
od_rising_uppercut,special,OD Rising Uppercut,OD上升勾拳,623PP,6,6-15,35+15 frame(s) after landing,D,-40,,1400,,0,-2000,0,1000,High,Completely invincible from frames 1 - 10 Considered airborne from frames 8 - 50 Can only transition to Slam Dunk on hit,1-10帧无敌，8-50帧浮空，第三段攻击造成800伤害
slam_dunk_after_an_od_rising_uppercut,special,Slam Dunk (After an OD Rising Uppercut),灌篮,623PP>PP,16,16-18,14+16 frame(s) after landing,D,,,600,,0,-4000,0,700,Mid,Consumes 10000 of the Drive gauge on activation.,额外消耗一格斗气
sa1_vulcan_blast,super,SA1 Vulcan Blast,伏尔甘爆裂,236236P,6,,108 total frames,D,-29,,2000,,0,-2500,-5000,0,High - Projectile,Invincible to strikes and throws from frames 1 - 6 Minimum guaranteed damage is 30% Values do not change on counter or Punish Counter,1-6帧打投无敌，保底修正30%，伤害不会随打康类型改变
sa2_eraser,super,SA2 Eraser,蒸发暗令,214214P,5,5-7,51,D,-29,,2800,,0,-5000,-10000,0,High,Completely invincible from frames 1 - 7 Transitions to full attack after the 2nd hit Minimum guaranteed damage is 40% Values do not change on counter or Punish Counter,1-7帧无敌，只有第二段攻击命中才会过渡到后续攻击，保底修正40%，伤害不会随打康类型改变
sa3_pale_rider,super,SA3 Pale Rider,苍白骑士,236236K,10,10-13,92,D,-42,,4000,*Immediate scaling 10%,0,-7500,-15000,0,High,"Start up changes depending on the distance from the opponent When activated from close range Start up is 10 frames, and completely invincible from frames 1 - 13 When activated from furthest possible range Start up is 27 frames, and completely invincible from frames 1 - 13 Minimum guaranteed damage is 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves",发动帧会根据对手的距离改变，近距离时，10帧发动，1-13帧无敌，最远距离时，发动帧27帧，1-13帧无敌。保底修正50%，伤害不会随打康种类改变，保底修正50%。只能取消必杀
ca_pale_rider_when_under_25_vitality,super,CA Pale Rider (when under 25% vitality),苍白骑士,236236K,10,10-13,92,D,-42,,4500,*Immediate scaling 10%,0,-10000,-20000,0,High,"Start up changes depending on the distance from the opponent When activated from close range Start up is 10 frames, and completely invincible from frames 1 - 13 When activated from furthest possible range Start up is 27 frames, and completely invincible from frames 1 - 13 Minimum guaranteed damage is 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves",发动帧会根据对手的距离改变，近距离时，10帧发动，1-13帧无敌，最远距离时，发动帧27帧，1-13帧无敌。保底修正50%，伤害不会随打康种类改变，保底修正50%。只能取消必杀
sweeper_when_near_opponent_l_l,throw,Sweeper (When near opponent) L L,扫摔,LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
scrapper_when_near_opponent_l_l,throw,Scrapper (When near opponent) L L,拳击手,4LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
forward_dash,common,Forward Dash,前前,66,,,19 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,23 total frames,,,,0,,0,0,0,0,,Invincible to throws from frame 1 to frame 15.,第1-15帧对投无敌
drive_impact_muzzle_flash_h_h,common,Drive Impact: Muzzle Flash H H,迸放：枪口焰,HPHK,26,26-27,35,D,-3,,800,Starter scaling 20%,0,-5000,-15000,0,High,"Super Armor for 2 hits from frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall Properties change to the following when the attack lands as a Punish Counter, or after the Super Armor absorbs a hit: - Produces a crumple stun if the opponent is standing on the ground - Forces a spinning knockdown when hitting a mid-air opponent - Super Art gauge increases by 3000",第1-27帧两次打击霸体，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_battering_ram_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Battering Ram (When blocking or during a successful Drive Parry) H H,斗反（格挡）：破城槌,6HPHK,20,20-22,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible from frames 1 - 22 5 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_battering_ram_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Battering Ram (During knockdown recovery) H H,斗反（起身）：破城槌,6HPHK,18,18-20,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 5 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
drive_parry_m_m,common,Drive Parry M M,蓝防,MPMK,1,[*2] 1-12,33,,,*1,0,,0,0,0,0,,*1 Can be canceled from the 4th frame via Drive Rush *2 Parry hitbox is extended for as long as the buttons are held Only blocks can be performed during the recovery period Always in Punish Counter state during execution.,1，从第4帧开始能被绿冲取消；2，蓝防判定会随着按钮的时间延长，但是在蓝防的收招动作中仅有格挡能够取消蓝防的收招，在蓝防动作的持续中，只要被攻击命中就必定为确反康
perfect_parry_strike_block_direction_m_m,common,Perfect Parry (strike) Block Direction M M,完美精防（打击）,4/1MPMK,1,,1,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame. (For high and overhead attacks, the player must press the direction away from the opponent. For low attacks, down and back) If no direction is inputted the result will be a regular parry with an additional Drive increase of 3000. Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，（对上段/中段攻击，需同时输入后，对下段攻击需同时输入下后）。如果没有输入任何方向，则判定为普通蓝防，但额外增加3000点斗气槽回复。完美精防结束后获得5f的无敌帧（如果持续按住蓝防则不获得）。被完美精防的一方在动作结束前不能取消招式，且如果在动作结束前被击中则一定是确反康
perfect_parry_projectile_m_m,common,Perfect Parry (projectile) M M,完美精防（波动）,MPMK,1,,10,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame No screen freeze occurs. The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，不会出现屏幕冻结特效，被精防波动的一方不能取消动作，且在动作结束前被命中一定会出确反康
parry_drive_rush_during_a_drive_parry,common,Parry Drive Rush (During a Drive Parry),绿冲,MPMK>66,,,45 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 10th frame * Can be canceled into an attack on the 9th frame of the move Can be canceled into actions other than a parry from the 24th frame,第1-10帧出现屏幕冻结特效，第9帧开始能够被攻击动作取消，第24帧开始能被除了蓝防以外的任何动作取消
cancel_drive_rush_while_connecting_with_a_specialcancelable_move_m_m,common,Cancel Drive Rush (While connecting with a special-cancelable move) ( ) M M,绿冲取消,MPMK/66,,,46 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 9th frame * Can be canceled into an attack from the 10th frame of the move Can be canceled into actions other than a parry from the 25th frame,第1-9帧出现屏幕冻结特效，第10帧开始可以被攻击动作取消，第25帧开始可以被除了蓝防以外的任何动作取消
