id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
wild_nail_h,normal,Wild Nail,野兽蜂爪,6MP,18,18-21,31,D,-15,*,1100,Starter scaling 20%,3000,-6000,-10000,1000,High,* Can transition to Coward Crouch between frames 33 - 34 Properties change to the following when the attack lands as a Punish Counter: - Produces a crumple stun if the opponent is standing on the ground - Forces a floor bound if the attack hits a mid-air opponent,第33-34帧可以接胆怯附身，打到确反康时攻击性质变化：1，如果对手在地面，打出崩防硬直；2如果对手在空中，打出弹地效果。
amazon_river_run_h,normal,Amazon River Run,亚马逊河流冲,3MP,14,14-23,22,D,-18,,1000,,2000,-4000,-7000,1000,Low,Forces a Hard Knockdown on Punish Counter,确反康强制倒地
coward_crouch,special,Coward Crouch,胆怯附身,2PP,,,98 total frames,,,,0,,0,0,0,0,,"Hold down on the stick during the move to continue the technique for 48 more frames During the crouch, press up on the stick to cancel the technique Can transition to Surprise Forward Hop or Surprise Backward Hop from frames 18 - 111 (longest time)",按住方向键增加48帧动作持续时间，8可以取消动作。最长持续时间下，第8-111帧可以取消惊乍前/后跳
wild_lift_during_coward_crouch,special,Wild Lift (During Coward Crouch),野兽上跳,2PP>P,8,8-14,31,D,-21,,600,,1000,-3000,-4000,500,High,,
raid_jump_during_coward_crouch,special,Raid Jump (During Coward Crouch),突袭跳,2PP>K,,,43+12 frame(s) after landing,,,,0,,0,0,0,0,,Considered airborne from frames 9 - 43 Can be canceled from mid-air normal attacks or special moves from frames 15 - 43,9-43帧浮空，第15-43帧时可以被任意空中攻击取消
surprise_forward_hop,speical,Surprise Forward Hop,惊乍前跳,6KKK,,,27 total frames,,,,0,,0,0,0,0,,Can be canceled into any special-canceable normal or unique attack,可以被任何能被取消的拳脚取消
surprise_back_hop,special,Surprise Back Hop,惊乍后跳,4KKK,,,32 total frames,,,,0,,0,0,0,0,,Considered airborne from frames 11 - 21 Can be canceled into any special-canceable normal or unique attack,11-21帧浮空，可以被任何能被取消的拳脚取消
electric_thunder,special,Electric Thunder,雷霆放电,214P,10,10-21,17,D,-3,SA3,800,,2000,-2000,-5000,1000,High,Hold down the button to continue that attack,按住连续攻击
lightning_beast_electric_thunder,special,[Lightning Beast] Electric Thunder,SA2时雷霆放电,214P,10,10-21,17,D,-3,SA3,900,,2000,-2000,-5000,0,High,Hold down the button to continue that attack,按住连续攻击
od_electric_thunder,special,OD Electric Thunder,OD雷霆放电,214PP,10,10-21,17,D,4,SA2,1000,,0,-4000,-5000,1000,High,Hold down the button to continue that attack,按住连续攻击
lightning_beastod_electric_thunder,special,[Lightning Beast]OD Electric Thunder,SA2时OD雷霆放电,214PP,10,10-21,17,D,4,SA2,1100,,0,-4000,-5000,0,High,Hold down the button to continue that attack,按住连续攻击
l_rolling_attack_l,special,Rolling Attack,回旋撞（轻）,[4]6LP,10,10-20,11,D,-23,SA3,1000,,2000,-7500,-5000,1000,High,Considered airborne from frames 10 - 23,10-23帧浮空
lightning_beast_l_rolling_attack_l,special,[Lightning Beast] Rolling Attack,SA2时回旋撞（轻）,[4]6LP,10,10-20,11,D,-21,SA3,1100,Starter scaling 10% Immediate scaling 10%,2000,-7500,-5000,0,High,Considered airborne from frames 10 - 23 Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon on hit or block,10-23帧浮空，消耗100点SA2槽，打防和打中都可以接回旋炮弹
m_rolling_attack_m,special,Rolling Attack,回旋撞（中）,[4]6MP,12,12-30,11,D,-23,SA3,1200,,2000,-7500,-5000,1000,High,Considered airborne from frames 12 - 23 Juggle state time is extended when attack hits for a Punish Counter. Can cancel into Level 3 Super Art until active frame 11,12-23帧浮空，打出确反康对手浮空硬直增加，打击帧之前（1-11f）时都可以取消SA3
lightning_beast_m_rolling_attack_m,special,[Lightning Beast] Rolling Attack,SA2时回旋撞（中）,[4]6MP,12,12-30,11,D,-21,SA3,1300,Starter scaling 10% Immediate scaling 10%,2000,-7500,-5000,0,High,Considered airborne from frames 12 - 23 Consumes 100 of the Super Art 2 timer Juggle state time is extended when attack hits for a Punish Counter. Can transition to Rolling Cannon on hit or block,12-23帧浮空，消耗100点SA2槽，打出确反康对手浮空硬直增加，打防和打中都可以接回旋炮弹
h_rolling_attack_h,special,Rolling Attack,回旋撞（重）,[4]6HP,22,22-41,26,D,-15,SA3,1300,Starter scaling 20%,2000,-10000,-5000,1000,High,Considered airborne from frames 20 - 42 Juggle state time is extended when attack hits for a Punish Counter. Can cancel into Level 3 Super Art until active frame 6,20-42帧浮空，打出确反康对手浮空硬直增加，打击帧之前（1-6f）时都可以取消SA3
lightning_beast_h_rolling_attack_h,special,[Lightning Beast] Rolling Attack,SA2时回旋撞（重）,[4]6HP,22,22-41,26,D,-21,SA3,1400,Starter scaling 20% Immediate scaling 10%,2000,-10000,-5000,0,High,Considered airborne from frames 20 - 42 Consumes 100 of the Super Art 2 timer Juggle state time is extended when attack hits for a Punish Counter. Can transition to Rolling Cannon on hit or block,20-42帧浮空，消耗100点SA2槽，打出确反康对手浮空硬直增加，打防和打中都可以接回旋炮弹
od_rolling_attack,special,OD Rolling Attack,OD回旋撞,[4]6PP,18,18-39,17,D,-7,SA2,800,Starter scaling 20%,0,-10000,-5000,1000,High,Considered airborne from frames 18 - 41 Can cancel into Level 3 Super Art until active frame 2,18-41帧浮空，打击帧之前（1-2f）时可以取消SA3
lightning_beast_od_rolling_attack,special,[Lightning Beast] OD Rolling Attack,SA2时OD回旋撞,[4]6PP,18,18-39,17,D,-7,,900,Starter scaling 20%,0,-10000,-5000,0,High,Considered airborne from frames 18 - 40 Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon on hit or block,18-40帧浮空，消耗100点SA2槽，打防和打中都可以接回旋炮弹
l_vertical_rolling_attack_l,special,Vertical Rolling Attack,上冲回旋撞（轻）,[2]8LK,8,8-27,31+17 frame(s) after landing,D,-27,,1200,,2000,-4000,-5000,1000,High,Considered airborne from frames 6 - 57 Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 8 - 26,8-16帧对空无敌，6-57帧浮空状态
lightning_beast_l_vertical_rolling_attack_l,special,[Lightning Beast] Vertical Rolling Attack,SA2时OD上冲回旋撞（轻）,[2]8LK,8,8-27,31+17 frame(s) after landing,D,-27,,1300,Starter scaling 10% Immediate scaling 10%,2000,-4000,-5000,0,High,Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon on hit or block Considered airborne from frames 6 - 57 Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 8 - 26,8-16帧对空无敌，6-57帧浮空状态，消耗100点SA2槽
m_vertical_rolling_attack_m,special,Vertical Rolling Attack,上冲回旋撞（中）,[2]8MK,8,8-27,31+17 frame(s) after landing,D,-27,,1300,,2000,-4000,-5000,1000,High,Considered airborne from frames 6 - 57 Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 8 - 26,8-16帧对空无敌，6-57帧浮空状态
lightning_beast_m_vertical_rolling_attack_m,special,[Lightning Beast] Vertical Rolling Attack,SA2时OD上冲回旋撞（中）,[2]8MK,8,8-27,31+17 frame(s) after landing,D,-27,,1400,Starter scaling 10% Immediate scaling 10%,2000,-4000,-5000,0,High,Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon on hit or block Considered airborne from frames 6 - 57 Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 8 - 26,8-16帧对空无敌，6-57帧浮空状态，消耗100点SA2槽
h_vertical_rolling_attack_h,special,Vertical Rolling Attack,上冲回旋撞（重）,[2]8HK,8,8-27,31+17 frame(s) after landing,D,-27,,1400,,2000,-4000,-5000,1000,High,Considered airborne from frames 6 - 57 Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 8 - 26,8-16帧对空无敌，6-57帧浮空状态
lightning_beast_h_vertical_rolling_attack_h,special,[Lightning Beast] Vertical Rolling Attack,SA2时上冲回旋撞（重）,[2]8HK,8,8-27,31+17 frame(s) after landing,D,-27,,1500,Starter scaling 10% Immediate scaling 10%,2000,-4000,-5000,0,High,Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon on hit or block Considered airborne from frames 6 - 57 Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 8 - 26,8-16帧对空无敌，6-57帧浮空状态，消耗100点SA2槽
od_vertical_rolling_attack,special,OD Vertical Rolling Attack,OD上冲回旋撞,[2]8KK,7,7-22,31+17 frame(s) after landing,D,-40,,1600,,0,-4000,0,1000,High,Considered airborne from frames 4 - 53 Completely invincible to attacks from frames 1 - 10,1-10帧无敌，4-53帧浮空状态
lightning_beast_od_vertical_rolling_attack,special,[Lightning Beast] OD Vertical Rolling Attack,SA2时上冲回旋撞,[2]8KK,7,7-22,31+17 frame(s) after landing,D,-40,,1750,Starter scaling 40% Immediate scaling 10%,0,-4000,0,1000,High,Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon on hit or block Considered airborne from frames 4 - 53 Completely invincible to attacks from frames 1 - 10,1-10帧无敌，4-53帧浮空状态，消耗100点SA2槽
l_backstep_rolling_attack_l,special,Backstep Rolling Attack,后翻回旋撞（轻）,63214LK,41,41-until landing,5 frame(s) after landing,9,3,,1000,,2000,-8000,-5000,1000,High,,
lightning_beast_l_backstep_rolling_attack_l,special,[Lightning Beast] Backstep Rolling Attack,SA2时后翻回旋撞,63214LK,41,41-until landing,5 frame(s) after landing,9,3,,1100,Starter scaling 10% Immediate scaling 10%,2000,-8000,-5000,0,High,Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon on hit or block,消耗100点SA2槽，打防和打中都可以接回旋炮弹
m_backstep_rolling_attack_m,special,Backstep Rolling Attack,后翻回旋撞（中）,63214MK,41,41-until landing,5 frame(s) after landing,8,2,,1000,,2000,-8000,-5000,1000,High,,
lightning_beast_m_backstep_rolling_attack_m,special,[Lightning Beast] Backstep Rolling Attack,SA2时后翻回旋撞（中）,63214MK,41,41-until landing,5 frame(s) after landing,8,2,,1100,Starter scaling 10% Immediate scaling 10%,2000,-8000,-5000,0,High,Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon on hit or block,消耗100点SA2槽，打防和打中都可以接回旋炮弹
h_backstep_rolling_attack_h,special,Backstep Rolling Attack,后翻回旋撞（重）,63214HK,41,41-until landing,5 frame(s) after landing,8,4,,1000,,2000,-8000,-5000,1000,High,,
lightning_beast_h_backstep_rolling_attack_h,special,[Lightning Beast] Backstep Rolling Attack,SA2时后翻回旋撞（重）,63214HK,41,41-until landing,5 frame(s) after landing,8,4,,1100,Starter scaling 10% Immediate scaling 10%,2000,-8000,-5000,0,High,Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon on hit or block,消耗100点SA2槽，打防和打中都可以接回旋炮弹
od_backstep_rolling_attack,special,OD Backstep Rolling Attack,OD后翻回旋撞,63214KK,8,8-66,4 frame(s) after landing,10,6,SA2,1000,,0,-10000,-5000,1000,High,First attack produces a juggle state knockdown Can be canceled into Level 2 or 3 Super Art until the 3rd active frame of the first attack,第一段攻击产生浮空硬直。直到第三段攻击前可以被SA2和SA3取消
lightning_beast_od_backstep_rolling_attack,special,[Lightning Beast] OD Backstep Rolling Attack,SA2时OD后翻回旋撞,63214KK,8,8-66,4 frame(s) after landing,10,6,SA2,1200,Starter scaling 10% Immediate scaling 10%,0,-10000,-5000,0,High,First attack produces a juggle state knockdown Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon when the rotating part hits or is blocked,第一段攻击产生浮空硬直，消耗100点SA2槽，直到第三段攻击前可以被SA2和SA3取消
l_aerial_rolling_attack_during_a_jump_l,special,Aerial Rolling Attack (During a jump),空中回旋撞（轻）,J>[4]6LP,13,13-until landing,17 frame(s) after landing,D,,,1000,,2000,-4000,-5000,1000,High,Has cross-up attack properties,有逆向判定
lightning_beast_l_aerial_rolling_attack_during_a_jump_l,special,[Lightning Beast] Aerial Rolling Attack (During a jump),SA2时空中回旋撞（轻）,J>[4]6LP,13,13-until landing,17 frame(s) after landing,D,,,1100,Starter scaling 10% Immediate scaling 10%,2000,-4000,-5000,0,High,Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon on hit or block Has cross-up attack properties,消耗100点SA2槽，有逆向判定，打防和打中都可以接回旋炮弹
m_aerial_rolling_attack_during_a_jump_m,special,Aerial Rolling Attack (During a jump),空中回旋撞（中）,J>[4]6MP,13,13-until landing,17 frame(s) after landing,D,,,1000,,2000,-4000,-5000,1000,High,Has cross-up attack properties,有逆向判定
lightning_beast_m_aerial_rolling_attack_during_a_jump_m,special,[Lightning Beast] Aerial Rolling Attack (During a jump),SA2时空中回旋撞（中）,J>[4]6MP,13,13-until landing,17 frame(s) after landing,D,,,1100,Starter scaling 10% Immediate scaling 10%,2000,-4000,-5000,0,High,Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon on hit or block Has cross-up attack properties,消耗100点SA2槽，有逆向判定，打防和打中都可以接回旋炮弹
h_aerial_rolling_attack_during_a_jump_h,special,Aerial Rolling Attack (During a jump),空中回旋撞（重）,J>[4]6HP,13,13-until landing,17 frame(s) after landing,D,,,1000,,2000,-4000,-5000,1000,High,Has cross-up attack properties,有逆向判定
lightning_beast_h_aerial_rolling_attack_during_a_jump_h,special,[Lightning Beast] Aerial Rolling Attack (During a jump),SA2时空中回旋撞（重）,J>[4]6HP,13,13-until landing,17 frame(s) after landing,D,,,1100,Starter scaling 10% Immediate scaling 10%,2000,-4000,-5000,0,High,Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon on hit or block Has cross-up attack properties,消耗100点SA2槽，有逆向判定，打防和打中都可以接回旋炮弹
od_aerial_rolling_attack_during_a_jump,special,OD Aerial Rolling Attack (During a jump),OD空中回旋撞,J>[4]6PP,13,13-until landing,15 frame(s) after landing,D,,,1200,,0,-4000,-5000,1300,High,Has cross-up attack properties,有逆向判定
lightning_beast_od_aerial_rolling_attack_during_a_jump,special,[Lightning Beast] OD Aerial Rolling Attack (During a jump),SA2时空中回旋撞,J>[4]6PP,13,13-until landing,10 frame(s) after landing,D,,,1400,Starter scaling 10% Immediate scaling 10%,0,-4000,-5000,0,High,Consumes 100 of the Super Art 2 timer Can transition to Rolling Cannon on hit or block Has cross-up attack properties,消耗100点SA2槽，有逆向判定，打防和打中都可以接回旋炮弹
l_wild_hunt_when_near_opponent_l,special,Wild Hunt (When near opponent),野兽捕猎摔（轻）,236LK,34,34-36,57,D,,,1600,,5000,0,-10000,3000,Throw,Considered airborne from frames 9 - 26,第9-26帧时为浮空状态
m_wild_hunt_when_near_opponent_m,special,Wild Hunt (When near opponent),野兽捕猎摔（中）,236MK,39,39-41,57,D,,,1700,,5000,0,-10000,3000,Throw,Considered airborne from frames 14 - 36,第14-36帧时为浮空状态
h_wild_hunt_when_near_opponent_h,special,Wild Hunt (When near opponent),野兽捕猎摔（重）,236HK,43,43-45,57,D,,,1800,,5000,0,-10000,3000,Throw,Considered airborne from frames 18 - 36,第18-36帧时为浮空状态
od_wild_hunt_when_near_opponent,special,OD Wild Hunt (When near opponent),OD野兽捕猎摔,236KK,32,32-34,57,D,,,2000,,0,0,-10000,3000,Throw,Considered airborne from frames 9 - 36,第9-36帧时为浮空状态
blankachan_bomb,special,Blanka-chan Bomb,小布兰卡炸弹,22P,,,50 total frames,,,,0,Starter scaling 20% Combo scaling 20%,0,0,0,0,,Disappears 1000 frames after landing on the ground Works as a projectile attack when activated by any special moves that produces electricity or comes in contact with a Super Art until the 1000th frame The trajectory of the thrown doll changes if it touches the edge of the screen,释放1000帧后消失，被带电必杀技或者超级必杀技激活时判定为波动判定，板边小布兰卡轨迹会发生变化
blankachan_bomb_activated,specialspecial,Blanka-chan Bomb (Activated) -,小布兰卡炸弹（激活）,,36,,,D,,,800,Starter scaling 20% Combo scaling 20%,2000,-4000,-3000,1150,Projectile,Start up value is upon being activated,发动帧取决于激活时间
od_blankachan_bomb_activated,special,OD Blanka-chan Bomb (Activated) -,OD小布兰卡炸弹（激活）,,36,,,D,,,1200,Starter scaling 20% Combo scaling 20%,800,-1000,-5000,450,Projectile,Start up value is upon being activated,发动帧取决于激活时间
rolling_cannon_during_lightning_beastwhen_performing_a_rollingtype_special_move_press_any_direction,special,"Rolling Cannon (During Lightning Beast)(When performing a rolling-type special move, press any direction)",回旋炮弹,[4]6>(any direction)P,3,3-27,9 frames of recovery upon landing,D,,,400,,1000,-1000,-2000,0,High,Can transition into any Rolling-style attack a maximum of 3 times,最大可以接三次回旋攻击
sa1_shout_of_earth,super,SA1 Shout of Earth,大地狂啸,236236P,8,8-16,78 total frames,D,-29,,2000,,0,-2500,-5000,0,Projectile,Invincible to strikes and throws from frames 1 - 9 Minimum guaranteed damage is set to 30% Values do not change on counter or Punish Counter,1-9帧打投无敌，最低修正30%，伤害不会因为打康类型改变
lightning_beast_sa1_shout_of_earth,super,[Lightning Beast] SA1 Shout of Earth,SA2时 大地狂啸,236236P,8,8-16,78 total frames,D,-29,,2200,,0,-2500,-5000,0,Projectile,Invincible to strikes and throws from frames 1 - 9 Minimum guaranteed damage is set to 30% Values do not change on counter or Punish Counter,1-9帧打投无敌，最低修正30%，伤害不会因为打康类型改变
sa2_lightning_beast,super,SA2 Lightning Beast,电光猛兽,214214P,,,10 total frames,,,,0,Immediate scaling 10%,0,0,0,0,,Super Art 2 timer is set to 1500 Changes the properties of special moves except for Wild Hunt while active Allows any Rolling-type attack to cancel into Rolling Cannon while active Allows the following attacks to be cancel into without any directional charge - Rolling Attack - Vertical Rolling Attack - Aerial Rolling Attack,SA2槽总共1500，改变野兽捕猎摔的性质。允许任何回旋攻击取消回旋炮弹，SA2作用时任何回旋攻击不用蓄力
sa3_ground_shave_cannonball,super,SA3 Ground Shave Cannonball,掠地加农弹,236236K,10,10-12,61,D,-46,,4000,*Immediate scaling 10％,0,-7500,-15000,0,High,Completely invincible from frames 1 - 12 Considered airborne from frames 2 - 12 Minimum guaranteed damage is set to 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves,1-12帧无敌，2-12帧浮空，最低修正50%，伤害不会因为打康类型改变。只能取消必杀技
ca_ground_shave_cannonball_when_under_25_vitality,super,CA Ground Shave Cannonball (when under 25% vitality),CA掠地加农弹,236236K,10,10-12,61,D,-46,,4500,*Immediate scaling 10％,0,-10000,-20000,0,High,Completely invincible from frames 1 - 12 Considered airborne from frames 2 - 12 Minimum guaranteed damage is set to 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves,1-12帧无敌，2-12帧浮空，最低修正50%，伤害不会因为打康类型改变。只能取消必杀技
wild_fang_when_near_opponent_l_l,throw,Wild Fang (When near opponent),野兽獠牙,LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
jungle_flip_when_near_opponent_l_l,throw,Jungle Flip (When near opponent),丛林翻滚,4LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
wild_bites_during_a_jump_when_near_opponent_l_l,throw,Wild Bites (During a jump) (When near opponent),野兽啃咬,J>LPLK,5,5-7,,D,,,1200,,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
forward_dash,common,Forward Dash,前前,66,,,19 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,23 total frames,,,,0,,0,0,0,0,,Invincible to throws from frame 1 to frame 15.,第1-15帧对投无敌
drive_impact_wild_scratch_h_h,common,Drive Impact: Wild Scratch,迸放：野兽抓袭,HPHK,26,26-27,35,D,-3,,800,Starter scaling 20%,0,-5000,-15000,0,High,"Super Armor for 2 hits from frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall Properties change to the following when the attack lands as a Punish Counter, or after the Super Armor absorbs a hit: - Produces a crumple stun if the opponent is standing on the ground - Forces a spinning knockdown when hitting a mid-air opponent - Super Art gauge increases by 3000",第1-27帧两次打击霸体，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_quick_rolling_attack_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Quick Rolling Attack (When blocking or during a successful Drive Parry),斗反（防守时）：快速回旋撞,6HPHK,20,20-22,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 22 5 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_quick_rolling_attack_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Quick Rolling Attack (During knockdown recovery),斗反（倒地时）：快速回旋撞,6HPHK,18,18-20,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 5 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
drive_parry_m_m,common,Drive Parry,蓝防,MPMK,1,[*2] 1-12,33,,,*1,0,,0,0,0,0,,*1 Can be canceled from the 4th frame via Drive Rush *2 Parry hitbox is extended for as long as the buttons are held Only blocks can be performed during the recovery period Always in Punish Counter state during execution.,1，从第4帧开始能被绿冲取消；2，蓝防判定会随着按钮的时间延长，但是在蓝防的收招动作中仅有格挡能够取消蓝防的收招，在蓝防动作的持续中，只要被攻击命中就必定为确反康
perfect_parry_strike_block_direction_m_m,common,Perfect Parry (strike) Block Direction,完美精防（打击）,4/1MPMK,1,,1,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame. (For high and overhead attacks, the player must press the direction away from the opponent. For low attacks, down and back) If no direction is inputted the result will be a regular parry with an additional Drive increase of 3000. Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，（对上段/中段攻击，需同时输入后，对下段攻击需同时输入下后）。如果没有输入任何方向，则判定为普通蓝防，但额外增加3000点斗气槽回复。完美精防结束后获得5f的无敌帧（如果持续按住蓝防则不获得）。被完美精防的一方在动作结束前不能取消招式，且如果在动作结束前被击中则一定是确反康
