id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
crouching_heavy_kick_h,normal,Crouching Heavy Kick H,下重脚,2HK,9,9-15,28,D,-11,,800,,3000,-2000,-5000,1000,*Low,"Knockdown time extended when the attack lands as a Punish Counter, and changes to Hard Knockdown Forces a juggle state when hitting a mid-air opponent * 1 frames of recovery added when the attack is blocked *Second attack is considered a high attack only when the first attack is blocked",确反康强制倒地，且倒地时间增加。击中空中对手造成浮空硬直。被防+1f收招，当第一段攻击被格挡时，第二段攻击才被视为上段
jumping_light_punch_during_a_jump_l,normal,Jumping Light Punch (During a jump) L,跳轻拳,J>LP,5,5-13,3 frame(s) after landing,,,,300,,500,-1500,-2000,300,Mid,Has cross-up attack properties,有逆向判定
jumping_light_kick_during_a_jump_l,normal,Jumping Light Kick (During a jump) L,跳轻脚,J>LK,6,6-11,3 frame(s) after landing,,,,300,,500,-1500,-2000,300,Mid,,
jumping_medium_punch_during_a_jump_m,normal,Jumping Medium Punch (During a jump) M,跳中拳,J>MP,7,7-10,3 frame(s) after landing,,,C,700,,1000,-2500,-4000,500,Mid,Forces a juggle state when hitting a mid-air opponent,击中空中对手造成浮空硬直
jumping_medium_kick_during_a_jump_m,normal,Jumping Medium Kick (During a jump) M,跳中脚,J>MK,7,7-12,3 frame(s) after landing,,,,500,,1000,-2500,-4000,500,Mid,Has cross-up attack properties,有逆向判定
jumping_heavy_punch_during_a_jump_h,normal,Jumping Heavy Punch (During a jump) H,跳重拳,J>HP,10,10-15,3 frame(s) after landing,,,,800,,2000,-4000,-5000,1000,Mid,Forces a slam knockdown when hitting a mid-air opponent,击中空中对手造成砸地倒地
jumping_heavy_kick_during_a_jump_h,normal,Jumping Heavy Kick (During a jump) H,跳重脚,J>HK,8,8-19,3 frame(s) after landing,,,,800,,2000,-4000,-2500,2000,MidMid,Forces a juggle state when hitting a mid-air opponent,击中空中对手造成浮空硬直
tensei_kick,normal,Tensei Kick,天晴腿,2KK,9,9-11,22,D,-8,,600,Starter scaling 20%,1000,-2500,-4000,700,High,Can only be canceled into a jump if the attack hits,只有在攻击命中时才能取消跳
phantom_sway2_h_h,targetcombo,Phantom Sway(2) H H,幻醉舞,2HK>5HK,12,12-14,43,D,-28,,500,,2000,-3000,-7000,1000,High,,
phantom_sway3_h_h,targetcombo,Phantom Sway(3) H H,幻醉舞（喝酒派生）,2HK>5HK>P,,,60 total frames,,,,0,,0,0,0,0,,"Adds 1 Drink level at frame 56 Recovers 2500 Drive Gauge when Drink level is 3 or under If Drink Level is at 4, recovers 10,000 Drive Gauge",第56帧加一酒，三酒及以下恢复2500点斗气槽。四酒回复10000点斗气槽
falling_star_kick_m,normal,Falling Star Kick M,落星腿,6MK,22,22-24,20,1,-3,,600,,1000,-2500,-4000,500,Mid,,
hermits_elbow_h,normal,Hermit's Elbow H,仙姑肘,4HP,18,18-21,20,1,-3,SA,800,,2000,-4000,-7000,1000,High,,
senei_kick_h,normal,Senei Kick H,旋影腿,6HK,16,16-18,20,3,-3,SA,900,,1000,-6000,-7000,500,High,,
bitter_strikes1_drink_level_1_or_higher_l,normal,Bitter Strikes(1) (Drink level 1 or higher) L,锐钟打（一酒以上）（一段）,5LP,5,5-7,9,2,-3,C,300,Starter scaling 20%,250,-500,-2000,300,High,Available at Drink Level 1 or higher,一酒或以上才能触发
bitter_strikes2_drink_level_1_or_higher_l_l,targetcombo,Bitter Strikes(2) (Drink level 1 or higher) L L,锐钟打（一酒以上）（二段）,5LP>5LK,6,6-7,16,-3,-8,,200,,250,-500,-2000,300,High,Available at Drink Level 1 or higher,一酒或以上才能触发
bitter_strikes3_drink_level_1_or_higher_l_l_m,targetcombo,Bitter Strikes(3) (Drink level 1 or higher) L L M,锐钟打（一酒以上）（三段）,5LP>5LK>5MP,8,8-10,21,-1,-10,C,500,,1000,-3000,-4000,500,High,Available at Drink Level 1 or higher * 2 frames of recovery added when the attack is blocked,一酒或以上才能触发。攻击被防+2f收招
full_moon_kick1_m,normal,Full Moon Kick(1) M,圆月腿（二酒以上）（一段）,6MK,22,22-24,20,1,-3,,600,,1000,-2500,-4000,500,Mid,,
full_moon_kick2_drink_level_2_or_higher_m_m,targetcombo,Full Moon Kick(2) (Drink level 2 or higher) M M,圆月腿（二酒以上）（二段）,6MK>5MK,15,15-24,28,D,-14,,400,,1000,-1500,-4000,600,High,Available at Drink Level 2 and higher,二酒或以上才能触发
full_moon_kick3_drink_level_2_or_higher_m_m,targetcombo,Full Moon Kick(3) (Drink level 2 or higher) M M,圆月腿（二酒以上）（三段）,6MK>5MK>P,,,61 total frames,,,,0,,0,0,0,0,,"Available at Drink Level 2 and higher Adds 1 Drink level at frame 54 Recovers 5000 Drive Gauge when Drink level is 3 or under If Drink Level is at 4, recovers 10,000 Drive Gauge",二酒或以上才能触发；第54帧加一酒，三酒以下回复5000点斗气，四酒回复10000点斗气
intoxicated_assault1_drink_level_3_or_higher_h,normal,Intoxicated Assault(1) (Drink level 3 or higher) H,酩酊袭（三酒以上）（一段）,4HP,18,18-21,21,1,-3,SA,800,,2000,-4000,-7000,1000,High,Available at Drink Level 3 or higher,三酒或以上才能触发
intoxicated_assault2_drink_level_3_or_higher_h_h,targetcombo,Intoxicated Assault(2) (Drink level 3 or higher) H H,酩酊袭（三酒以上）（二段）,4HP>5HP,21,21-24,20,1,-11,SA,600,,2000,-4000,-7000,1000,High,Available at Drink Level 3,三酒触发
intoxicated_assault3_drink_level_3_or_higher_h_h_h,targetcombo,Intoxicated Assault(3) (Drink level 3 or higher) H H H,酩酊袭（三酒以上）（三段）,4HP>5HP>5HK,21,21-23,37,D,-20,,800,,2000,-4000,-7000,1000,High,Available at Drink Level 3,三酒触发
ransui_haze1_drink_level_4_or_higher_h,normal,Ransui Haze(1) (Drink level 4 or higher) H,乱醉旋（四酒）（一段）,6HK,16,16-19,19,3,-3,,900,,1000,-6000,-7000,500,High,,
ransui_haze2_drink_level_4_or_higher_h_h,targetcombo,Ransui Haze(2) (Drink level 4 or higher) H H,乱醉旋（四酒）（两段）,6HK>4HK,,,75 total frames,,,,0,,0,0,0,0,,"Available at Drink Level 4 Transitions even when the attack misses During the attack, press an attack button with specific timing to change the transition attack Frames 6-25: Ransui Haze 1 Frames 31-55: Ransui Haze 2 Frames 64-80: Ransui Haze 3",四酒触发，即使攻击挥空依然能派生后续招式。最后一段派生根据输入时间可以有不同延迟：1，6-25帧输入，最速派生；2，31-55帧输入，延迟派生；3，64-80帧输入，最晚派生
ransui_haze3rd_hit_immediate_drink_level_4_or_higher_h_h,targetcombo,Ransui Haze(3rd hit / immediate) (Drink level 4 or higher) H H,乱醉旋（四酒）（三段）（最速）,6HK>4HK>P,15,15-18,28,D,-12,C,850,Combo scaling 20%,2000,-5000,-7000,1000,High,Available at Drink Level 4,四酒触发
ransui_haze3rd_hit_delayed_drink_level_4_or_higher_h_h,targetcombo,Ransui Haze(3rd hit / delayed) (Drink level 4 or higher) H H,乱醉旋（四酒）（三段）（延迟）,6HK>4HK>P,4,4-28,27,D,-9,C,1200,,4000,-11000,-7000,2000,High,Available at Drink Level 4,四酒触发
ransui_haze3rd_hit_longest_possible_delay_drink_level_4_or_higher_h_h,targetcombo,Ransui Haze(3rd hit / longest possible delay) (Drink level 4 or higher) H H,乱醉旋（四酒）（三段）（最大延迟）,6HK>4HK>P,,,52 total frames,,,,0,,0,0,0,0,,"Available at Drink Level 4 Recovers 10,000 Drive Gauge",四酒触发，回复10000点斗气槽
the_devil_inside,special,The Devil Inside,魔身,22P,,,50 total frames,,,,0,,0,0,0,0,,"Adds a Drink level on frame 49 If Drink level is already at 4, recovers 5,000 Drive Gauge Holding the button continues the action, and will only add to the Drink level for as long as the button is held When the button is held for only one level, the entire move is 97 frames Damage increases in line with Drink level, and new moves are available Damage scaling per Drin kLevel Drink Level 0: 90% Drink Level 1: 95% Drink Level 2: 100% Drink Level 3: 105% Drink Level 4: 110% * During The Devil's Song, damage is scaled to 105%",第49帧加一酒，如果四酒则回复5000点斗气。动作可以通过按住按钮持续。在按住按钮且只加一酒的情况下，动作持续97帧。角色伤害修正随喝酒层数线性递增：1，0酒：90%；2，1酒：95%；3，2酒：100；4，3酒：105%；5，四酒：110。SA2魔身状态下伤害修正为105%。
l_freeflow_strikes1_l,special,L Freeflow Strikes(1) L,流醉（轻）,236LP,13,13-14,24,-1,-6,SA3,350,,1500,-2500,-4000,300,High,,
drink_level_4l_freeflow_strikes1_l,special,[Drink level 4]L Freeflow Strikes(1) L,流醉（四酒）（轻）,236LP,13,13-26,19,1,-3,SA3,400,,3000,-5000,-8000,1000,High,Available at Drink Level 4,四酒触发
m_freeflow_strikes1_m,special,M Freeflow Strikes(1) M,流醉（中）,236MP,16,16-17,24,-1,-6,SA3,400,,1500,-2500,-4000,300,High,,
drink_level_4m_freeflow_strikes1_m,special,[Drink level 4]M Freeflow Strikes(1) M,流醉(四酒)（中）,236MP,16,16-29,19,1,-3,SA3,500,,3000,-5000,-8000,1000,High,Available at Drink Level 4,四酒触发
h_freeflow_strikes1_h,special,H Freeflow Strikes(1) H,流醉（重）,236HP,19,19-20,24,-1,-6,SA3,450,,1500,-2500,-4000,300,High,,
drink_level_4h_freeflow_strikes1_h,special,[Drink level 4]H Freeflow Strikes(1) H,流醉（四酒）（重）,236HP,19,19-32,19,1,-3,SA3,600,,3000,-5000,-8000,1000,High,Available at Drink Level 4,四酒触发
od_freeflow_strikes1,special,OD Freeflow Strikes(1),OD流醉,236PP,13,13-14,24,1,-3,SA2,450,Starter scaling 25% Combo scaling 20%,0,-2500,-4000,300,High,,
drink_level_4od_freeflow_strikes1,special,[Drink level 4]OD Freeflow Strikes(1),OD流醉（四酒）（二段）,236PP,13,16-26,19,3,-3,SA2,600,Starter scaling 25% Combo scaling 20%,0,-5000,-8000,1000,High,Available at Drink Level 4,四酒触发
l_freeflow_strikes2_l,special,L Freeflow Strikes(2) L,流醉拳（轻）（二段）,236LP>6P,13,13-14,28,-3,-13,,350,,1500,-2500,-4000,300,High,Can transition to following attacks even if this attack misses,攻击即使挥空也能派生后续
m_freeflow_strikes2_m,special,M Freeflow Strikes(2) M,流醉拳（中）（二段）,236MP>6P,16,16-17,28,-3,-11,,400,,1500,-2500,-4000,300,High,Can transition to following attacks even if this attack misses,攻击即使挥空也能派生后续
h_freeflow_strikes2_h,special,H Freeflow Strikes(2) H,流醉拳（重）（二段）,236HP>6P,19,19-20,28,-3,-9,,450,,1500,-2500,-4000,300,High,Can transition to following attacks even if this attack misses,攻击即使挥空也能派生后续
drink_level_4freeflow_strikes2,special,[Drink level 4]Freeflow Strikes(2),流醉拳（四酒）（二段）,236P>6P,15,15-23,27,-2,-10,,450,,1000,-3000,-4000,1000,High,Available at Drink Level 4,四酒触发
od_freeflow_strikes2,special,OD Freeflow Strikes(2),OD流醉拳（二段）,236PP>6P,13,13-14,28,-3,-9,,450,Starter scaling 25%,0,-2500,-4000,300,High,Can transition to following attacks even if this attack misses,攻击即使挥空也能派生后续
drink_level_4od_freeflow_strikes2,special,[Drink level 4]OD Freeflow Strikes(2),OD流醉拳（四酒）（二段）,236PP>6P,15,15-23,27,-2,-10,,500,Starter scaling 25%,0,-3000,-4000,1000,High,Available at Drink Level 4,四酒触发
l_freeflow_strikes3_l,special,L Freeflow Strikes(3) L,流醉拳（轻）（三段）,236LP>6P>6P,13,13-14,30,D,-17,SA3,550,Starter scaling 20%,1500,-2500,-4000,400,High,Can transition to following attacks even if this attack misses,攻击即使挥空也能派生后续
m_freeflow_strikes3_m,special,M Freeflow Strikes(3) M,流醉拳（中）（三段）,236MP>6P>6P,16,16-17,30,D,-15,SA3,600,Starter scaling 20%,1500,-2500,-4000,400,High,Can transition to following attacks even if this attack misses,攻击即使挥空也能派生后续
h_freeflow_strikes3_h,special,H Freeflow Strikes(3) H,流醉拳（重）（三段）,236HP>6P>6P,19,19-20,30,D,-13,SA3,650,Starter scaling 20%,1500,-2500,-4000,400,High,Can transition to following attacks even if this attack misses,攻击即使挥空也能派生后续
drink_level_4freeflow_strikes3,special,[Drink level 4]Freeflow Strikes(3),流醉拳（四酒）（三段）,236P>6P>6P,16,16-40,28,D,-14,SA3,600,Starter scaling 20%,1500,-4500,-4000,1400,High,Available at Drink Level 4,四酒触发
od_freeflow_strikes3,special,OD Freeflow Strikes(3),OD流醉拳（三段）,236PP>6P>6P,13,13-14,30,D,-13,SA2,750,Starter scaling 25%,0,-2500,-4000,400,High,Can transition to following attacks even if this attack misses,攻击即使挥空也能派生后续
drink_level_4od_freeflow_strikes3,special,[Drink level 4]OD Freeflow Strikes(3),流醉拳（四酒）（三段）,236PP>6P>6P,16,16-40,28,D,-14,SA2,700,Starter scaling 25%,0,-4500,-4000,900,High,Available at Drink Level 4,四酒触发
l_freeflow_kicks2_l,special,L Freeflow Kicks(2) L,流醉腿（轻）（两段）,236LP>6K,14,14-15,32,-7,-15,,250,,1000,-2500,-4000,300,High,,
m_freeflow_kicks2_m,special,M Freeflow Kicks(2) M,流醉腿（中）（两段）,236MP>6K,17,17-18,32,-7,-15,,300,,1000,-2500,-4000,300,High,,
h_freeflow_kicks2_h,special,H Freeflow Kicks(2) H,流醉腿（重）（两段）,236HP>6K,20,20-21,32,-7,-15,,300,,1000,-2500,-4000,300,High,,
od_freeflow_kicks2,special,OD Freeflow Kicks(2),OD流醉腿（两段）,236PP>6K,14,14-15,32,-7,-15,,350,,0,-2500,-4000,300,High,,
l_freeflow_kicks3_l,special,L Freeflow Kicks(3) L,流醉腿（轻）（三段）,236LP>6K>6K,18,18-19,64,D,-49,,450,,1000,-2500,-4000,400,High,"Adds one Drink level on frame 55 Recovers 5000 Drive Gauge when Drink level is 3 or under Recovers the Drive Gauge by 10,000 if the player is already at Drink level 4",第55帧加1酒，三酒以下回复5000点斗气槽，四酒回复10000点斗气槽
m_freeflow_kicks3_m,special,M Freeflow Kicks(3) M,流醉腿（中）（三段）,236MP>6K>6K,21,21-22,64,D,-49,,500,,1000,-2500,-4000,400,High,"Adds one Drink level on frame 59 Recovers 5000 Drive Gauge when Drink level is 3 or under Recovers the Drive Gauge by 10,000 if the player is already at Drink level 4",第59帧加1酒，三酒以下回复5000点斗气槽，四酒回复10000点斗气槽
h_freeflow_kicks3_h,special,H Freeflow Kicks(3) H,流醉腿（重）（三段）,236HP>6K>6K,24,24-25,64,D,-49,,550,,1000,-2500,-4000,400,High,"Adds one Drink level on frame 62 Recovers 5000 Drive Gauge when Drink level is 3 or under Recovers the Drive Gauge by 10,000 if the player is already at Drink level 4",第62帧加1酒，三酒以下回复5000点斗气槽，四酒回复10000点斗气槽
od_freeflow_kicks3,special,OD Freeflow Kicks(3),OD流醉腿（三段）,236PP>6K>6K,18,18-19,64,D,-49,,600,,0,-2500,-4000,400,High,"Adds one Drink level on frame 56 Recovers 5000 Drive Gauge when Drink level is 3 or under Recovers the Drive Gauge by 10,000 if the player is already at Drink level 4",第56帧加1酒，三酒以下回复5000点斗气槽，四酒回复10000点斗气槽
l_swagger_step_l,special,L Swagger Step L,醉疾步（轻）,214LP,17,17-25,17,D,-6,SA3,900,,2000,-4000,-5000,1000,High,,
m_swagger_step_m,special,M Swagger Step M,醉疾步（中）,214MP,20,20-28,17,D,-6,SA3,1000,,2000,-4000,-5000,1000,High,,
h_swagger_step_h,special,H Swagger Step H,醉疾步（重）,214HP,25,25-33,16,D,-3,SA3,1200,,2000,-4000,-5000,1000,High,,
od_swagger_step,special,OD Swagger Step,OD醉疾步,214PP,20,20-28,15,D,-1,SA2,1100,Starter scaling 20%,0,-4000,-5000,1000,High,Produces a wall splat on Punish Counter,确反康触发墙崩
l_arrow_kick_l,special,L Arrow Kick L,挽弓腿（轻）,623LK,5,5-50,52,D,-45,,1000,Starter scaling 30%,2000,-2000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 12 Will only transition to the 2nd hit and after when the first attack hits,1-12帧对空无敌，只有第一段攻击命中才会过渡到第二段攻击
m_arrow_kick_m,special,M Arrow Kick M,挽弓腿（中）,623MK,8,8-43,51,D,-43,,1200,,2000,-4000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 14 Will only transition to the 2nd hit and after when the first attack hits,1-14帧对空无敌，只有第一段攻击命中才会过渡到第二段攻击
h_arrow_kick_h,special,H Arrow Kick H,挽弓腿（重）,623HK,10,10-57,51,D,-43,,1400,,2000,-4000,-5000,1000,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 1 - 16 Will only transition to the 2nd hit and after when the first attack hits,1-16帧对空无敌，只有第一段攻击命中才会过渡到第二段攻击
od_arrow_kick,special,OD Arrow Kick,OD挽弓腿,623KK,6,6-51,53,D,-43,,1500,,0,-4000,0,1000,High,Completely invincible from frames 1 - 9 Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 10 - 12 The second hit and subsequent attacks only come out if the first attack hits,1-9帧无敌，10-12帧对空无敌。只有第一段攻击命中才会过渡到第二段攻击
l_luminous_dive_kick_drink_level_1_or_higherduring_a_forward_jump_l,special,L Luminous Dive Kick (Drink level 1 or higher)(During a forward jump) L,无影踢（一酒以上）（轻）,9>214LK,11,11-until landing,13 frame(s) after landing,D,,,1000,,1000,-2000,-4000,600,High,Available at Drink Level 1 and higher,一酒或以上触发
m_luminous_dive_kick_drink_level_1_or_higherduring_a_forward_jump_m,special,M Luminous Dive Kick (Drink level 1 or higher)(During a forward jump) M,无影踢（一酒以上）（中）,9>214MK,11,11-until landing,13 frame(s) after landing,D,,,1000,,1000,-2000,-4000,600,High,Available at Drink Level 1 and higher,一酒或以上触发
h_luminous_dive_kick_drink_level_1_or_higherduring_a_forward_jump_h,special,H Luminous Dive Kick (Drink level 1 or higher)(During a forward jump) H,无影踢（一酒以上）（重）,9>214HK,11,11-until landing,13 frame(s) after landing,D,,,1000,,1000,-2000,-4000,600,High,Available at Drink Level 1 and higher,一酒或以上触发
od_luminous_dive_kick_drink_level_1_or_higherduring_a_forward_jump,special,OD Luminous Dive Kick (Drink level 1 or higher)(During a forward jump),OD无影踢（一酒以上）,9>214KK,11,11-until landing,13 frame(s) after landing,D,,,800,Starter scaling 20% Immediate scaling 10%,0,-2000,-4000,800,High,Available at Drink Level 1 and higher,一酒或以上触发
l_bakkai_drink_level_2_or_higher_l,special,L Bakkai (Drink level 2 or higher) L,爆回（二酒以上）（轻）,236LK,18,18-43,24,D,-12,SA3,1400,,2800,-3500,-4000,2000,High,Available at Drink Level 2 or higher Invincible to projectiles from frames 3 - 24 The last hit can be canceled into SA3/Critical Art,二酒或以上触发，3-24帧对波动无敌，最后一段攻击可以取消SA3
m_bakkai_drink_level_2_or_higher_m,special,M Bakkai (Drink level 2 or higher) M,爆回（二酒以上）（中）,236MK,22,22-59,31,D,-16,SA3,1600,,4200,-4500,-4000,3000,High,Available at Drink Level 2 or higher Invincible to projectiles from frames 4 - 26 The last hit can be canceled into SA3/Critical Art,二酒或以上触发，4-26帧对波动无敌，最后一段攻击可以取消SA3
h_bakkai_drink_level_2_or_higher_h,special,H Bakkai (Drink level 2 or higher) H,爆回（二酒以上）（重）,236HK,25,25-92,32,D,-17,SA3,1800,,4900,-5000,-4000,3500,High,Available at Drink Level 2 or higher Invincible to projectiles from frames 5 - 33 The last hit can be canceled into SA3/Critical Art,二酒或以上触发，5-33帧对波动无敌，最后一段攻击可以取消SA3
od_bakkai_drink_level_2_or_higher,special,OD Bakkai (Drink level 2 or higher),OD爆回（二酒以上）,236KK,21,21-100,62,D,-46,SA2,2000,,0,-6500,-4000,3200,High,Invincible to projectiles from frames 3 - 28 Only the 7th hit can be canceled into SA3/Critical Art,二酒或以上触发，3-28帧对波动无敌，只有第七段攻击可以取消SA3
tenshin_drink_level_3_or_higherwhen_near_opponent,special,Tenshin (Drink level 3 or higher)(When near opponent),点辰（三酒以上）,63214K,8,8-9,52,8,,,0,*Immediate scaling 20%,0,0,0,1000,Throw,Available at Drink Level 3 or higher * Combo scaling starts from the 3rd hit,"三酒或以上触发，命中对手造成崩防硬直, 修正计算从第三次hit开始"
od_tenshin_drink_level_3_or_higherwhen_near_opponent,special,OD Tenshin (Drink level 3 or higher)(When near opponent),OD点辰（三酒以上）,63214KK,8,8-9,52,D,,,650,Starter scaling 30%,0,0,0,1000,Throw,Available at Drink Level 3 or higher Produces a crumple stun on hit,三酒或以上触发，命中对手造成崩防硬直。
swagger_hermit_punch_drink_level_4_or_higher,special,Swagger Hermit Punch (Drink level 4 or higher),疾步仙掌（四酒）,214P>6P,19,19-21,39,D,-23,SA3,900,Starter scaling 20%,2000,-4000,-5000,1000,High,Available at Drink Level 4,四酒触发
od_swagger_hermit_punch_drink_level_4_or_higher,special,OD Swagger Hermit Punch (Drink level 4 or higher),OD疾步仙掌（四酒）,214P>6P,19,19-21,39,D,-23,SA2,1000,Starter scaling 20%,0,-4000,-5000,1000,High,Available at Drink Level 4,四酒触发
sa1_breakin,super,SA1 Breakin',武丽禽,236236K,8,8-133,74*107,D,-60*-93,,2200*1850,,0,-2500,-5000,0,High,"Invincible to throws and strikes from frames 1 - 12 Minimum guaranteed damage is set to 30% Values do not change on counter or Punish Counter * While the attack is executed, continue to hold Down to change the attack's properties and raise your Drink level by 1",1-12帧打投无敌，保底修正30%，伤害不会随打康类型改变
sa2_the_devils_song,super,SA2 The Devil's Song,绝唱魔身,214214P,,,6 total frames,,,,0,,0,0,0,0,,"Temporarily raises Drink level to 4 Note: Damage is increased to 105% Timer is active for 900 frames If this move is performed when the player is already at Drink level 4, the player instead recovers 30,000 to the Drive Gauge",暂时将醉意提升至四酒，持续900帧，修正提升为105%。如果四酒状态下，则回复30000斗气
sa3_getsuga_saiho,super,SA3 Getsuga Saiho,月牙叉炮,236236K,10,10-28,42,D,-27,,2600,*Immediate scaling 10％ Combo scaling 20%,0,-7500,-15000,0,High,Completely invincible from frames 1 - 12 Minimum guaranteed damage is set to 50% Values do not change on counter or Punish Counter * Produces a hard knockdown,1-12帧无敌，保底修正50%，伤害不会因为打康类型改变，强制倒地
ca_getsuga_saiho_when_under_25_vitality,super,CA Getsuga Saiho (when under 25% vitality),CA月牙叉炮,236236K,10,10-28,42,D,-27,,4500,*Immediate scaling 10％,0,-10000,-20000,0,High,Completely invincible from frames 1 - 12 Minimum guaranteed damage is set to 50% Values do not change on counter or Punish Counter * Forces a hard knockdown,1-12帧无敌，保底修正50%，伤害不会因为打康类型改变，强制倒地
back_shaver_when_near_opponent_l_l,throw,Back Shaver (When near opponent) L L,背剪手,LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown *Hold down the button during the technique to change its properties and raise drink level by 1,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
wheel_punch_when_near_opponent_l_l,throw,Wheel Punch (When near opponent) L L,转轮冲,4LPLK,5,5-7,23,D,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
forward_dash,common,Forward Dash,前前,66,,,19 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,23 total frames,,,,0,,0,0,0,0,,Invincible to throws from frames 1 - 15,第1-15帧对投无敌
drive_impact_vainglory_strike_h_h,common,Drive Impact: Vainglory Strike H H,迸放：独尊拳,HPHK,26,26-27,35,D,-3,,800,Starter scaling 20%,0,-5000,-15000,0,High,"Super Armor for 2 attacks from frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall On Punish Counter or after a successful hit after Super Armor absorbs a hit, the following properties change: - Produces a crumple stun if the opponent is standing on the ground - Forces a spinning knockdown when hitting a mid-air opponent - Super Art gauge increases by 3000",第1-27帧两次打击霸体，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_leg_sweep_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Leg Sweep (When blocking or during a successful Drive Parry) H H,斗反（格挡时）：空扫腿,6HPHK,20,20-22,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 22 5 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_leg_sweep_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Leg Sweep (During knockdown recovery) H H,斗反（起身时）：空扫腿,6HPHK,18,18-20,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 5 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
