id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
l_serpent_lash_l,special,L Serpent Lash L,蛇头鞭（轻）,236LP,14,14-16,26,1,-8,SA3,*500,,2000,-3000,-5000,600,High,"Puts the opponent in a poisoned state on hit Toxic Blossom triggers on hit if the opponent is already in a poisoned state * Deals 800 damage and forces a juggle state on Toxic Blossom trigger Clashes with projectiles (Once) Produces a crumple stun on Punish Counter, and +16 frame advantage *+22 on Toxic Blossom",击中给对手添加中毒效果，如果对手已经中毒则引爆对手体内的毒药，引爆毒药后对手强制进入浮空硬直并增加800点伤害，可以和飞行道具抵消（仅一次)。打出确反康强制对手进入崩防硬直，+16f有利（如果对手中毒，+22f有利）
m_serpent_lash_m,special,M Serpent Lash M,蛇头鞭（中）,236MP,14,14-22,21,D,-12,SA3,*600,,2000,-5000,-7000,600,High,Puts the opponent in a poisoned state on hit Toxic Blossom triggers on hit if the opponent is already in a poisoned state * Deals 700 damage and produces a crumple stun on Toxic Blossom trigger Clashes with projectiles (Once),击中给对手添加中毒效果，如果对手已经中毒则引爆对手体内的毒药，引爆毒药后对手强制进入崩防硬直并增加700点伤害，可以和飞行道具抵消（仅一次）
h_serpent_lash_h,special,H Serpent Lash H,蛇头鞭（重）,236HP,11,11-16,32,D,-20,SA3,*700,Starter scaling 20％,2500,-6000,-8000,600,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 6 - 16 Puts the opponent in a poisoned state on hit Toxic Blossom triggers on hit if the opponent is already in a poisoned state * Deals 800 damage and forces a juggle state on Toxic Blossom trigger,第6-16帧对空无敌，击中给对手添加中毒效果，如果对手已经中毒则引爆对手体内的毒药，引爆毒药后对手强制进入浮空硬直并增加800点伤害。
od_serpent_lash,special,OD Serpent Lash,OD蛇头鞭,236PP,21,21-25,25,4,-14,*,*600,Starter scaling 15% Combo scaling 15%,0,-4000,-6000,500,High,Puts the opponent in a poisoned state on hit Properties change and Toxic Blossom triggers on hit if the opponent is already in a poisoned state * Deals 800 damage and produces a crumple stun on Toxic Blossom trigger * Can be cancelled into SA2 or SA3 on Toxic Blossom trigger only Clashes with projectiles (Once),击中给对手添加中毒效果，如果对手已经中毒则判定发生变化且引爆毒药，引爆毒药后强制对手进入崩防硬直并增加800点伤害，可以和飞行道具抵消（仅一次）。引爆毒药时可以被SA2和SA3取消
l_cruel_fate_l,special,L Cruel Fate L,凶袭刺（轻）,214LK,24,24-45,18 frame(s) after landing,1,-3,SA3,800,Starter scaling 20%,2000,-4000,-5000,800,High,Considered airborne from frames 9 - 45,9-45帧浮空状态
m_cruel_fate_m,special,M Cruel Fate M,凶袭刺（中）,214MK,28,28-49,18 frame(s) after landing,3,-3,SA3,900,Starter scaling 20%,2000,-4000,-5000,800,High,Considered airborne from frames 13 - 49,13-19帧浮空状态
h_cruel_fate_h,special,H Cruel Fate H,凶袭刺（重）,214HK,33,33-54,18 frame(s) after landing,4,-3,SA3,1000,Starter scaling 20%,2000,-4000,-5000,800,High,Considered airborne from frames 18 - 54,18-54帧浮空状态
od_cruel_fate,special,OD Cruel Fate,OD凶袭刺,214KK,28,28-49,18 frame(s) after landing,D,2,*SA2,1600,,0,-4000,-9000,1200,High,Considered airborne from frames 13 - 49 Puts the opponent in a poisoned state on hit Attack does not transition into the cinematic attack when hitting an airborne opponent Deals 1000 damage and has floor bounding effect *Only the non-cinematic version can be canceled,13-49帧浮空状态，击中对手给对手添加中毒效果。如果击中浮空对手，攻击不会出动画。增加1000点伤害且有弹地效果。仅演出版能够被取消
l_snake_step_l,special,L Snake Step L,蛇轻功（轻）,236LK,,,37 total frames,,,,0,,0,0,0,0,,,
m_snake_step_m,special,M Snake Step M,蛇轻功（中）,236MK,,,39 total frames,,,,0,,0,0,0,0,,,
h_snake_step_h,special,H Snake Step H,蛇轻功（重）,236HK,,,*43 total frames,,,,0,,0,0,0,0,,Transitions to slip behind motion after passing through an opponent during movement * Total becomes 50 frames when slipping behind opponents,移动过程中穿过对手后会切换成绕背滑行，总帧数变为50帧
od_snake_step,special,OD Snake Step,OD蛇轻功,236KK,,,*42 total frames,,,,0,,0,0,0,0,,Transitions to slip behind motion after passing through an opponent during movement Invincible to strikes and projectiles from frames 1 - 34 * Total becomes 48 frames when slipping behind opponents Invincible to strikes and projectiles from frames 1 - 48 when slipping behind opponents,移动过程中穿过对手后会切换成绕背滑行，1-34帧对打击和波动无敌，动作切换后总帧数变为48帧，在对手身后滑行时对打击和波动无敌为1-48帧
sinister_slide,special,Sinister Slide,恶鬼蛇行,2PP,,,216 total frames,,,,0,,0,0,0,0,,Can transition to branching attacks from frames 11 - 179 Can halt movement from frames 28 - 179,11-179帧可以派生攻击，28-179帧可以中断移动
venomous_fang_during_sinister_slide,special,Venomous Fang (During Sinister Slide),猛毒牙,2PP>P,19,19-33,30,D,-25,,1100,,2000,-5000,-8000,1000,High,Puts the opponent in a poisoned state on hit Toxic Blossom triggers on hit if the opponent is already in a poisoned state * Deals 1100 damage and produces a crumple stun on Toxic Blossom trigger,击中给对手添加中毒效果，如果对手已经中毒则引爆对手体内的毒药，引爆毒药后对手强制进入浮空硬直并增加1100点伤害
heel_strike_during_sinister_slide,special,Heel Strike (During Sinister Slide),蛇连咬,2PP>K,11,11-25,20,4,-3,SA3,600,,3000,-4000,-7000,600,High,,
entrapment_during_sinister_slide_l_l,special,Entrapment (During Sinister Slide) L L,雁字缠,2PP>LPLK,23,23-25,55,D,,,1852,,5000,0,-10010,3000,Throw,Does 2222 individual damage when the attack lands as a Punish Counter,确反康时伤害为2222
sa1_deadly_implication,super,SA1 Deadly Implication,死尸累累,236236K,10,10-12,68,D,-46,,1800,,0,-2500,0,0,High,Invincible to strikes and throws from frames 1 - 12 Puts the opponent in a poisoned state on hit Minimum guaranteed damage is set to 30% Values do not change on counter or Punish Counter,第1-12帧对打投无敌，可以给对手添加中毒效果，最低修正30%，伤害不会因为打康类型改变
sa2_tainted_talons,super,SA2 Tainted Talons,紫烟裂爪,214214P,7,*,65,D,-19,,2500,,0,-5000,0,0,High - Projectile,Puts the opponent in a poisoned state on hit Minimum guaranteed damage is set to 40% Values do not change on counter or Punish Counter * Poison pool remains in place for 700 frames after this attack,给对手添加中毒效果，最低修正为40%伤害不会因为打康类型改变
sa3_claws_of_ya_zi,super,SA3 Claws of Ya Zi,睚眦,236236P,10,10-12,58,D,-36,,4000,*Immediate scaling 10%,0,-7500,0,0,High,Completely invincible from frame 1 to frame 12. Minimum guaranteed damage is set to 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves,第1-12帧无敌，最低修正50%，上海不会因为打康类型改变，只能取消必杀技
ca_claws_of_ya_zi_when_under_25_vitality,super,CA Claws of Ya Zi (when under 25% vitality),睚眦,236236P,10,10-12,58,D,-36,,4500,*Immediate scaling 10%,0,-10000,0,0,High,Completely invincible from frame 1 to frame 12. Minimum guaranteed damage is set to 50% Values do not change on counter or Punish Counter * Can only be canceled into from special moves,第1-12帧无敌，最低修正50%，上海不会因为打康类型改变，只能取消必杀技
whisper_when_near_opponent_l_l,throw,Whisper (When near opponent) L L,贔屓,LPLK,5,5-7,23,,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
gluttony_when_near_opponent_l_l,throw,Gluttony (When near opponent) L L,饕餮,4LPLK,5,5-7,23,,,,1200,Immediate scaling 20%,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
forward_dash,common,Forward Dash,前前,66,,,19 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,23 total frames,,,,0,,0,0,0,0,,Invincible to throws from frame 1 to frame 15.,第1-15帧对投无敌
drive_impact_zao_chi_h_h,common,Drive Impact: Zao Chi H H,迸放：鑿歯,HPHK,26,26-27,35,D,-3,,800,Starter scaling 20%,0,-5000,-15000,0,High,"Super Armor for 2 attacks from frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall On Punish Counter or after a successful hit after Super Armor absorbs a hit, the following properties change: - Produces a crumple stun if the opponent is standing on the ground - Forces a spinning knockdown when hitting a mid-air opponent - Super Art gauge increases by 3000",第1-27帧有两层霸体效果，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_feng_shi_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Feng Shi (When blocking or during a successful Drive Parry) H H,斗反（防守中）：封豕,6HPHK,20,20-22,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 22 5 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_feng_shi_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Feng Shi (During knockdown recovery) H H,斗反（倒地时）：封豕,6HPHK,18,18-20,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 5 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
drive_parry_m_m,common,Drive Parry M M,蓝防,MPMK,1,[*2] 1-12,33,,,*1,0,,0,0,0,0,,*1 Can be canceled from the 4th frame via Drive Rush *2 Parry hitbox is extended for as long as the buttons are held Only blocks can be performed during the recovery period Always in Punish Counter state during execution.,1，从第4帧开始能被绿冲取消；2，蓝防判定会随着按钮的时间延长，但是在蓝防的收招动作中仅有格挡能够取消蓝防的收招，在蓝防动作的持续中，只要被攻击命中就必定为确反康
perfect_parry_strike_block_direction_m_m,common,Perfect Parry (strike) Block Direction M M,完美精防（打击）,4/1MPMK,1,,1,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame. (For high and overhead attacks, the player must press the direction away from the opponent. For low attacks, down and back) If no direction is inputted the result will be a regular parry with an additional Drive increase of 3000. Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，（对上段/中段攻击，需同时输入后，对下段攻击需同时输入下后）。如果没有输入任何方向，则判定为普通蓝防，但额外增加3000点斗气槽回复。完美精防结束后获得5f的无敌帧（如果持续按住蓝防则不获得）。被完美精防的一方在动作结束前不能取消招式，且如果在动作结束前被击中则一定是确反康
perfect_parry_projectile_m_m,common,Perfect Parry (projectile) M M,完美精防（波动）,MPMK,1,,10,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame No screen freeze occurs. The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，不会出现屏幕冻结特效，被精防波动的一方不能取消动作，且在动作结束前被命中一定会出确反康
parry_drive_rush_during_a_drive_parry,common,Parry Drive Rush (During a Drive Parry),绿冲,MPMK>66,,,45 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 10th frame * Can be canceled into an attack on the 9th frame of the move Can be canceled into actions other than a parry from the 24th frame,第1-10帧出现屏幕冻结特效，第9帧开始可以被攻击动作取消，第24帧开始可以被除了蓝防以外的任何动作取消
cancel_drive_rush_while_connecting_with_a_specialcancelable_move_m_m,common,Cancel Drive Rush (While connecting with a special-cancelable move) ( ) M M,绿冲取消,66/MPMK,,,46 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 9th frame * Can be canceled into an attack from the 10th frame of the move Can be canceled into actions other than a parry from the 25th frame,第1-9帧出现屏幕冻结特效，第10帧开始可以被攻击动作取消，第25帧开始可以被除了蓝防以外的任何动作取消
