id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
m_oicho_throw_when_near_opponent_m,special,Oicho Throw (When near opponent),大银杏投（中）,63214MK,6,6-9,52,D,,,2200,Immediate scaling 20％,2000,0,-10000,3000,Throw,Damage set to 2645 on Punish Counter,确反康伤害为2645
h_oicho_throw_when_near_opponent_h,special,Oicho Throw (When near opponent),大银杏投（重）,63214HK,6,6-9,52,D,,,2400,Immediate scaling 20％,2000,0,-10000,3000,Throw,With Classic Controls Does 2760 individual damage when the attack lands as a Punish Counter With Modern Controls Does 2208 individual damage when the attack lands as a Punish Counter,经典操作，确反康伤害为2760；现代操作，确反康伤害为2208
od_oicho_throw_when_near_opponent,special,OD Oicho Throw (When near opponent),OD大银杏投,63214KK,6,6-9,52,D,,,2800,Immediate scaling 20％,0,0,-10000,3000,Throw,With Classic Controls Does 3220 individual damage when the attack lands as a Punish Counter With Modern Controls Does 2576 individual damage when the attack lands as a Punish Counter,经典操作，确反康伤害为3220，现代操作，确反康伤害为2576
sumo_dash,special,Sumo Dash,相扑移步,236K,,,51 total frames,,,,0,,0,0,0,0,,Can transition to Taiho Cannon Lift or Teppo Triple Slap from frames 14 - 43,14-42帧可以派生后续动作
od_sumo_dash,special,OD Sumo Dash,OD相扑移步,236KK,,,34 total frames,,,,0,,0,0,0,0,,Can transition to Teppo Triple Slap from frames 13 - 27 Can transition to Taiho Cannon Lift from frames 11 - 27,13-27帧可以派生铁炮掌，11-27帧可以派生大炮
teppo_triple_slap1_during_sumo_dash,special,Teppo Triple Slap(1) (During Sumo Dash),铁炮掌（一段）,236K>P,9,9-27,22,D,-3,SA3,800,,4000,-5000,-5000,1000,High,Can transition to the final attack on the 34th frame on either hit or block.,无论打防还是命中都可以在第34帧派生后续
teppo_triple_slap2_during_sumo_dash,special,Teppo Triple Slap(2) (During Sumo Dash),铁炮掌（二段）,236K>P>P,14,14-16,38,D,-24,,600,,2000,-5000,-5000,1000,High,,
od_teppo_triple_slap1_during_od_sumo_dash,special,OD Teppo Triple Slap(1) (During OD Sumo Dash),OD铁炮掌（一段）,236KK>P,9,9-27,17,3,3,SA2,800,,0,-5000,-5000,1000,High,Can transition to the final attack on the 33th frame on either hit or block.,无论打防还是命中都可以在第33帧派生后续
od_teppo_triple_slap2_during_od_sumo_dash,special,OD Teppo Triple Slap(2) (During OD Sumo Dash),OD铁炮掌（二段）,236KK>P>P,14,14-16,38,D,-24,,800,,0,-5000,-5000,1000,High,,
taiho_cannon_lift_during_sumo_dash,special,Taiho Cannon Lift (During Sumo Dash),大炮,236K>2P,12,12-33,32,D,-22,SA3,800,,2000,-5000,-5000,1000,High,"On hit, recovery is 15 frames and the total attack is 49 frames",命中对手时，15f收招，总帧数49帧
od_taiho_cannon_lift_during_od_sumo_dash,special,OD Taiho Cannon Lift (During OD Sumo Dash),OD大炮,236KK>2P,12,12-33,32,D,-22,SA2,1000,,0,-2500,-2500,1000,High,"On hit, recovery is 15 frames and the total attack is 49 frames",命中对手时，15f收招，总帧数49帧
neko_damashi,special,Neko Damashi,相扑猫骗,22P,11,11-15,14,3,-3,SA3*,600,,2000,-5000,-5000,1000,High,Clashes with projectiles (Once) * Can be canceled into Hundred Hand Slap if Sumo Spirit is active,可以抵消波动（一段），相扑魂状态下可以取消百裂张手
sumo_spirit,special,Sumo Spirit,相扑魂,22K,,,52 total frames,,,,0,,0,0,0,0,,Stocks Sumo Spirit on frame 51 Changes the properties of the next Hundred Hand Slap performed,第51帧获得相扑魂状态，改变下一次百裂张手的性质
sa1_show_of_force,super,SA1 Show of Force,气势爆碎,236236P,7,7-11,48,D,-33,,2000,,0,-2500,-5000,0,High,Invincible to strikes and projectiles from frames 1 - 11 Minimum guaranteed damage is set to 30% Values do not change on counter or Punish Counter,1-11帧打投无敌，保底修正30%，伤害不会随打康类型改变
sa2_ultimate_killer_head_ram,super,SA2 Ultimate Killer Head Ram,超级鬼无双,[4]646K,12,12-36,45,D,-27,,2850,,0,-5000,-10000,0,High,"Completely invincible from frames 1 - 18 Invincible to projectiles from frames 19 - 36 Transitions to hand slaps if the second hit of the headbutt connects Transitions again during the last hit of the hand slaps Minimum guaranteed damage is set to 40% Values do not change on counter or Punish Counter If Honda and the opponent switch sides after the 24th frame, transitions into ending animation action",1-18帧无敌，19-36帧对波动无敌，如果头槌第二段命中则过渡到手刀攻击，最后一段可以过度到手刀。伤害不会随打康类型改变，保底修正40%
sa3_the_final_bout,super,SA3 The Final Bout,千秋乐,214214P,9,9-22,51,D,-34,,4000,*Immediate scaling 10％,0,-7500,-15000,0,High,Completely invincible from frames 1 - 11 Minimum guaranteed damage is set to 50% * Values do not change on counter or Punish Counter,1-11帧无敌，保底修正50%，伤害不会随打康类类型改变
ca_the_final_bout_when_under_25_vitality,super,CA The Final Bout (when under 25% vitality),CA千秋乐,214214P,9,9-22,51,D,-34,,4500,*Immediate scaling 10％,0,-10000,-20000,0,High,Completely invincible from frames 1 - 11 Minimum guaranteed damage is set to 50% * Values do not change on counter or Punish Counter,1-11帧无敌，保底修正50%，伤害不会随打康类类型改变
saba_ori_when_near_opponent_l_l,throw,Saba Ori (When near opponent),相扑鯖折,LPLK,5,5-7,23,D,,,1200,Immediate scaling 20％,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
tawara_throw_when_near_opponent_l_l,throw,Tawara Throw (When near opponent),土俵投,4LPLK,5,5-7,23,D,,,1200,Immediate scaling 20％,2000,0,-10000,2000,Throw,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
forward_dash,common,Forward Dash,前前,66,,,19 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,23 total frames,,,,0,,0,0,0,0,,Invincible to throws from frame 1 to frame 15.,第1-15帧对投无敌
drive_impact_sumo_crunch_h_h,common,Drive Impact: Sumo Crunch,迸放：相扑扳,HPHK,26,26-27,35,D,-3,,800,Starter scaling 20%,0,-5000,-15000,0,High,"Super Armor for 2 attacks from frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall On Punish Counter or after a successful hit after Super Armor absorbs a hit, the following properties change: - Produces a crumple stun if the opponent is standing on the ground - Juggle state time is increased if the opponent is in the air - Super Art gauge increases by 3000",第1-27帧两次打击霸体，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_raidenho_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Raiden-Ho (When blocking or during a successful Drive Parry),斗反（格挡）：雷电炮,6HPHK,20,20-22,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 22 5 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_raidenho_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Raiden-Ho (During knockdown recovery),斗反（起身）：雷电炮,6HPHK,18,18-20,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 5 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
drive_parry_m_m,common,Drive Parry,蓝防,MPMK,1,[*2] 1-12,33,,,*1,0,,0,0,0,0,,*1 Can be canceled from the 4th frame via Drive Rush *2 Parry hitbox is extended for as long as the buttons are held Only blocks can be performed during the recovery period Always in Punish Counter state during execution.,1，从第4帧开始能被绿冲取消；2，蓝防判定会随着按钮的时间延长，但是在蓝防的收招动作中仅有格挡能够取消蓝防的收招，在蓝防动作的持续中，只要被攻击命中就必定为确反康
perfect_parry_strike_block_direction_m_m,common,Perfect Parry (strike) Block Direction,完美精防（打击）,4/1MPMK,1,,1,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame. (For high and overhead attacks, the player must press the direction away from the opponent. For low attacks, down and back) If no direction is inputted the result will be a regular parry with an additional Drive increase of 3000. Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，（对上段/中段攻击，需同时输入后，对下段攻击需同时输入下后）。如果没有输入任何方向，则判定为普通蓝防，但额外增加3000点斗气槽回复。完美精防结束后获得5f的无敌帧（如果持续按住蓝防则不获得）。被完美精防的一方在动作结束前不能取消招式，且如果在动作结束前被击中则一定是确反康
perfect_parry_projectile_m_m,common,Perfect Parry (projectile),完美精防（波动）,MPMK,1,,10,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame No screen freeze occurs. The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，不会出现屏幕冻结特效，被精防波动的一方不能取消动作，且在动作结束前被命中一定会出确反康
parry_drive_rush_during_a_drive_parry,common,Parry Drive Rush (During a Drive Parry),绿冲,MPMK>66,,,45 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 10th frame * Can be canceled into an attack on the 9th frame of the move Can be canceled into actions other than a parry from the 24th frame,第1-10帧出现屏幕冻结特效，第9帧开始能够被攻击动作取消，第24帧开始能被除了蓝防以外的任何动作取消
cancel_drive_rush_while_connecting_with_a_specialcancelable_move_m_m,common,Cancel Drive Rush (While connecting with a special-cancelable move) ( ),绿冲取消,MPMK/66,,,46 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 9th frame * Can be canceled into an attack from the 10th frame of the move Can be canceled into actions other than a parry from the 25th frame,第1-9帧出现屏幕冻结特效，第10帧开始可以被攻击动作取消，第25帧开始可以被除了蓝防以外的任何动作取消
