id,category,nameEN,nameCN,input,startup,active,recovery, onHit,onBlock,cancel,damage,comboScaling,driveOnHit,driveOnBlock,driveOnPunishConter,superArt,Properties,notesEN,notesCN
temps_li_h_h,targetcombo,Temps Lié,重心转移,5HP>5HP,5,5-6,*20,3,-8,,600,Combo scaling 20%,2000,-5000,-7000,1000,High,Forces a juggle state when standing heavy punch lands as a Punish Counter. * 2 frame of recovery added when blocked,确反康命中造成浮空硬直，被防+2f收招
allong_h_h,targetcombo,Allongé,阿隆热,2HP>5HP,4,4-7,26,1,-10,,500,,4000,-5000,-7000,1000,High,,
l_mange_dorattack_changes_according_to_medal_level_when_near_opponent_l,special,Manège Doré(Attack changes according to Medal level) (When near opponent),金色圆周转（轻）,63214LP,10,10-11,49,D,,,*2000,,5000,0,-10000,※3000,Throw,Medal level increases by a single level on hit *Damage increases the higher the Medal level Medal Level 1: 2000 (2300) Medal Level 2: 2300 (2645) Medal Level 3: 2700 (3105) Medal Level 4: 3000 (3450) Medal level 5: 3700 (4255) Values in parentheses represent damage on Punish Counter Super Art gauge increase depends on Medal level. Medal Level 1 - 2: 3000 Medal Level 3 - 4: 4000 Medal Level 5: 5000,伤害随奖牌等级递增：1级2000（2300）；2级：2300（2645）；3级：2700（3105）；4级：3000（3450）；5级：3700（4255）;括号内为确反康伤害。超级必杀槽增加的等级随奖牌等级变化：1-2级：3000；3-4级：4000；5级：5000
m_mange_dorattack_changes_according_to_medal_level_when_near_opponent_m,special,Manège Doré(Attack changes according to Medal level) (When near opponent),金色圆周转（中）,63214MP,8,8-9,51,D,,,*2000,,5000,0,-10000,※3000,Throw,Medal level increases by a single level on hit *Damage increases the higher the Medal level Medal Level 1: 2000 (2300) Medal Level 2: 2300 (2645) Medal Level 3: 2700 (3105) Medal Level 4: 3000 (3450) Medal level 5: 3700 (4255) Values in parentheses represent damage on Punish Counter Super Art gauge increase depends on Medal level. Medal Level 1 - 2: 3000 Medal Level 3 - 4: 4000 Medal Level 5: 5000,伤害随奖牌等级递增：1级2000（2300）；2级：2300（2645）；3级：2700（3105）；4级：3000（3450）；5级：3700（4255）;括号内为确反康伤害。超级必杀槽增加的等级随奖牌等级变化：1-2级：3000；3-4级：4000；5级：5000
h_mange_dorattack_changes_according_to_medal_level_when_near_opponent_h,special,Manège Doré(Attack changes according to Medal level) (When near opponent),金色圆周转（重）,63214HP,5,5-6,54,D,,,*2000,,5000,0,-10000,※3000,Throw,With Classic Controls Medal level increases by a single level on hit *Damage increases the higher the Medal level Medal Level 1: 2000 (2300) Medal Level 2: 2300 (2645) Medal Level 3: 2700 (3105) Medal Level 4: 3000 (3450) Medal level 5: 3700 (4255) Values in parentheses represent damage on Punish Counter With Modern Controls Medal level increases by a single level on hit *Damage increases the higher the Medal level Medal Level 1: 1600 (2000) / 1840 (2300) Medal Level 2: 1840 (2300) / 2116 (2645) Medal Level 3: 2160 (2700) / 2484 (3105) Medal Level 4: 2400 (3000) / 2760 (3450) Medal level 5: 2960 (3700) / 3404 (4255) Values after the backslash represent damage on Punish Counter Super Art gauge increase depends on Medal level. Medal Level 1 - 2: 3000 Medal Level 3 - 4: 4000 Medal Level 5: 5000,经典操作：伤害随奖牌等级递增：1级2000（2300）；2级：2300（2645）；3级：2700（3105）；4级：3000（3450）；5级：3700（4255）;括号内为确反康伤害。现代模式伤害为：1级：1600（2000）/1840（2300）；2级：1840（2300）/2116（2645）；3级：2160（2700）/2484（3105）；4级：2400（3000）/2760（3450）；5级：2960（3700）/3404（4255）超级必杀槽增加的等级随奖牌等级变化：1-2级：3000；3-4级：4000；5级：5000
od_mange_dorattack_changes_according_to_medal_level_when_near_opponent,special,OD Manège Doré(Attack changes according to Medal level) (When near opponent),OD金色圆周转,63214PP,8,8-9,51,D,,,*2000,,0,0,-10000,※3000,Throw,With Classic Controls Medal level increases by a single level on hit *Damage increases the higher the Medal level Medal Level 1: 2000 (2300) Medal Level 2: 2300 (2645) Medal Level 3: 2700 (3105) Medal Level 4: 3000 (3450) Medal Level 5: 3700 (4255) Values in parentheses represent damage on Punish Counter With Modern Controls Medal level increases by a single level on hit *Damage increases the higher the Medal level Medal Level 1: 1600 (2000) / 1840 (2300) Medal Level 2: 1840 (2300) / 2116 (2645) Medal Level 3: 2160 (2700) / 2484 (3105) Medal Level 4: 2400 (3000) / 2760 (3450) Medal Level 5: 2960 (3700) / 3404 (4255) Values after the backslash represent damage on Punish Counter Super Art gauge increase depends on Medal level. Medal Level 1 - 2: 3000 Medal Level 3 - 4: 4000 Medal Level 5: 5000,经典操作：伤害随奖牌等级递增：1级2000（2300）；2级：2300（2645）；3级：2700（3105）；4级：3000（3450）；5级：3700（4255）;括号内为确反康伤害。现代模式伤害为：1级：1600（2000）/1840（2300）；2级：1840（2300）/2116（2645）；3级：2160（2700）/2484（3105）；4级：2400（3000）/2760（3450）；5级：2960（3700）/3404（4255）超级必杀槽增加的等级随奖牌等级变化：1-2级：3000；3-4级：4000；5级：5000
l_rondpoint_l,special,Rond-point,环岛点（轻）,236LK,9,9-15,29,3,-15,SA3,900,,2000,-4000,-4000,1350,High,The upper part of Manon's body is invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 5 - 15 Only the second hit can be canceled into a Level 3 Super Art or Critical Art,5-15帧曼侬上半身对空无敌，只有第二段攻击能取消SA3
m_rondpoint_m,special,Rond-point,环岛点（中）,236MK,11,11-19,27,D,-14,SA3,1000,,2000,-4000,-4000,1350,High,The upper part of Manon's body is invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 7 - 19 Only the first hit can be canceled into a Level 3 Super Art or Critical Art,7-19帧曼侬上半身对空无敌，只有第二段攻击能取消SA3
h_rondpoint_h,special,Rond-point,环岛点（重）,236HK,14,14-22,24,D,-11,SA3,800,,2000,-4000,-4000,1350,High,The upper part of Manon's body is invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 9 - 22 Can be canceled into a special move or Super Art from frames 44 - 46 on hit Only the first hit can be canceled into a Level 3 Super Art or Critical Art,9-22帧曼侬上半身对空无敌，命中后44-46帧可以取消SA或者必杀，只有第一段攻击能取消SA3
od_rondpoint,special,OD Rond-point,OD环岛点,236KK,8,8-16,30,D,-19,SA2,800,,0,-4000,-4000,1350,High,Invincible against mid-air projectiles and strikes with mid-air hitboxes from frames 4 - 16 Can be canceled into a special move or Super Art from frames 41 - 46 on hit,4-16帧对空无敌，命中后41-46帧可以取消必杀或SA
l_dgag_l,special,Dégagé,代噶热（轻）,214LK,16,16-31,36,D,-24,,1000,,1500,-4000,-8000,800,Low,,
m_dgag_m,special,Dégagé,代噶热（中）,214MK,16,16-39,22,D,-13,,1200,,2000,-5000,-8000,800,High,Considered airborne from frames 15 - 39,15-39帧浮空
h_dgag_h,special,Dégagé,代噶热（重）,214HK,20,20-22,24,3,-9,,1000,,3000,-4000,-5000,800,Mid,Low attack invincibility from frames 9 - 19,9-19帧下段无敌
od_dgag,special,OD Dégagé,OD代噶热,214KK,22,22-24,22,6,-3,,800,Starter scaling 20%,0,-4000,-5000,800,Mid,"Low attack invincibility from frames 11 - 12, as well as throw invincibility Considered airborne from frames 9 - 21",11-12帧下段无敌，对投无敌，9-21帧浮空
l_renversattack_changes_according_to_medal_level_l,special,Renversé(Attack changes according to Medal level),芭蕾回旋（轻）,236LP,22,22-23,37,D,-23,SA3,*1350,,2000,-2000,-8000,※2150,High,With Classic Controls Projectile invincibility from frames 3 - 21 Transition into feint by holding the button (total 31 frames) Medal level increases by a single level on hit *Damage increases the higher the Medal level Medal Level 1: 1350 (1360) Medal Level 2: 1500 (1510) Medal Level 3: 1650 (1660) Medal Level 4: 1800 (1810) Medal Level 5: 1950 (1960) Values in parentheses represent damage on Punish Counter With Modern Controls Medal level increases by a single level on hit *Damage increases the higher the Medal level Medal Level 1: 1080 / 1088 Medal Level 2: 1200 / 1208 Medal Level 3: 1320 / 1328 Medal Level 4: 1440 / 1448 Medal Level 5: 1560 / 1568 Values after the backslash represent damage on Punish Counter Super Art gauge increase depends on Medal level. Medal Level 1 - 2: 2150 Medal Level 3 - 4: 3150 Medal Level 5: 4150,按住拳可以取消假动作，3-21帧对波无敌，伤害随奖牌等级递增：经典：1级：1350（1360）；2级：1500（1510）；3级：1650（1660）；4级：1800（1810）；5级：1950（1960）括号内为确反康伤害。现代：1级1080（1088）；2级：1200/1208；3级：1320/1328；4级：1400/1448；5级：1560/1568。超杀槽增量为：1-2级：2150；3-4级：3150；5级：4150.
m_renversattack_changes_according_to_medal_level_m,special,Renversé(Attack changes according to Medal level),芭蕾回旋（中）,236MP,25,25-26,34,D,-20,SA3,*1400,,2000,-2000,-8000,※2150,High,Projectile invincibility from frames 3 - 24 Transition into feint by holding the button (total 32 frames) Medal level increases by a single level on hit *Damage increases the higher the Medal level Medal Level 1: 1400 (1420) Medal Level 2: 1550 (1570) Medal Level 3: 1700 (1720) Medal Level 4: 1850 (1870) Medal Level 5: 2000 (2020) Values in parentheses represent damage on Punish Counter Super Art gauge increase depends on Medal level. Medal Level 1 - 2: 2150 Medal Level 3 - 4: 3150 Medal Level 5: 4150,按住拳可以取消假动作，3-24帧对波无敌，伤害随奖牌等级递增：1级：1400（1420）；2级：1550（1570）；3级：1700（1720）；4级：1850（1870）；5级：2000（2020）超杀槽增量为：1-2级：2150；3-4级：3150；5级：4150。
h_renversattack_changes_according_to_medal_level_h,special,Renversé(Attack changes according to Medal level),芭蕾回旋（重）,236HP,29,29-30,30,D,-16,SA3,*1500,,2000,-2000,-8000,※2150,High,Projectile invincibility from frames 3 - 28 Transition into feint by holding the button (total 33 frames) Medal level increases by a single level on hit *Damage increases the higher the Medal level Medal Level 1: 1500 (1540) Medal Level 2: 1650 (1690) Medal Level 3: 1800 (1840) Medal Level 4: 1950 (1990) Medal Level 5: 2100 (2140) Values in parentheses represent damage on Punish Counter Super Art gauge increase depends on Medal level. Medal Level 1 - 2: 2150 Medal Level 3 - 4: 3150 Medal Level 5: 4150,按住拳可以取消假动作，3-28帧对波无敌，伤害随奖牌等级递增：1级：1500（1540）；2级：1650（1690）；3级：1800（1840）；4级：1950（1990）；5级：2100（2140）超杀槽增量为：1-2级：2150；3-4级：3150；5级：4150。
od_renversattack_changes_according_to_medal_level,special,OD Renversé(Attack changes according to Medal level),OD芭蕾回旋,236PP,25,25-26,34,D,-20,,*1500,,0,-2000,-8000,※2150,High,With Classic Controls Invincible against strikes from the knee and up from frames 3 - 26 Invincible against projectiles from frames 3 - 26 Transition into feint by holding the button (total 32 frames) Medal level increases by a single level on hit *Damage increases the higher the Medal level Medal Level 1: 1500 (1540) Medal Level 2: 1650 (1690) Medal Level 3: 1800 (1840) Medal Level 4: 1950 (1990) Medal Level 5: 2100 (2140) Values in parentheses represent damage on Punish Counter With Modern Controls Medal level increases by a single level on hit *Damage increases the higher the Medal level Medal Level 1: 1200 / 1232 Medal Level 2: 1320 / 1352 Medal Level 3: 1440 / 1472 Medal Level 4: 1560 / 1592 Medal Level 5: 1680 / 1712 Values after the backslash represent damage on Punish Counter Super Art gauge increase depends on Medal level. Medal Level 1 - 2: 2150 Medal Level 3 - 4: 3150 Medal Level 5: 4150,"按住拳可以取消假动作，3-26帧对波无敌,膝盖及以上部位对打击无敌，伤害随奖牌等级递增：经典：1级：1500（1540）；2级：1650（1690）；3级：1800（1840）；4级：1950（1990）；5级：2100（2140）括号内为确反康伤害。现代：1级1200（1232）；2级：1320/1352；3级：1440/1472；4级：1560/1592；5级：1680/1712。超杀槽增量为：1-2级：2150；3-4级：3150；5级：4150."
grand_fouett_during_renvers,special,Grand Fouetté (During Renversé),32圈挥鞭转,236P>K,11,11-16,22,D,-5,SA3,800,Immediate scaling 10%,2500,-5000,-10000,1150,High,,
od_grand_fouett_during_od_renvers,special,OD Grand Fouetté (During OD Renversé),OD32圈挥鞭转,236PP>K,10,10-15,22,D,-12,SA2,800,Immediate scaling 10%,0,-4000,-5000,1150,High,,
sa1_arabesque,super,SA1 Arabesque,阿拉贝斯克舞姿,236236K,10,10-13,65,D,-49,,2000,,0,-2500,0,0,Low,Invincible against strikes and throws from frames 1 - 13 Minimum guaranteed damage is 30% Values do not change on counter or Punish Counter,1-13帧打投无敌，保底修正30%，打康种类不会改变伤害
sa2_toile,super,SA2 Étoile,明星舞者,214214K,7,7-80,38+34 frame(s) after landing,D,-61,,2800,,0,-1000,0,0,High,Completely invincible from frames 1 - 9 Considered airborne from frames 21 - 36 and 68 - 118 Minimum guaranteed damage is 40% Values do not change on counter or Punish Counter,1-9帧无敌，21-36帧和68-118帧无敌，保底修正40%，伤害不会随打康种类改变
sa3_pas_de_deux_when_near_opponent,super,SA3 Pas de Deux (When near opponent),双人舞,236236P,7,7-8,72,D,,,4000,*Immediate scaling 5％,0,0,0,0,Throw,Completely invincible from frames 1 - 8 Minimum guaranteed damage is 50% Values do not change on counter or Punish Counter *Adds immediate scaling of 15% when canceling from standing Heavy Punch and Ront-point *Damage increases the higher the Medal level Medal Level 1: 4000 Medal Level 2: 4100 Medal Level 3: 4200 Medal Level 4: 4400 Medal Level 5: 4600,1-8帧无敌，保底修正50%。伤害不会随打康种类改变，从环岛点和站重拳取消时有15%的即时修正，伤害随奖牌等级改变：1级4000；2级：4100；3级：4200；4级：4400；5级：4600.
ca_pas_de_deux_when_near_opponentwhen_under_25_vitality,super,CA Pas de Deux (When near opponent)(when under 25% vitality),CA双人舞,236236P,7,7-8,72,D,,,4500,*Immediate scaling 5％,0,0,0,0,Throw,Completely invincible from frames 1 - 8 Minimum guaranteed damage is 50% Values do not change on counter or Punish Counter *Adds immediate scaling of 15% when canceling from standing Heavy Punch and Ront-point *Damage increases the higher the Medal level Medal Level 1: 4500 Medal Level 2: 4600 Medal Level 3: 4700 Medal Level 4: 4900 Medal Level 5: 5100,1-8帧无敌，保底修正50%。伤害不会随打康种类改变，从环岛点和站重拳取消时有15%的即时修正，伤害随奖牌等级改变：1级4500；2级：4600；3级：4700；4级：4900；5级：5100.
ouchi_gari_when_near_opponent_l_l,throw,Ouchi Gari (When near opponent),大内刈,LPLK,5,5-7,23,D,,,1200,Immediate scaling 20％,2000,0,-10000,2000,,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
uchi_mata_when_near_opponent_l_l,throw,Uchi Mata (When near opponent),内股,4LPLK,5,5-7,23,D,,,1200,Immediate scaling 20％,2000,0,-10000,2000,,Properties change to the following when the attack lands as a Punish Counter: - Deals 2040 damage - Super Art gauge increases by 4000 - Forces a hard knockdown,投到确反康性质变化：1，伤害增加为2040；2，超级必杀槽增加4000；3，强制倒地
forward_dash,common,Forward Dash,前前,66,,,21 total frames,,,,0,,0,0,0,0,,,
backward_dash,common,Backward Dash,后后,44,,,25 total frames,,,,0,,0,0,0,0,,Invincible to throws from frame 1 to frame 15.,第1-15帧对投无敌
drive_impact_glissade_h_h,common,Drive Impact: Glissade,迸放：,HPHK,26,26-27,35,D,-3,,800,Starter scaling 20%,800,-5000,-15000,0,High,"Super Armor for 2 attacks from frames 1 - 27 Produces a wall splat if the pushback on hit causes the opponent to connect with the stage wall On Punish Counter or after a successful hit after Super Armor absorbs a hit, the following properties change: - Produces a crumple stun if the opponent is standing on the ground - Juggle state time is increased if the opponent is in the air - Super Art gauge increases by 3000",第1-27帧两次打击霸体，版边会造成对手墙崩。打到确反康性质变化：1，会造成对手进入崩防硬直；2，命中浮空对手时浮空硬直时间增加；3，超级必杀槽增加3000
drive_reversal_while_blocking_cart_when_blocking_or_during_a_successful_drive_parry_h_h,common,Drive Reversal (while blocking): Écarté (When blocking or during a successful Drive Parry),斗反（格挡）：,6HPHK,20,20-22,26,D,-6,,0,,500,0,0,0,High,Recoverable damage Completely invincible from frames 1 - 22 5 frames of recovery added on hit,伤害为白血，第1-22帧无敌，击中对手增加5f收招
drive_reversal_while_recovering_cart_during_knockdown_recovery_h_h,common,Drive Reversal (while recovering): Écarté (During knockdown recovery),斗反（起身）：,6HPHK,18,18-20,26,D,-6,,500,,0,0,0,0,High,Recoverable damage Completely invincible on frames 1 - 20 5 frames of recovery added on hit,伤害为白血，第1-20帧无敌，击中对手增加5f收招
drive_parry_m_m,common,Drive Parry,蓝防,MPMK,1,[*2] 1-12,33,,,*1,0,,0,0,0,0,,*1 Can be canceled from the 4th frame via Drive Rush *2 Parry hitbox is extended for as long as the buttons are held Only blocks can be performed during the recovery period Always in Punish Counter state during execution.,1，从第4帧开始能被绿冲取消；2，蓝防判定会随着按钮的时间延长，但是在蓝防的收招动作中仅有格挡能够取消蓝防的收招，在蓝防动作的持续中，只要被攻击命中就必定为确反康
perfect_parry_strike_block_direction_m_m,common,Perfect Parry (strike) Block Direction,完美精防（打击）,4/1MPMK,1,,1,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame. (For high and overhead attacks, the player must press the direction away from the opponent. For low attacks, down and back) If no direction is inputted the result will be a regular parry with an additional Drive increase of 3000. Fully invincible for 5 frames once recovery is over (invincibility not granted if you continue the parry) The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，（对上段/中段攻击，需同时输入后，对下段攻击需同时输入下后）。如果没有输入任何方向，则判定为普通蓝防，但额外增加3000点斗气槽回复。完美精防结束后获得5f的无敌帧（如果持续按住蓝防则不获得）。被完美精防的一方在动作结束前不能取消招式，且如果在动作结束前被击中则一定是确反康
perfect_parry_projectile_m_m,common,Perfect Parry (projectile),完美精防（波动）,MPMK,1,,10,,,,0,Starter scaling 50％,,,,,,"Perfect Parry activates when an attack is absorbed on the frame a parry is input, or on the next frame No screen freeze occurs. The player on the receiving end of a Perfect Parry cannot cancel and is forced into a Punish Counter state until their move is finished",在输入蓝防的当前帧或下一帧被打击时，会触发完美精防，不会出现屏幕冻结特效，被精防波动的一方不能取消动作，且在动作结束前被命中一定会出确反康
parry_drive_rush_during_a_drive_parry,common,Parry Drive Rush (During a Drive Parry),绿冲,MPMK>66,,,45 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 10th frame * Can be canceled into an attack on the 9th frame of the move Can be canceled into actions other than a parry from the 24th frame,第1-10帧出现屏幕冻结特效，第9帧开始能够被攻击动作取消，第24帧开始能被除了蓝防以外的任何动作取消
cancel_drive_rush_while_connecting_with_a_specialcancelable_move_m_m,common,Cancel Drive Rush (While connecting with a special-cancelable move) ( ),绿冲取消,MPMK/66,,,46 total frames,,,*,0,Multiplier scaling 15％,0,0,0,0,,Screen freeze occurs until the 9th frame * Can be canceled into an attack from the 10th frame of the move Can be canceled into actions other than a parry from the 25th frame,第1-9帧出现屏幕冻结特效，第10帧开始可以被攻击动作取消，第25帧开始可以被除了蓝防以外的任何动作取消
