#SF6APP_META
#characterId=deejay
#displayNameCN=
#displayNameEN=Deejay
#(You can edit CSV freely. Lines starting with # are ignored on import.)
id,category,nameEN,nameCN,input,inputDisplay,hitType,startup,active,recovery,onBlock,onHit,damage,superArt,driveOnHit,driveOnBlock,driveOnPunishCounter,cancel
juggling_sway,specials,Juggling Sway,ジャグリンスウェイ,6*p>4*p,214*k>6*p>4*p,-,-,-,-,-,-,-,-,-,-,-,-
funky_slicer_od,specials,Funky Slicer (OD),ファンキースライサー（OD）,lk,214(kk)>lk,Low,9,3,19,-2,6,900,1000,-,-4000,-7000,Super
waning_moon_od,specials,Waning Moon (OD),ワニングムーン（OD）,mk,214(kk)>mk,Overhead,19,5,17,-4,7,1100,1000,-,-4000,-7000,-
maximum_strike_od,specials,Maximum Strike (OD),マキシマムストライク（OD）,hk,214(kk)>hk,High,11,5,21,-8,-,1000,1000,-,-4000,-7000,Super
juggling_dash_od,specials,Juggling Dash (OD),ジャグリンステップ（OD）,6*p,214(kk)>6*p,-,-,-,-,-,-,-,-,-,-,-,-
juggling_sway_od,specials,Juggling Sway (OD),ジャグリンスウェイ（OD）,6*p>4*p,214(kk)>6*p>4*p,-,-,-,-,-,-,-,-,-,-,-,-
the_greatest_sobat,supers,The Greatest Sobat,グレイテストソバット,236236*k,,High,7,4,33,-12,-,2000,-,-,-2500,-5000,-
lowkey_sunrise_festival,supers,Lowkey Sunrise Festival,サンライズフェスティバル・ライト,236236lp,,High,12,5,46,-29,6,300,-,-,-5000,-1000,-
lowkey_sunrise_festival_2,supers,Lowkey Sunrise Festival (2),サンライズフェスティバル・ライト（2段目）,236236lp>lp,,High,11,4,24,-7,6,175,-,-,-800,-800,-
lowkey_sunrise_festival_3,supers,Lowkey Sunrise Festival (3),サンライズフェスティバル・ライト（3段目）,236236lp>lp>mp,,High,10,2,23,-5,6,175,-,-,-800,-800,-
lowkey_sunrise_festival_4,supers,Lowkey Sunrise Festival (4),サンライズフェスティバル・ライト（4段目）,236236lp>lp>mp>hp,,High,12,3,23,-5,6,175,-,-,-800,-800,-
lowkey_sunrise_festival_5,supers,Lowkey Sunrise Festival (5),サンライズフェスティバル・ライト（5段目）,236236lp>lp>mp>hp>lk,,High,15,4,35,-16,6,175,-,-,-800,-800,-
lowkey_sunrise_festival_6,supers,Lowkey Sunrise Festival (6),サンライズフェスティバル・ライト（6段目）,236236lp>lp>mp>hp>lk>mk,,High,17,3,45,-22,6,200,-,-,-800,-800,-
lowkey_sunrise_festival_7,supers,Lowkey Sunrise Festival (7),サンライズフェスティバル・ライト（7段目）,236236lp>lp>mp>hp>lk>mk>hk,,High,18,"3, 3",79,-61,-,1400,-,-,-5000,-5000,-
marvelous_sunrise_festival,supers,Marvelous Sunrise Festival,サンライズフェスティバル・マーベラス,236236mp,,High,12,5,46,-29,6,300,-,-,-5000,-500,-
marvelous_sunrise_festival_2,supers,Marvelous Sunrise Festival (2),サンライズフェスティバル・マーベラス（2段目）,236236mp>lp,,High,11,4,24,-7,6,200,-,-,-1000,-500,-
marvelous_sunrise_festival_3,supers,Marvelous Sunrise Festival (3),サンライズフェスティバル・マーベラス（3段目）,236236mp>lp>mp,,High,10,2,23,-5,6,200,-,-,-1000,-500,-
marvelous_sunrise_festival_4,supers,Marvelous Sunrise Festival (4),サンライズフェスティバル・マーベラス（4段目）,236236mp>lp>mp>hp,,High,12,3,23,-5,6,200,-,-,-1000,-500,-
marvelous_sunrise_festival_5,supers,Marvelous Sunrise Festival (5),サンライズフェスティバル・マーベラス（5段目）,236236mp>lp>mp>hp>lk,,High,15,4,35,-16,6,200,-,-,-1000,-500,-
marvelous_sunrise_festival_6,supers,Marvelous Sunrise Festival (6),サンライズフェスティバル・マーベラス（6段目）,236236mp>lp>mp>hp>lk>mk,,High,17,3,45,-22,6,200,-,-,-1000,-500,-
marvelous_sunrise_festival_7,supers,Marvelous Sunrise Festival (7),サンライズフェスティバル・マーベラス（7段目）,236236mp>lp>mp>hp>lk>mk>hk,,High,18,"3, 3",64,-43,-,400,-,-,-1000,-2000,-
headliner_sunrise_festival,supers,Headliner Sunrise Festival,サンライズフェスティバル・ヘッドライナー,236236hp,,High,12,5,46,-29,6,200,-,-,-5000,-500,-
headliner_sunrise_festival_2,supers,Headliner Sunrise Festival (2),サンライズフェスティバル・ヘッドライナー（2段目）,236236hp>lp,,High,11,4,24,-7,6,200,-,-,-1000,-500,-
headliner_sunrise_festival_3,supers,Headliner Sunrise Festival (3),サンライズフェスティバル・ヘッドライナー（3段目）,236236hp>lp>mp,,High,10,2,23,-5,6,200,-,-,-1000,-500,-
headliner_sunrise_festival_4,supers,Headliner Sunrise Festival (4),サンライズフェスティバル・ヘッドライナー（4段目）,236236hp>lp>mp>hp,,High,12,3,23,-5,6,200,-,-,-1000,-500,-
headliner_sunrise_festival_5,supers,Headliner Sunrise Festival (5),サンライズフェスティバル・ヘッドライナー（5段目）,236236hp>lp>mp>hp>lk,,High,15,4,35,-16,6,250,-,-,-1000,-500,-
headliner_sunrise_festival_6,supers,Headliner Sunrise Festival (6),サンライズフェスティバル・ヘッドライナー（6段目）,236236hp>lp>mp>hp>lk>mk,,High,17,3,45,-22,6,250,-,-,-1000,-500,-
headliner_sunrise_festival_7,supers,Headliner Sunrise Festival (7),サンライズフェスティバル・ヘッドライナー（7段目）,236236hp>lp>mp>hp>lk>mk>hk,,High,18,"3, 3",64,-43,-,500,-,-,-2000,-2000,-
climactic_strike_marvelous,specials,Climactic Strike (Marvelous),クライマックスブロー (マーベラス),hp,236236mp>hp,High,11,"3, 7",84,-66,-,1100,-,-,-5760,-5760,-
climactic_strike_headliner,specials,Climactic Strike (Headliner),クライマックスブロー (ヘッドライナー),hp,236236hp>hp,High,11,"3, 7",84,-66,-,1200,-,-,-5760,-5760,-
encore_beat_marvelous,specials,Encore Beat (Marvelous),アンコールビート (マーベラス),hk,236236mp>hk,High,33,7,112,-97,-,1100,-,-,-3000,-5000,-
encore_beat_headliner,specials,Encore Beat (Headliner),アンコールビート (ヘッドライナー),hk,236236hp>hk,High,33,7,112,-97,-,1200,-,-,-3000,-5000,-
failed_sunrise_festival_2,supers,Failed Sunrise Festival (2),サンライズフェスティバル失敗版（2段目）,236236lp>lp,,High,11,4,24,-7,6,100,-,-,-1000,-500,-
failed_sunrise_festival_3,supers,Failed Sunrise Festival (3),サンライズフェスティバル失敗版（3段目）,236236lp>lp>mp,,High,10,2,23,-5,6,100,-,-,-1000,-500,-
failed_sunrise_festival_4,supers,Failed Sunrise Festival (4),サンライズフェスティバル失敗版（4段目）,236236lp>lp>mp>hp,,High,12,3,23,-5,6,100,-,-,-1000,-500,-
failed_sunrise_festival_5,supers,Failed Sunrise Festival (5),サンライズフェスティバル失敗版（5段目）,236236lp>lp>mp>hp>lk,,High,15,4,35,-16,6,100,-,-,-1000,-500,-
failed_sunrise_festival_6,supers,Failed Sunrise Festival (6),サンライズフェスティバル失敗版（6段目）,236236lp>lp>mp>hp>lk>mk,,High,17,3,45,-22,6,100,-,-,-1000,-500,-
failed_sunrise_festival_7,supers,Failed Sunrise Festival (7),サンライズフェスティバル失敗版（7段目）,236236lp>lp>mp>hp>lk>mk>hk,,High,18,"3, 3",64,-43,-,1000,-,-,-2000,-2000,-
weekend_pleasure,supers,Weekend Pleasure,サタデーナイト,214214*p,,High,9,5,48,-28,-,4000,-,-,-7500,-15000,-
weekend_pleasure_ca,supers,Weekend Pleasure (Critical Art),サタデーナイト (CA),214214*p,,High,9,5,48,-28,-,4500,-,-,-10000,-20000,-
diss_track,normals,Diss Track,スタンプ・ザ・ビート,(lplk),,Throw,5,3,23,-,-,1200,2000,2000,-,-10000,-
flip_throw,normals,Flip Throw,フリップスルー,4(lplk),,Throw,5,3,23,-,-,1200,2000,2000,-,-10000,-
