#SF6APP_META
#characterId=jamie
#displayNameCN=
#displayNameEN=Jamie
#(You can edit CSV freely. Lines starting with # are ignored on import.)
id,category,nameEN,nameCN,input,inputDisplay,hitType,startup,active,recovery,onBlock,onHit,damage,superArt,driveOnHit,driveOnBlock,driveOnPunishCounter,cancel
j_lp,normals,Jumping Light Punch,跳轻拳,j>lp,,Overhead,5,9,-,-,-,300,300,500,-1500,-2000,-
j_mp,normals,Jumping Medium Punch,跳中拳,j>mp,,Overhead,7,4,-,-,-,700,500,1000,-2500,-4000,"Special, Drive, Super"
j_hp,normals,Jumping Heavy Punch,跳重拳,j>hp,,Overhead,10,6,-,-,-,800,1000,2000,-4000,-5000,-
j_lk,normals,Jumping Light Kick,跳轻脚,j>lk,,Overhead,6,6,-,-,-,300,300,500,-1500,-2000,-
j_mk,normals,Jumping Medium Kick,跳中脚,j>mk,,Overhead,7,6,-,-,-,500,500,1000,-2500,-4000,-
j_hk,normals,Jumping Heavy Kick,跳重脚,j>hk,,Overhead,8,"3, 4",-,-,-,800,2000,2000,-4000,-2500,-
tensei_kick,normals,Tensei Kick,天晴脚,2(kk),,High,9,3,22,-8,-,600,700,1000,-2500,-4000,-
phantom_sway_2,normals,Phantom Sway (2),幻酔舞（2段目）,2hk>hk,,High,12,3,43,-28,-,500,1000,2000,-3000,-7000,-
phantom_sway_3,normals,Phantom Sway (3),幻酔舞（3段目）,2hk>hk>*p,,High,-,-,-,-,-,-,-,-,-,-,-
f_mk,normals,Falling Star Kick,落星脚,6mk,,High,22,3,20,-3,1,600,500,1000,-2500,-4000,-
b_hp,normals,Hermit's Elbow,仙姑肘,4hp,,High,18,4,20,-3,1,800,1000,2000,-4000,-7000,Super
f_hk,normals,Sensei Kick,旋影脚,6hk,,High,16,3,20,-3,3,900,500,1000,-6000,-7000,Super
st_lp,targetCombos,Bitter Strikes (1) (Drink level 1+),站轻拳,5lp,,High,5,3,9,-3,2,300,300,250,-500,-2000,"Special, Drive, Super"
bitter_strikes_2,targetCombos,Bitter Strikes (2) (Drink level 1+),苦撃（2段目 酔いLv1以上）,5lp>5lk,,High,6,2,16,-8,-3,200,300,250,-500,-2000,-
bitter_strikes_3,targetCombos,Bitter Strikes (3) (Drink level 1+),苦撃（3段目 酔いLv1以上）,5lp>5lk>5mp,,High,8,3,21,-10,-2,500,500,1000,-3000,-4000,"Special, Drive, Super"
f_mk,targetCombos,Full Moon Kick (1),円月脚 (1段目),6mk,,High,22,3,20,-3,1,600,500,1000,-2500,-4000,-
full_moon_kick_2,targetCombos,Full Moon Kick (2) (Drink level 2+),円月脚 (2段目) (酔いLv2以上),6mk>5mk,,High,15,"3, 2",28,-14,-,400,600,1000,-1500,-4000,-
full_moon_kick_3,targetCombos,Full Moon Kick (3) (Drink level 2+),円月脚 (3段目) (酔いLv2以上),6mk>5mk>*p,,-,-,-,-,-,-,-,-,-,-,-,-
b_hp,targetCombos,Intoxicated Assault (1) (Drink level 3+),酩酊襲 （1段目 酔いLv3以上）,4hp,,High,18,3,21,-3,1,800,1000,2000,-4000,-7000,Super
intoxicated_assault_2,targetCombos,Intoxicated Assault (2) (Drink level 3+),酩酊襲 （2段目 酔いLv3以上）,4hp>5hp,,High,21,4,20,-11,1,600,1000,2000,-4000,-7000,Super
intoxicated_assault_3,targetCombos,Intoxicated Assault (3) (Drink level 3+),酩酊襲 （3段目 酔いLv3以上）,4hp>5hp>5hk,,High,21,3,37,-20,-,800,1000,2000,-4000,-7000,-
f_hk,targetCombos,Ransui Haze (1) (Drink level 4+),乱酔旋 (1段目 酔いLv4以上),6hk,,High,16,4,19,-3,3,900,500,1000,-6000,-7000,-
ransui_haze_2,targetCombos,Ransui Haze (2) (Drink level 4+),乱酔旋 (2段目 酔いLv4以上),6hk>4hk,,-,-,-,-,-,-,-,-,-,-,-,-
ransui_haze_3_immediate,targetCombos,Ransui Haze (3 Immediate) (Drink level 4+),乱酔旋 (3段目/即派生 酔いLv4以上),6hk>4hk>*p,,High,15,4,28,-12,-,850,1000,2000,-5000,-7000,"Special, Drive, Super"
ransui_haze_3_delayed,targetCombos,Ransui Haze (3 Delayed) (Drink level 4+),乱酔旋 (3段目/ディレイ派生 酔いLv4以上),6hk>4hk>*p,,High,4,"2, 2, 2",27,-9,-,1200,2000,4000,-11000,-7000,"Special, Drive, Super"
ransui_haze_3_maximum_delay,targetCombos,Ransui Haze (3 Maximum Delay) (Drink level 4+),乱酔旋 (3段目/大幅ディレイ派生 酔いLv4以上),6hk>4hk>*p,,-,-,-,-,-,-,-,-,-,-,-,-
the_devil_inside,normals,The Devil Inside,魔身,22*p,,-,-,-,-,-,-,-,-,-,-,-,-
freeflow_strikes_light_1,specials,Freeflow Strikes (1) (Light),流酔拳 (1段目) (弱),236lp,,High,13,2,24,-6,-1,350,300,1500,-2500,-4000,Super
freeflow_strikes_light_1_drink_level_4,specials,Freeflow Strikes (1) (Light) (Drink level 4),流酔拳 (1段目) (弱) (酔いLv4),236lp>6*p,,High,13,"2, 3",19,-3,1,400,1000,1400,-5000,-8000,Super
freeflow_strikes_medium_1,specials,Freeflow Strikes (1) (Medium),流酔拳 (1段目) (中),236mp,,High,16,2,24,-6,-1,400,300,1500,-2500,-4000,Super
freeflow_strikes_medium_1_drink_level_4,specials,Freeflow Strikes (1) (Medium) (Drink level 4),流酔拳 (1段目) (中) (酔いLv4),236mp>6*p,,High,16,"2, 3",19,-3,1,500,1000,3000,-5000,-8000,Super
freeflow_strikes_heavy_1,specials,Freeflow Strikes (1) (Heavy),流酔拳 (強) (1段目),236hp,,High,19,2,24,-6,-1,450,300,1500,-2500,-4000,Super
freeflow_strikes_heavy_1_drink_level_4,specials,Freeflow Strikes (1) (Heavy) (Drink level 4),流酔拳 (強) (1段目) (酔いLv4),236hp>6*p,,High,19,"2, 3",19,-3,1,600,1000,3000,-5000,-8000,Super
freeflow_strikes_od_1,specials,Freeflow Strikes (1) (OD),流酔拳 (1段目) (OD),236(pp),,High,13,2,24,-3,1,450,300,-,-2500,-4000,Super
freeflow_strikes_od_1_drink_level_4,specials,Freeflow Strikes (1) (OD) (Drink level 4),流酔拳 (1段目) (OD) (酔いLv4),236(pp)>6*p,,High,13,"2, 3",19,-3,3,600,1000,-,-5000,-8000,Super
freeflow_strikes_light_2,specials,Freeflow Strikes (2) (Light),流酔拳 (2段目) (弱),236lp>6*p,,High,13,2,28,-13,-3,350,300,1500,-2500,-4000,-
freeflow_strikes_medium_2,specials,Freeflow Strikes (2) (Medium),流酔拳 (2段目) (中),236mp>6*p,,High,16,2,28,-11,-3,400,300,1500,-2500,-4000,-
freeflow_strikes_heavy_2,specials,Freeflow Strikes (2) (Heavy),流酔拳 (2段目) (強),236hp>6*p,,High,19,2,28,-9,-3,450,300,1500,-2500,-4000,-
freeflow_strikes_2_drink_level_4,specials,Freeflow Strikes (2) (Drink level 4),流酔拳 (2段目) (酔いLv4),236lp>6*p,,High,15,"2, 2",27,-10,-2,450,1000,1000,-3000,-4000,-
freeflow_strikes_od_2,specials,Freeflow Strikes (2) (OD),流酔拳 (2段目) (OD),236(pp)>6*p,,High,13,2,28,-9,-3,450,300,-,-2500,-4000,-
freeflow_strikes_od_2_drink_level_4,specials,Freeflow Strikes (2) (OD) (Drink level 4),流酔拳 (2段目) (OD) (酔いLv4),236(pp)>6*p,,High,15,"2, 2",27,-10,-2,500,1000,-,-3000,-4000,-
freeflow_strikes_light_3,specials,Freeflow Strikes (3) (Light),流酔拳 (3段目) (弱),236lp>6*p>6*p,,High,13,2,30,-17,-,550,400,1500,-2500,-4000,-
freeflow_strikes_medium_3,specials,Freeflow Strikes (3) (Medium),流酔拳 (3段目) (中),236mp>6*p>6*p,,High,16,2,30,-15,-,600,400,1500,-2500,-4000,-
freeflow_strikes_heavy_3,specials,Freeflow Strikes (3) (Heavy),流酔拳 (3段目) (強),236hp>6*p>6*p,,High,19,2,30,-13,-,650,400,1500,-2500,-4000,-
freeflow_strikes_3_drink_level_4,specials,Freeflow Strikes (3) (Drink level 4),流酔拳 (3段目) (酔いLv4),236hp>6*p>6*p,,High,16,"2, 2, 3",28,-14,-,600,1400,1500,-4500,-4000,-
freeflow_strikes_od_3,specials,Freeflow Strikes (3) (OD),流酔拳 (3段目) (OD),236(pp)>6*p>6*p,,High,13,2,30,-13,-,750,400,-,-2500,-4000,-
freeflow_strikes_od_3_drink_level_4,specials,Freeflow Strikes (3) (OD) (Drink level 4),流酔拳 (3段目) (OD) (酔いLv4),236(pp)>6*p>6*p,,High,16,"2, 2, 3",28,-14,-,700,900,-,-4500,-4000,-
freeflow_kicks_light_1,specials,Freeflow Kicks (2) (Light),流酔脚 (2段目) (弱),236lp>6*k,,High,14,2,32,-15,-7,250,300,1000,-2500,-4000,-
freeflow_kicks_medium_1,specials,Freeflow Kicks (2) (Medium),流酔脚 (2段目) (中),236mp>6*k,,High,17,2,32,-15,-7,300,300,1000,-2500,-4000,-
freeflow_kicks_heavy_1,specials,Freeflow Kicks (2) (Heavy),流酔脚 (2段目) (強),236hp>6*k,,High,20,2,32,-15,-7,300,300,1000,-2500,-4000,-
freeflow_kicks_od_1,specials,Freeflow Kicks (2) (OD),流酔脚 (2段目) (OD),236(pp)>6*k,,High,14,2,32,-15,-7,350,300,-,-2500,-4000,-
freeflow_kicks_light_2,specials,Freeflow Kicks (3) (Light),流酔脚 (3段目) (弱),236lp>6*k>6*k,,High,18,2,64,-49,-,450,400,1000,-2500,-4000,-
freeflow_kicks_medium_2,specials,Freeflow Kicks (3) (Medium),流酔脚 (3段目) (中),236mp>6*k>6*k,,High,21,2,64,-49,-,500,400,1000,-2500,-4000,-
freeflow_kicks_heavy_2,specials,Freeflow Kicks (3) (Heavy),流酔脚 (3段目) (強),236hp>6*k>6*k,,High,24,2,64,-49,-,550,400,1000,-2500,-4000,-
freeflow_kicks_od_2,specials,Freeflow Kicks (3) (OD),流酔脚 (3段目) (OD),236(pp)>6*k>6*k,,High,18,2,64,-49,-,600,400,-,-2500,-4000,-
swagger_step_light,specials,Swagger Step (Light),酔疾歩 (弱),214lp,,High,17,9,17,-6,-,900,1000,2000,-4000,-5000,Super
swagger_step_medium,specials,Swagger Step (Medium),酔疾歩 (中),214mp,,High,20,9,17,-6,-,1000,1000,2000,-4000,-5000,Super
swagger_step_heavy,specials,Swagger Step (Heavy),酔疾歩 (強),214hp,,High,25,9,16,-3,-,1200,1000,2000,-4000,-5000,Super
swagger_step_od,specials,Swagger Step (OD),酔疾歩 (OD),214(pp),,High,20,9,15,-1,-,1100,1000,-,-4000,-5000,Super
swagger_hermit_punch,specials,Swagger Hermit Punch,疾歩仙掌,214*p>6*p,,High,19,3,39,-23,-,900,1000,2000,-4000,-5000,Super
swagger_hermit_punch_od,specials,Swagger Hermit Punch (OD),疾歩仙掌 (OD),214(pp)>6*p,,High,19,3,39,-23,-,1000,1000,-,-4000,-5000,Super
arrow_kick_light,specials,Arrow Kick (Light),張弓腿 (弱),623lk,,High,5,"7, 10",55,-45,-,1000,1000,2000,-2000,-5000,-
arrow_kick_medium,specials,Arrow Kick (Medium),張弓腿 (中),623mk,,High,8,"7, 5",53,-43,-,1200,1000,2000,-4000,-5000,-
arrow_kick_heavy,specials,Arrow Kick (Heavy),張弓腿 (強),623hk,,High,10,"7, 5, 4",53,-43,-,1400,1000,2000,-4000,-5000,-
arrow_kick_od,specials,Arrow Kick (OD),張弓腿 (OD),623(pp),,High,6,"7, 2, 2",53,-43,-,1500,1000,-,-4000,-,-
luminous_dive_kick_light,specials,Luminous Dive Kick (Light),無影蹴 (弱),9>214lk,,High,11,4,-,-,-,1000,600,1000,-2000,-4000,-
luminous_dive_kick_medium,specials,Luminous Dive Kick (Medium),無影蹴 (中),9>214mk,,High,11,4,-,-,-,1000,600,1000,-2000,-4000,-
luminous_dive_kick_heavy,specials,Luminous Dive Kick (Heavy),無影蹴 (強),9>214hk,,High,11,4,-,-,-,1000,600,1000,-2000,-4000,-
luminous_dive_kick_od,specials,Luminous Dive Kick (OD),無影蹴 (OD),9>214(kk),,High,11,4,-,-,-,800,800,-,-2000,-4000,-
bakkai_light,specials,Bakkai (Light),爆廻 (弱),236lk,,High,18,"2, 3, 2, 2",24,-12,-,1400,2000,2800,-3500,-4000,Super
bakkai_medium,specials,Bakkai (Medium),爆廻 (中),236mk,,High,22,"2, 2, 2, 2, 2, 2",31,-16,-,1600,3000,4200,-4500,-4000,Super
bakkai_heavy,specials,Bakkai (Heavy),爆廻 (強),236hk,,High,26,"2, 2, 2, 2, 2, 2, 2",32,-17,-,1800,3500,4900,-5000,-4000,Super
bakkai_od,specials,Bakkai (OD),爆廻 (OD),236(kk),,High,21,"3, 2, 2, 2, 2, 2, 2, 2, 2, 2",62,-46,-,2000,3200,-,-6500,-4000,Super
tenshin,specials,Tenshin,点辰,63214*k,,Throw,8,2,52,-,8,-,1000,-,-,-,-
tenshin_od,specials,Tenshin (OD),点辰 (OD),63214(kk),,Throw,8,2,52,-,-,650,1000,-,-,-,-
breakin,supers,Breakin',戦麗禽,236236*k,,High,8,"9, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2",74,-,-,2200,-,-,-2500,-5000,-
the_devils_song,supers,The Devil's Song,絶唱魔身,214214*p,,-,-,-,-,-,-,-,-,-,-,-,-
getsuga_saiho,supers,Getsuga Saiho,月牙叉炮,236236*p,,High,10,"3, 3",42,-27,-,2600,-,-,-7500,-15000,-
getsuga_saiho_ca,supers,Getsuga Saiho (Critical Art),月牙叉炮 (CA),236236*p,,High,10,"3, 3",42,-27,-,4500,-,-,-10000,-20000,-
back_shaver,normals,Back Shaver,背剪手,(4lplk),,Throw,5,3,23,-,-,1200,2000,2000,-,-10000,-
wheel_punch,normals,Wheel Punch,車輪拳,(lplk),,Throw,5,3,23,-,-,1200,2000,2000,-,-10000,-
