#SF6APP_META
#characterId=kimberly
#displayNameCN=
#displayNameEN=Kimberly
#(You can edit CSV freely. Lines starting with # are ignored on import.)
id,category,nameEN,nameCN,input,inputDisplay,hitType,startup,active,recovery,onBlock,onHit,damage,superArt,driveOnHit,driveOnBlock,driveOnPunishCounter,cancel
bushin_izuna_otoshi,specials,Bushin Izuna Otoshi,武神飯綱落とし,*p,236*k>*p,-,13,6,-,-,-,1440,3000,2000,-,-10000,-
bushin_hojin_kick,specials,Bushin Hojin Kick,武神鉾刃脚,*k,236*k>*k,High,13,6,-,-8,-,630,1000,2000,-5000,-10000,-
sprint_od,specials,Sprint (OD),疾駆け (OD),236(kk),,-,-,-,-,-,-,-,-,-,-,-,-
kimberly_emergency_stop_od,specials,Emergency Stop (OD),急停止 (OD),*p,236(kk)>*p,-,-,-,-,-,-,-,-,-,-,-,-
torso_cleaver_od,specials,Torso Cleaver (OD),胴刎ね (OD),lk,236(kk)>lk,High,17,"2, 5",16,3,-,1080,1200,-,-6000,-8000,Super
shadow_slide_od,specials,Shadow Slide (OD),影すくい (OD),mk,236(kk)>mk,Low,8,"8, 4",19,-10,-,900,1000,-,-5000,-8000,Super
neck_hunter_od,specials,Neck Hunter (OD),首狩り (OD),hk,236(kk)>hk,High,15,"2, 3",19,-1,-,1080,1200,-,-5000,-8000,Super
arc_step_od,specials,Arc Step (OD),アークステップ (OD),5,236(kk)>5,-,8,"2, 2",26,-6,3,270,200,-,-3000,-5000,-
bushin_izuna_otoshi_od,specials,Bushin Izuna Otoshi (OD),武神飯綱落とし (OD),*p,236(kk)>*p,-,13,6,-,-,-,900,1000,-,-,-10000,-
bushin_hojin_kick_od,specials,Bushin Hojin Kick (OD),武神鉾刃脚 (OD),*k,236(kk)>*k,High,13,6,-,-8,-,630,1000,-,-2500,-10000,Super
vagabond_edge_light,specials,Vagabond Edge (Light),逆転一文字 (弱),236lp,,High,10,3,21,-5,3,810,800,2000,-4000,-6000,Super
vagabond_edge_medium,specials,Vagabond Edge (Medium),逆転一文字 (中),236mp,,High,17,"2, 3",28,-12,-,1080,1200,2400,-2000,-8000,Super
vagabond_edge_heavy,specials,Vagabond Edge (Heavy),逆転一文字 (強),236hp,,-,24,"2, 1",28,-12,-,540,1000,2000,-2000,-6000,Super
vagabond_edge_od,specials,Vagabond Edge (OD),逆転一文字 (OD),236(pp),,High,17,"2, 1",28,-12,-,540,1000,-,-2000,-6000,Super
hidden_variable,specials,Hidden Variable,彩隠形,214*p,,-,-,-,-,-,-,-,-,-,-,-,-
hidden_variable_od,specials,Hidden Variable (OD),彩隠形 (OD),214(pp),,-,-,-,-,-,-,-,-,-,-,-,-
genius_at_play,specials,Genius at Play,召雷細工,22*p,,-,-,-,-,-,-,-,-,-,-,-,-
shuriken_bomb_light,specials,Shuriken Bomb (Light),細工手裏剣 (弱),22lp,,-,122,10,-,-,-,450,600,1000,-4000,-6000,-
shuriken_bomb_medium,specials,Shuriken Bomb (Medium),細工手裏剣 (中),22mp,,-,124,10,-,-,-,450,600,1000,-4000,-6000,-
shuriken_bomb_heavy,specials,Shuriken Bomb (Heavy),細工手裏剣 (強),22hp,,-,128,10,-,-,-,450,600,1000,-4000,-6000,-
genius_at_play_od,specials,Genius at Play (OD),召雷細工 (OD),22(pp),,-,-,-,-,-,-,-,-,-,-,-,-
shuriken_bomb_spread_light,specials,Shuriken Bomb Spread (Light),乱れ細工手裏剣 (弱),22(lp+mp),,-,-,-,-,-,-,450,600,1000,-4000,-6000,-
shuriken_bomb_spread_medium,specials,Shuriken Bomb Spread (Medium),乱れ細工手裏剣 (中),22(lp+hp),,-,-,-,-,-,-,450,600,1000,-4000,-6000,-
shuriken_bomb_spread_heavy,specials,Shuriken Bomb Spread (Heavy),乱れ細工手裏剣 (強),22(mp+hp),,-,-,-,-,-,-,450,600,1000,-4000,-6000,-
nue_twister,specials,Nue Twister,荒鶴捻り,j>236*p,,-,5,3,-,-,-,1440,2500,2000,-,-10000,-
nue_twister_od,specials,Nue Twister (OD),荒鶴捻り (OD),j>236(pp),,-,5,3,-,-,-,900,1000,-,-,-10000,-
bushin_beats,supers,Bushin Beats,武神乱舞,236236*k,,-,10,15,40,-25,-,1800,-,-,-2500,-5000,-
bushin_thunderous_beats,supers,Bushin Thunderous Beats,武神雷鳴乱舞,236236*k,,-,10,15,40,-25,-,2200,-,-,-2500,-5001,-
bushin_scramble,supers,Bushin Scramble,武神天翔亢竜,214214*p,,-,13,8,-,-25,-,2800,-,-,-5000,-10000,-
soaring_bushin_scramble,supers,Soaring Bushin Scramble,空中武神天翔亢竜,9>214214*p,,-,13,1,-,-,-,2800,-,-,-5000,-10000,-
bushin_ninjastar_cypher,supers,Bushin Ninjastar Cypher,武神顕現神楽,236236*p,,-,8,6,51,-35,-,4000,-,-,-7500,-15000,-
bushin_ninjastar_cypher_ca,supers,Bushin Ninjastar Cypher (Critical Art),武神顕現神楽 (CA),236236*p,,-,8,6,51,-35,-,4500,-,-,-10000,-20000,-
ripcord_throw,normals,Ripcord Throw,縄掛背負い,(lplk),,Throw,5,3,23,-,-,1082,2000,2000,-,-10000,-
bell_ringer,normals,Bell Ringer,鐘打巴,(4lplk),,Throw,5,3,23,-,-,1082,2000,2000,-,-10000,-
