#SF6APP_META
#characterId=lily
#displayNameCN=
#displayNameEN=Lily
#(You can edit CSV freely. Lines starting with # are ignored on import.)
id,category,nameEN,nameCN,input,inputDisplay,hitType,startup,active,recovery,onBlock,onHit,damage,superArt,driveOnHit,driveOnBlock,driveOnPunishCounter,cancel
condor_dive,specials,Condor Dive,コンドルダイブ,{8|9}+(pp),,High,12,1,-,-24,-,800,1000,2000,-4000,-5000,-
condor_dive_od,specials,Condor Dive (OD),コンドルダイブ (OD),{8|9}+(ppp),,High,12,1,-,-24,-,1400,1000,-,-4000,-5000,-
windclad_condor_dive,specials,[Windclad] Condor Dive,[風纏い] コンドルダイブ,{8|9}+(pp),,High,12,1,-,-23,-,1000,1100,3000,-5000,-5000,-
windclad_condor_dive_od,specials,[Windclad] Condor Dive (OD),[風纏い] コンドルダイブ (OD),{8|9}+(ppp),,High,12,1,-,-23,-,1600,1100,-,-5000,-5000,-
mexican_typhoon_light,specials,Mexican Typhoon (Light),メキシカンタイフーン (弱),{360}+lp,,Throw,5,3,53,-,-,2000,3000,5000,-,-10000,-
mexican_typhoon_medium,specials,Mexican Typhoon (Medium),メキシカンタイフーン (中),{360}+mp,,Throw,5,3,53,-,-,2400,3000,5000,-,-10000,-
mexican_typhoon_heavy,specials,Mexican Typhoon (Heavy),メキシカンタイフーン (強),{360}+hp,,Throw,5,3,53,-,-,2800,3000,5000,-,-10000,-
mexican_typhoon_od,specials,Mexican Typhoon (OD),メキシカンタイフーン (OD),{360}+(pp),,Throw,5,3,53,-,-,2900,3000,5000,-,-10000,-
breezing_hawk,supers,Breezing Hawk,ブリージングホーク,236236*p,,High,10,"2, 2, 2, 2, 2",54,-36,-,2200,-,-,-2500,-5000,-
thunderbird,supers,Thunderbird,サンダーバード,236236*k,,High,9,"2, 3, 3, 3, 3, 3, 3, 2",39,-48,-,2600,-,-,-7000,-10000,-
windclad_thunderbird,supers,[Windclad] Thunderbird,[風纏い] サンダーバード,236236*k,,High,9,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2",39,-48,-,2900,-,-,-8250,-10000,-
soaring_thunderbird,supers,Soaring Thunderbird,スカイサンダーバード,j>236236*k,,High,9,"2, 3, 3, 3, 3, 3, 3, 2",-,-54,-,2600,-,-,-5000,-10000,-
windclad_soaring_thunderbird,supers,[Windclad] Soaring Thunderbird,[風纏い] スカイサンダーバード,j>236236*k,,High,9,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2",-,-51,-,2900,-,-,-6000,-10000,-
raging_typhoon,supers,Raging Typhoon,レイジングタイフーン,214214*p,,High,7,2,106,-,-,4500,-,-,-,-15000,-
raging_typhoon_ca,supers,Raging Typhoon (Critical Art),レイジングタイフーン (CA),214214*p,,High,7,2,106,-,-,5000,-,-,-,-20000,-
n3_hp,normals,Ridge Thrust,スラストリッジ,3hp,,Overhead,25,3,18,-3,2,900,1000,2000,-5000,-5000,-
b_hp,normals,Horn Breaker,ホーンブレイク,4hp,,High,14,4,18,-2,5,1000,1000,2000,-5000,-8000,"Special, Drive, Super"
great_spin,normals,Great Spin,グレートスピン,j>2hp,,Overhead,9,11,-,-,-,800,1000,2000,-4000,-5000,-
double_arrow,targetCombos,Double Arrow,ダブルアロー,j>5mp>5mp,,Overhead,10,3,-,-,-,700,500,1000,-2500,-4000,Super
f_hp,targetCombos,Desert Storm (1),デザートストーム (1),6hp,,High,18,2,24,-5,1,900,1000,2000,-5000,-8000,"Special, Drive, Super"
desert_storm_2,targetCombos,Desert Storm (2),デザートストーム (2),6hp>5hp,,High,20,2,27,-9,0,500,1000,2000,-2000,-5000,-
desert_storm_3,targetCombos,Desert Storm (3),デザートストーム (3),6hp>5hp>5hp,,High,20,5,42,-26,-,500,1000,2000,-2000,-5000,-
canyon_throw,normals,Canyon Throw,キャニオンスロー,(lplk),,Throw,5,3,23,-,-,1200,2000,2000,-,-10000,-
falling_cliff,normals,Falling Cliff,フォーリングクリフ,(4lplk),,Throw,5,3,23,-,-,1200,2000,2000,-,-10000,-
