#SF6APP_META
#characterId=terry
#displayNameCN=
#displayNameEN=Terry
#(You can edit CSV freely. Lines starting with # are ignored on import.)
id,category,nameEN,nameCN,input,inputDisplay,hitType,startup,active,recovery,onBlock,onHit,damage,superArt,driveOnHit,driveOnBlock,driveOnPunishCounter,cancel
quick_burn,specials,Quick Burn,クイックバーン,214lp,,High,10,"2, 2",23,-5,2,900,700,2000,-4000,-10000,Super
quick_burn_od,specials,Quick Burn (OD),クイックバーン（OD）,214(lpmp),,High,10,"2, 2",23,-5,-,1400,1300,-,-3000,-5000,Super
burning_knuckle_medium,specials,Burning Knuckle (Medium),バーンナックル（中）,214mp,,High,14,9,20,-6,-,1000,1000,2000,-5000,-6000,Super
burning_knuckle_heavy,specials,Burning Knuckle (Heavy),バーンナックル（強）,214hp,,High,23,14,17,-8,-,1200,1200,3000,-6000,-10000,Super
burning_knuckle_od,specials,Burning Knuckle (OD),バーンナックル（OD）,214(pp),,High,19,14,17,-8,-,1400,1200,-,-6000,-10000,Super
power_charge_light,specials,Power Charge (Light),パワーチャージ（弱）,236lk,,High,14,5,24,-9,3,700,500,1500,-3000,-5000,Super
power_charge_medium,specials,Power Charge (Medium),パワーチャージ（中）,236mk,,High,20,6,23,-11,-,800,800,2000,-3000,-5000,Super
power_charge_heavy,specials,Power Charge (Heavy),パワーチャージ（強）,236hk,,High,25,9,27,-16,-,800,500,2000,-3000,-5000,Super
power_charge_od,specials,Power Charge (OD),パワーチャージ（OD）,236(kk),,High,19,8,24,-14,-,800,1000,-,-3000,-5000,Super
crack_shoot_light,specials,Crack Shoot (Light),クラックシュート（弱）,214lk,,High,16,4,18,-3,1,700,800,1000,-2000,-8000,-
crack_shoot_medium,specials,Crack Shoot (Medium),クラックシュート（中）,214mk,,High,17,7,18,-3,1,700,500,1000,-2500,-8000,-
crack_shoot_heavy,specials,Crack Shoot (Heavy),クラックシュート（強）,214hk,,High,23,11,19,-1,-,1100,900,3000,-4000,-6000,-
crack_shoot_od,specials,Crack Shoot (OD),クラックシュート（OD）,214(kk),,High,20,4,19,-2,-,1200,1000,-,-3000,-10000,-
rising_tackle_light,specials,Rising Tackle (Light),ライジングタックル（弱）,623lp,,High,5,10,21,-25,-,1000,800,2000,-4000,-5000,Super
rising_tackle_medium,specials,Rising Tackle (Medium),ライジングタックル（中）,623mp,,High,6,10,28,-26,-,1200,1200,4000,-4000,-5000,Super
rising_tackle_heavy,specials,Rising Tackle (Heavy),ライジングタックル（強）,623hp,,High,7,20,27,-36,-,1300,1000,2000,-4200,-5000,Super
rising_tackle_od,specials,Rising Tackle (OD),ライジングタックル（OD）,623(pp),,High,6,15,34,-42,-,1600,1600,-,-1000,-,-
buster_wolf,supers,Buster Wolf,バスターウルフ,236236*k,,High,7,12,60,-26,-,2000,-,-,-5000,-5000,-
power_geyser,supers,Power Geyser,パワーゲイザー,214214*p,,High,13,13,54,-27,-,2600,-,-,-,-10000,-
twin_geyser,specials,Twin Geyser,ツインゲイザー,pp,214214*p>pp,High,22,6,43,-,-,1100,-,-,-,-,-
triple_geyser,specials,Triple Geyser,トリプルゲイザー,pp,pp>pp,High,14,1,125,-,-,2500,-,-,-,-2000,-
rising_fang,supers,Rising Fang,ライジングファング,236236*p,,High,8,27,57,-50,-,4000,-,-,-1750,-15000,-
rising_fang_ca,supers,Rising Fang (Critical Art),ライジングファング（CA）,236236*p,,High,8,27,57,-50,-,4500,-,-,-3000,-20000,-
grasping_upper,normals,Grasping Upper,グラスピングアッパー,(lplk),,Throw,5,3,23,-,-,1200,2000,2000,-,-10000,-
buster_throw,normals,Buster Throw,バスタースルー,(2lplk),,Throw,5,3,23,-,-,1200,2000,2000,-,-10000,-
