#SF6APP_META
#characterId=aki
#displayNameCN=
#displayNameEN=Aki
#(You can edit CSV freely. Lines starting with # are ignored on import.)
id,category,nameEN,nameCN,input,inputDisplay,hitType,startup,active,recovery,onBlock,onHit,damage,superArt,driveOnHit,driveOnBlock,driveOnPunishCounter,cancel
serpent_lash_heavy,specials,Serpent Lash (Heavy),蛇頭鞭（強）,236hp,,High,11,6,32,-20,-,700,600,2500,-6000,-8000,Super
serpent_lash_od,specials,Serpent Lash (OD),蛇頭鞭（OD）,236(pp),,High,21,5,25,-14,4,600,500,-,-4000,-6000,Other
cruel_fate_light,specials,Cruel Fate (Light),凶襲突（弱）,214lk,,High,24,"2, 2, 2, 2",-,-3,1,800,800,2000,-4000,-5000,Super
cruel_fate_medium,specials,Cruel Fate (Medium),凶襲突（中）,214mk,,High,28,"2, 2, 2, 2",-,-3,3,900,800,2000,-4000,-5000,Super
cruel_fate_heavy,specials,Cruel Fate (Heavy),凶襲突（強）,214hk,,High,33,"2, 2, 2, 2",-,-3,4,1000,800,2000,-4000,-5000,Super
cruel_fate_od,specials,Cruel Fate (OD),凶襲突（OD）,214(kk),,High,28,"3, 2, 2, 2",-,2,-,1600,1200,-,-4000,-9000,Super
snake_step_light,specials,Snake Step (Light),蛇軽功（弱）,236lk,,-,-,-,-,-,-,-,-,-,-,-,-
snake_step_medium,specials,Snake Step (Medium),蛇軽功（中）,236mk,,-,-,-,-,-,-,-,-,-,-,-,-
snake_step_heavy,specials,Snake Step (Heavy),蛇軽功（強）,236hk,,-,-,-,-,-,-,-,-,-,-,-,-
snake_step_od,specials,Snake Step (OD),蛇軽功（OD）,236(kk),,-,-,-,-,-,-,-,-,-,-,-,-
sinister_slide,specials,Sinister Slide,悪鬼蛇行,2+(pp),,-,-,-,-,-,-,-,-,-,-,-,-
venomous_fang,specials,Venomous Fang,猛毒牙,*p,2+(pp)>*p,-,19,15,30,-25,-,1100,1000,2000,-5000,-8000,-
heel_strike,specials,Heel Strike,蛇連咬,*k,2+(pp)>*k,High,11,"3, 3",20,-3,4,600,600,3000,-4000,-7000,Super
entrapment,specials,Entrapment,雁字搦,(lplk),2+(pp)>(lplk),-,23,3,55,-,-,1852,3000,5000,-,-10010,-
deadly_implication,supers,Deadly Implication,死屍累々,236236*k,,High,10,3,68,-46,-,1800,-,-,-2500,-,-
tainted_talons,supers,Tainted Talons,毒爪,214214*p,,High,7,-,65,-19,-,2500,-,-,-5000,-,-
claws_of_ya_zi,supers,Claws of Ya Zi,睚眦,236236*p,,High,10,3,58,-36,-,4000,-,-,-7500,-,-
claw_of_ya_zi_ca,supers,Claw of Ya Zi (Critical Art),睚眦（CA）,236236*p,,-,10,3,58,-36,-,4500,-,-,-10000,-,-
whisper,normals,Whisper,贔屓,(lp+lk),,Throw,5,3,23,-,-,1200,2000,2000,-,-10000,-
gluttony,normals,Gluttony,食腐,(4lplk),,Throw,5,3,23,-,-,1200,2000,2000,-,-10000,-
